ADDRESS,POINTS
2710 SPRUCE MEADOWS GR SW,-3210.257 -17529.242|-3210.194 -17411.942|-3210.152 -17363.339|-3288.739 -17363.372|-3344.565 -17349.451|-4004.759 -17350.251|-4004.787 -17519.134|-3989.248 -17519.157|-3916.176 -17592.278|-3916.099 -17592.267|-3697.437 -17570.462|-3697.402 -17570.429|-3686.895 -17559.798|-3498.271 -17642.950|-3378.643 -17643.639|-3263.105 -17817.237|-3239.260 -17853.053|-3237.604 -17855.543|-3210.404 -17896.419|-3210.278 -17590.199
