ADDRESS,POINTS
11015 ANDERSON STATION WY SW,-213.915 -10175.488|-220.052 -10175.454|-227.672 -10175.443|-232.314 -10175.466|-226.560 -10220.166|-190.448 -10499.521|-187.057 -10524.417|-183.303 -10549.258|-179.193 -10574.044|-174.726 -10598.773|-169.903 -10623.425|-164.730 -10648.011|-159.193 -10672.518|-153.307 -10696.947|-132.343 -10781.244|-51.428 -10729.505|-49.051 -10716.340|-46.849 -10480.962|-44.920 -10480.974|-44.913 -10435.840|-44.584 -10220.555|-44.542 -10201.985|-59.474 -10201.974|-209.518 -10201.708|-210.937 -10193.557|-213.411 -10178.668
