ADDRESS,POINTS
5720 SILVER RIDGE DR NW,-8365.132 6208.062|-8401.273 6322.359|-8492.828 6322.481|-8493.002 6200.645|-8488.647 6197.498|-8438.386 6213.855|-8433.870 6215.200|-8429.298 6216.323|-8424.670 6217.213|-8420.001 6217.891|-8415.310 6218.325|-8410.599 6218.536|-8405.887 6218.514|-8401.182 6218.258|-8396.492 6217.769|-8391.836 6217.046|-8387.215 6216.112|-8382.651 6214.934|-8378.149 6213.544|-8373.724 6211.931|-8369.376 6210.108
