ADDRESS,POINTS
340R QUEEN ANNE WY SE,4075.701 -12141.681|4066.620 -12133.052|4060.545 -12127.270|4057.526 -12124.401|4034.052 -12102.073|4024.440 -12092.933|4019.358 -12088.096|4008.809 -12092.933|4004.482 -12094.912|4005.013 -12107.900|4007.278 -12163.397|3988.676 -12176.663|4017.288 -12220.040|4028.354 -12308.395|4022.720 -12339.663|4027.264 -12384.998|4014.751 -12431.966|4020.273 -12441.929|4013.430 -12455.406|4014.744 -12488.631|4014.303 -12504.743|4009.592 -12506.801|4010.179 -12528.884|4018.812 -12532.120|4019.050 -12561.742|4013.814 -12571.149|4016.554 -12582.936|4002.147 -12580.478|3995.038 -12584.359|3984.454 -12617.106|4002.734 -12628.937|4005.642 -12646.261|3971.850 -12661.261|3979.756 -12694.865|4000.057 -12706.974|4016.820 -12806.160|4036.799 -12800.200|4046.019 -12797.453|4067.410 -12791.070|4081.992 -12786.723|4075.771 -12755.699|4075.771 -12571.616|4075.764 -12508.168|4075.764 -12498.928|4075.722 -12308.473|4075.722 -12299.322|4075.708 -12200.425
