ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
101 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
102 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
104 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
103 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
201 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
202 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
204 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
203 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
301 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
302 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
304 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
303 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
401 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
402 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
404 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
403 1811 18A ST SW,Residential,BANKVIEW,"C-N1,M-C2","MULTIPOLYGON (((-114.1057288 51.0374624, -114.1061767 51.0374627, -114.106176 51.0372916, -114.1057285 51.0372911, -114.1057288 51.0374624)))"
