ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1116 17 AV SW,Non-Residential,BELTLINE,"C-COR1,DC","MULTIPOLYGON (((-114.087751 51.0382347, -114.0878597 51.0382377, -114.0878822 51.0379211, -114.0877733 51.0379211, -114.087751 51.0382347)))"
332 22 AV SW,Residential,MISSION,"C-COR1,DC","MULTIPOLYGON (((-114.070618 51.0338573, -114.0706896 51.0338593, -114.0707616 51.0338614, -114.0707852 51.0335053, -114.0707135 51.0335033, -114.0706419 51.0335012, -114.070618 51.0338573)))"
1116 17 AV SW,Non-Residential,BELTLINE,"C-COR1,DC","MULTIPOLYGON (((-114.0878597 51.0382377, -114.0879684 51.0382408, -114.0879911 51.037921, -114.0878822 51.0379211, -114.0878597 51.0382377)))"
1116 17 AV SW,Non-Residential,BELTLINE,"C-COR1,DC","MULTIPOLYGON (((-114.0879684 51.0382408, -114.088077 51.0382439, -114.0881 51.037921, -114.0879911 51.037921, -114.0879684 51.0382408)))"
1216 CENTRE ST NE,Non-Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613576 51.0632553, -114.0618317 51.0632578, -114.061832 51.0631619, -114.0618322 51.0630934, -114.0623322 51.0630962, -114.0623329 51.0628872, -114.0623221 51.0628871, -114.061833 51.0628849, -114.0618328 51.0629291, -114.0617459 51.0629286, -114.0613586 51.0629267, -114.0613576 51.0632553)))"
172S 1507 CENTRE A ST NE,Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613719 51.0652774, -114.0613695 51.0659414, -114.0618671 51.0659408, -114.0618674 51.0658724, -114.0623108 51.0658719, -114.062313 51.0653243, -114.0618694 51.0653247, -114.0618699 51.0652768, -114.0613719 51.0652774)))"
145V 1507 CENTRE A ST NE,Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613719 51.0652774, -114.0613695 51.0659414, -114.0618671 51.0659408, -114.0618674 51.0658724, -114.0623108 51.0658719, -114.062313 51.0653243, -114.0618694 51.0653247, -114.0618699 51.0652768, -114.0613719 51.0652774)))"
403 1507 CENTRE A ST NE,Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613719 51.0652774, -114.0613695 51.0659414, -114.0618671 51.0659408, -114.0618674 51.0658724, -114.0623108 51.0658719, -114.062313 51.0653243, -114.0618694 51.0653247, -114.0618699 51.0652768, -114.0613719 51.0652774)))"
228V 1507 CENTRE A ST NE,Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613719 51.0652774, -114.0613695 51.0659414, -114.0618671 51.0659408, -114.0618674 51.0658724, -114.0623108 51.0658719, -114.062313 51.0653243, -114.0618694 51.0653247, -114.0618699 51.0652768, -114.0613719 51.0652774)))"
229V 1507 CENTRE A ST NE,Residential,CRESCENT HEIGHTS,"C-COR1,DC","MULTIPOLYGON (((-114.0613719 51.0652774, -114.0613695 51.0659414, -114.0618671 51.0659408, -114.0618674 51.0658724, -114.0623108 51.0658719, -114.062313 51.0653243, -114.0618694 51.0653247, -114.0618699 51.0652768, -114.0613719 51.0652774)))"
