ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
120 SKYVIEW RANCH DR NE,Residential,SKYVIEW RANCH,"DC,M-1","MULTIPOLYGON (((-113.9589361 51.1621784, -113.9591617 51.1621782, -113.9592528 51.1621788, -113.9593438 51.1621807, -113.9594348 51.1621839, -113.9595256 51.1621884, -113.9596162 51.1621942, -113.9597066 51.1622014, -113.9597966 51.1622098, -113.9598864 51.1622196, -113.9598964 51.1622152, -113.9600596 51.1622369, -113.9602211 51.1622627, -113.9602781 51.1621807, -113.9603082 51.1621474, -113.9603751 51.1620072, -113.9603771 51.1619854, -113.9603835 51.1619639, -113.9603942 51.1619431, -113.960409 51.1619233, -113.9604276 51.1619048, -113.9604499 51.1618879, -113.9604753 51.161873, -113.9605036 51.1618602, -113.9605032 51.1615271, -113.9596282 51.1615275, -113.9596282 51.1614985, -113.9589364 51.1614989, -113.9589364 51.1616356, -113.9589361 51.1621784)))"
120 SKYVIEW RANCH DR NE,Residential,SKYVIEW RANCH,"DC,M-1","MULTIPOLYGON (((-113.9589361 51.1621784, -113.9591617 51.1621782, -113.9592528 51.1621788, -113.9593438 51.1621807, -113.9594348 51.1621839, -113.9595256 51.1621884, -113.9596162 51.1621942, -113.9597066 51.1622014, -113.9597966 51.1622098, -113.9598864 51.1622196, -113.9598964 51.1622152, -113.9600596 51.1622369, -113.9602211 51.1622627, -113.9602781 51.1621807, -113.9603082 51.1621474, -113.9603751 51.1620072, -113.9603771 51.1619854, -113.9603835 51.1619639, -113.9603942 51.1619431, -113.960409 51.1619233, -113.9604276 51.1619048, -113.9604499 51.1618879, -113.9604753 51.161873, -113.9605036 51.1618602, -113.9605032 51.1615271, -113.9596282 51.1615275, -113.9596282 51.1614985, -113.9589364 51.1614989, -113.9589364 51.1616356, -113.9589361 51.1621784)))"
80 PROMENADE WY SE,Residential,MCKENZIE TOWNE,"DC,M-1","MULTIPOLYGON (((-113.9627002 50.913617, -113.9626152 50.9136461, -113.9625803 50.9136958, -113.9625402 50.913744, -113.9624952 50.9137904, -113.9624454 50.9138348, -113.9623911 50.913877, -113.9623324 50.9139169, -113.9622698 50.9139543, -113.9622033 50.9139889, -113.9621334 50.9140208, -113.9620603 50.9140496, -113.9619843 50.9140753, -113.9619058 50.9140979, -113.9618251 50.9141171, -113.9617426 50.9141329, -113.9616586 50.9141452, -113.9615734 50.914154, -113.9614893 50.9141965, -113.9613137 50.9145255, -113.9621585 50.9147065, -113.962162 50.9146987, -113.9621823 50.9146575, -113.962209 50.9146026, -113.9627642 50.9148597, -113.9629203 50.914932, -113.9632163 50.9150691, -113.9635729 50.9147616, -113.9636143 50.9145417, -113.963705 50.9140597, -113.9637663 50.9137336, -113.9634983 50.9137101, -113.9632312 50.9136829, -113.9629651 50.9136518, -113.9627002 50.913617)))"
