ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
2V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
3V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
4V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
5V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
6V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
7V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
8V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
9V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
10V 611 EDMONTON TR NE,Residential,CRESCENT HEIGHTS,"DC,M-C1","MULTIPOLYGON (((-114.0544687 51.0577696, -114.0550127 51.0577725, -114.055013 51.0577137, -114.055013 51.057704, -114.0550134 51.0576355, -114.0550137 51.0575671, -114.0550141 51.0574986, -114.0550144 51.0574301, -114.0550147 51.0573617, -114.0550151 51.0572932, -114.0550154 51.0572247, -114.0550158 51.0571563, -114.0547752 51.0571549, -114.0545013 51.0571534, -114.0545011 51.0572219, -114.0545008 51.0572903, -114.0545008 51.0572904, -114.0545006 51.0573589, -114.0544702 51.0573587, -114.0544699 51.0574272, -114.0544697 51.0574957, -114.0544694 51.0575642, -114.0544692 51.0576327, -114.054469 51.0577012, -114.0544687 51.0577696)))"
