ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1600 90 AV SW,Non-Residential,BAYVIEW,C-C2,"MULTIPOLYGON (((-114.0978407 50.9724884, -114.0978505 50.972507, -114.0978575 50.9725261, -114.0978618 50.9725456, -114.0978633 50.9725652, -114.0978646 50.9729136, -114.0978219 50.9729137, -114.0963416 50.9729158, -114.0963417 50.9729295, -114.0963419 50.972985, -114.0963447 50.9737424, -114.0961881 50.9737427, -114.0961886 50.9738776, -114.0961903 50.9743631, -114.0965275 50.9743627, -114.0965281 50.9745423, -114.0990476 50.9745388, -114.0992403 50.9741298, -114.0994489 50.9740545, -114.0994454 50.9731223, -114.1001662 50.9727931, -114.1002271 50.972763, -114.1002842 50.97273, -114.100337 50.9726944, -114.1003854 50.9726563, -114.1004291 50.9726161, -114.1004677 50.9725738, -114.1005011 50.9725298, -114.1005291 50.9724844, -114.1002473 50.9724849, -114.1002362 50.9725136, -114.1002209 50.9725415, -114.1002015 50.9725684, -114.1001781 50.9725941, -114.1001511 50.9726182, -114.1001206 50.9726406, -114.1000869 50.9726612, -114.1000503 50.9726796, -114.0995371 50.9729141, -114.0995161 50.9729219, -114.0994931 50.972927, -114.0994691 50.9729293, -114.0994447 50.9729286, -114.0994443 50.9728034, -114.0980066 50.9728056, -114.0980054 50.9724882, -114.0978407 50.9724884)))"
397 MIDRIDGE DR SE,Non-Residential,MIDNAPORE,C-C2,"MULTIPOLYGON (((-114.0622115 50.9155489, -114.0622476 50.9156075, -114.0625131 50.9160396, -114.0625973 50.9160632, -114.0631161 50.9159358, -114.0627911 50.9154066, -114.0623706 50.9155098, -114.0622115 50.9155489)))"
3200 17 AV SE,Non-Residential,ALBERT PARK/RADISSON HEIGHTS,C-C2,"MULTIPOLYGON (((-113.9890185 51.0392853, -113.9904355 51.039286, -113.9904346 51.0384251, -113.9898699 51.038425, -113.9898694 51.0380146, -113.9895827 51.0380148, -113.9895831 51.0384258, -113.9890186 51.0384263, -113.9890185 51.0392853)))"
227 153 AV SE,Non-Residential,MIDNAPORE,C-C2,"MULTIPOLYGON (((-114.0627911 50.9154066, -114.0631161 50.9159358, -114.0637097 50.9157901, -114.0633847 50.9152609, -114.0627911 50.9154066)))"
10735 BONAVENTURE DR SE,Non-Residential,WILLOW PARK,C-C2,"MULTIPOLYGON (((-114.0684815 50.9562527, -114.0684812 50.9567176, -114.0684812 50.956726, -114.0684833 50.9567677, -114.0684897 50.9568092, -114.0685003 50.9568504, -114.068515 50.9568911, -114.0685339 50.9569312, -114.0685568 50.9569703, -114.0685836 50.9570085, -114.0686143 50.9570455, -114.0686364 50.9570691, -114.0686601 50.957092, -114.0686853 50.9571144, -114.068712 50.957136, -114.0688115 50.957213, -114.0688693 50.9572612, -114.0689223 50.9573115, -114.0689703 50.9573639, -114.0690129 50.957418, -114.0690502 50.9574736, -114.0690819 50.9575306, -114.069108 50.9575888, -114.0691282 50.9576478, -114.069226 50.9576882, -114.0692763 50.957709, -114.069295 50.9577167, -114.069382 50.9576981, -114.0694683 50.9576781, -114.0695323 50.9576628, -114.0696772 50.9576298, -114.0698238 50.9575998, -114.0699719 50.9575728, -114.0701213 50.957549, -114.070356 50.9575141, -114.070358 50.9567636, -114.0703588 50.956461, -114.0703594 50.9562536, -114.0696688 50.9562533, -114.0692316 50.9562531, -114.0687504 50.9562528, -114.068707 50.9562528, -114.0684815 50.9562527)))"
5335 FALSBRIDGE GA NE,Non-Residential,FALCONRIDGE,C-C2,"MULTIPOLYGON (((-113.957084 51.0981285, -113.9571224 51.0983911, -113.9571285 51.0984131, -113.9571404 51.0984342, -113.9571577 51.0984537, -113.9571799 51.0984712, -113.9572064 51.0984862, -113.9572364 51.0984982, -113.9572692 51.0985069, -113.9573039 51.098512, -113.9573683 51.0985175, -113.9574329 51.0985218, -113.9574977 51.0985248, -113.9575626 51.0985266, -113.9576276 51.0985272, -113.9576925 51.0985265, -113.9577574 51.0985246, -113.9578222 51.0985215, -113.9578395 51.0985205, -113.9578601 51.098518, -113.9578796 51.098513, -113.9578971 51.0985057, -113.9579121 51.0984965, -113.9579238 51.0984855, -113.957932 51.0984734, -113.9579362 51.0984605, -113.9579364 51.0984473, -113.957883 51.0980828, -113.957084 51.0981285)))"
5445 FALSBRIDGE DR NE,Non-Residential,FALCONRIDGE,C-C2,"MULTIPOLYGON (((-113.9568106 51.0972643, -113.9569898 51.0974843, -113.9577888 51.0974386, -113.9577684 51.0972991, -113.9577585 51.0972505, -113.9577431 51.0972024, -113.9577223 51.0971551, -113.9576961 51.0971089, -113.9576647 51.0970639, -113.9576284 51.0970205, -113.9575871 51.0969788, -113.9575413 51.0969391, -113.9568106 51.0972643)))"
20 RIVERGLEN DR SE,Non-Residential,RIVERBEND,C-C2,"MULTIPOLYGON (((-114.0145583 50.9758876, -114.0145628 50.9765457, -114.0146166 50.9765408, -114.0146707 50.9765372, -114.014725 50.976535, -114.0147794 50.9765341, -114.015551 50.976532, -114.0155469 50.9759361, -114.0155447 50.9759229, -114.0155386 50.9759103, -114.0155286 50.9758986, -114.0155151 50.9758884, -114.0154988 50.9758801, -114.0154801 50.9758739, -114.01546 50.9758701, -114.015439 50.9758689, -114.0149414 50.9758704, -114.0148453 50.9758716, -114.0147494 50.9758749, -114.0146536 50.9758803, -114.0145583 50.9758876)))"
40 RIVERGLEN DR SE,Non-Residential,RIVERBEND,C-C2,"MULTIPOLYGON (((-114.0133432 50.9761621, -114.0133806 50.9762105, -114.0133994 50.9762348, -114.013435 50.9762809, -114.0135001 50.9763651, -114.0137927 50.9767436, -114.0141921 50.9766206, -114.0139165 50.9759927, -114.0138041 50.9760219, -114.0136938 50.9760541, -114.0133432 50.9761621)))"
1920 68 ST NE,Non-Residential,MONTEREY PARK,C-C2,"MULTIPOLYGON (((-113.9348825 51.0701904, -113.9338923 51.0701909, -113.9338495 51.0701909, -113.9338496 51.0703257, -113.9338394 51.0703257, -113.9338395 51.07038, -113.9338397 51.070596, -113.9346624 51.0705955, -113.9348831 51.0705953, -113.9348825 51.0701904)))"
1051 FALCONRIDGE DR NE,Non-Residential,FALCONRIDGE,C-C2,"MULTIPOLYGON (((-113.9568772 51.0992307, -113.956843 51.0993143, -113.9568062 51.0993975, -113.9567741 51.0994672, -113.956769 51.0994806, -113.956766 51.0994944, -113.9567653 51.0995082, -113.9567669 51.099522, -113.9567707 51.0995356, -113.9567768 51.0995489, -113.9567849 51.0995618, -113.9567951 51.0995741, -113.9568073 51.0995856, -113.9568213 51.0995963, -113.956837 51.099606, -113.9568541 51.0996147, -113.9568726 51.0996223, -113.9568922 51.0996286, -113.9569128 51.0996336, -113.9569341 51.0996372, -113.9570786 51.0996558, -113.957224 51.0996719, -113.95737 51.0996855, -113.9575165 51.0996965, -113.9578186 51.0997159, -113.9578402 51.0997166, -113.9578619 51.099716, -113.9578833 51.099714, -113.9579044 51.0997107, -113.9579248 51.0997061, -113.9579443 51.0997002, -113.9579629 51.0996932, -113.9579802 51.099685, -113.9579962 51.0996758, -113.9580106 51.0996656, -113.9580233 51.0996546, -113.9580343 51.0996428, -113.9580433 51.0996304, -113.9580503 51.0996176, -113.9580552 51.0996043, -113.958058 51.0995908, -113.9580796 51.0994301, -113.9580607 51.0993014, -113.9568772 51.0992307)))"
