ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
4974 BLACKFOOT TR SE,Non-Residential,BURNS INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-114.0421998 51.0102056, -114.047586 51.0094274, -114.0477419 51.0094063, -114.0478986 51.0093877, -114.0480559 51.0093716, -114.0482139 51.009358, -114.0482148 51.0088057, -114.0399244 51.0088052, -114.0388632 51.0088051, -114.0388662 51.0088787, -114.0388749 51.0089521, -114.0388893 51.0090251, -114.0389094 51.0090976, -114.0389351 51.0091694, -114.0389663 51.0092404, -114.039003 51.0093103, -114.0390451 51.0093789, -114.0390874 51.0094394, -114.0391339 51.0094986, -114.0391845 51.0095565, -114.0392391 51.0096129, -114.0392976 51.0096678, -114.0393599 51.0097209, -114.0394258 51.0097723, -114.0394953 51.0098219, -114.0395682 51.0098694, -114.0396443 51.0099149, -114.0397235 51.0099582, -114.0398057 51.0099993, -114.0398907 51.0100381, -114.0399784 51.0100745, -114.0400685 51.0101084, -114.0401608 51.0101398, -114.0402103 51.0100788, -114.0402994 51.0101061, -114.0403904 51.0101308, -114.0404829 51.0101531, -114.040577 51.0101727, -114.0406723 51.0101898, -114.0407687 51.0102042, -114.040866 51.010216, -114.040964 51.0102251, -114.0410626 51.0102315, -114.0411615 51.0102351, -114.0412606 51.0102361, -114.0413597 51.0102343, -114.0414585 51.0102298, -114.0415569 51.0102226, -114.0416548 51.0102127, -114.0417518 51.0102001, -114.0421756 51.0101389, -114.0421998 51.0102056)))"
2583 29 ST NE,Non-Residential,SUNRIDGE,"DC,I-G","MULTIPOLYGON (((-113.9919508 51.0749653, -113.9919499 51.075332, -113.9919473 51.0753874, -113.9919397 51.0754426, -113.9919272 51.0754974, -113.9919097 51.0755517, -113.9918873 51.0756053, -113.9918602 51.075658, -113.9918284 51.0757097, -113.9917919 51.0757601, -113.991672 51.0759141, -113.9916585 51.0759361, -113.9916513 51.0759591, -113.9916506 51.0759826, -113.9916563 51.0760058, -113.9916684 51.076028, -113.9916864 51.0760486, -113.9917098 51.0760669, -113.9917379 51.0760824, -113.992956 51.0766424, -113.9930279 51.0766729, -113.9931034 51.0766995, -113.9931822 51.0767223, -113.9932636 51.076741, -113.9932663 51.0756799, -113.9932667 51.075502, -113.9932672 51.0753241, -113.9932676 51.0749686, -113.993268 51.0749642, -113.9919508 51.0749653)))"
2345 ALYTH RD SE,Non-Residential,ALYTH/BONNYBROOK,"DC,I-G","MULTIPOLYGON (((-114.0245852 51.0332708, -114.024585 51.0334077, -114.0247999 51.0336232, -114.0248257 51.0336406, -114.0248535 51.0336567, -114.0248831 51.0336716, -114.0249143 51.033685, -114.0249287 51.0336909, -114.0249462 51.0336979, -114.024982 51.033711, -114.0250193 51.0337222, -114.0250579 51.0337316, -114.0250976 51.033739, -114.0251114 51.0337404, -114.0251254 51.0337405, -114.0251393 51.0337391, -114.0251526 51.0337364, -114.0251901 51.0337253, -114.025226 51.0337124, -114.0252603 51.0336978, -114.0252925 51.0336815, -114.0253056 51.0336753, -114.0254929 51.0335856, -114.0261789 51.0332571, -114.0262509 51.0332262, -114.0263199 51.0331927, -114.0263858 51.0331569, -114.0264483 51.0331187, -114.0265458 51.0330521, -114.0265716 51.0330354, -114.0268607 51.0328522, -114.0273638 51.0324833, -114.0258812 51.0318615, -114.0257899 51.0319009, -114.0257025 51.0319438, -114.0256193 51.0319898, -114.0255407 51.0320389, -114.0254917 51.0320389, -114.02533 51.0320389, -114.0253067 51.0320388, -114.0250201 51.0320388, -114.0246148 51.0320387, -114.0245859 51.0320387, -114.0245852 51.0332708)))"
4124 11 ST SE,Non-Residential,HIGHFIELD,"DC,I-G","MULTIPOLYGON (((-114.0364305 51.0170713, -114.0363878 51.0170804, -114.0363664 51.0170853, -114.0362895 51.0171042, -114.0362138 51.017125, -114.0361477 51.0171452, -114.0360828 51.0171669, -114.0360192 51.0171901, -114.035957 51.0172148, -114.0358963 51.0172408, -114.0358371 51.0172683, -114.0357797 51.0172971, -114.0357239 51.0173273, -114.03567 51.0173587, -114.0356179 51.0173914, -114.0355678 51.0174252, -114.0355197 51.0174602, -114.0354737 51.0174963, -114.0354299 51.0175334, -114.0353882 51.0175715, -114.0353489 51.0176105, -114.0353118 51.0176505, -114.0352771 51.0176912, -114.0352449 51.0177328, -114.035215 51.0177751, -114.0351877 51.017818, -114.035163 51.0178616, -114.0351408 51.0179056, -114.0351212 51.0179502, -114.0351042 51.0179952, -114.0350899 51.0180406, -114.0350783 51.0180862, -114.0350694 51.0181321, -114.0350631 51.0181782, -114.0350596 51.0182244, -114.0350588 51.0182706, -114.0350607 51.0183169, -114.0350985 51.0188513, -114.0351724 51.0188514, -114.0362165 51.0188516, -114.0362163 51.0187147, -114.0364335 51.0187146, -114.037041 51.0187146, -114.0370384 51.0170529, -114.0367345 51.0170533, -114.0367344 51.0170256, -114.0366574 51.0170342, -114.036581 51.0170447, -114.0365053 51.0170571, -114.0364305 51.0170713)))"
4124 11 ST SE,Non-Residential,HIGHFIELD,"DC,I-G","MULTIPOLYGON (((-114.0364305 51.0170713, -114.0363878 51.0170804, -114.0363664 51.0170853, -114.0362895 51.0171042, -114.0362138 51.017125, -114.0361477 51.0171452, -114.0360828 51.0171669, -114.0360192 51.0171901, -114.035957 51.0172148, -114.0358963 51.0172408, -114.0358371 51.0172683, -114.0357797 51.0172971, -114.0357239 51.0173273, -114.03567 51.0173587, -114.0356179 51.0173914, -114.0355678 51.0174252, -114.0355197 51.0174602, -114.0354737 51.0174963, -114.0354299 51.0175334, -114.0353882 51.0175715, -114.0353489 51.0176105, -114.0353118 51.0176505, -114.0352771 51.0176912, -114.0352449 51.0177328, -114.035215 51.0177751, -114.0351877 51.017818, -114.035163 51.0178616, -114.0351408 51.0179056, -114.0351212 51.0179502, -114.0351042 51.0179952, -114.0350899 51.0180406, -114.0350783 51.0180862, -114.0350694 51.0181321, -114.0350631 51.0181782, -114.0350596 51.0182244, -114.0350588 51.0182706, -114.0350607 51.0183169, -114.0350985 51.0188513, -114.0351724 51.0188514, -114.0362165 51.0188516, -114.0362163 51.0187147, -114.0364335 51.0187146, -114.037041 51.0187146, -114.0370384 51.0170529, -114.0367345 51.0170533, -114.0367344 51.0170256, -114.0366574 51.0170342, -114.036581 51.0170447, -114.0365053 51.0170571, -114.0364305 51.0170713)))"
105 1803 60 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-113.9482696 51.0365309, -113.9482696 51.0365222, -113.9470763 51.0365229, -113.9470761 51.0373752, -113.9470762 51.0375885, -113.9471496 51.0375884, -113.9471624 51.0376005, -113.9471772 51.0376117, -113.9471938 51.0376218, -113.947212 51.0376307, -113.9472317 51.0376383, -113.9472525 51.0376445, -113.9472743 51.0376493, -113.9472968 51.0376526, -113.9476697 51.0376938, -113.9482714 51.0376934, -113.9482714 51.0376586, -113.9482712 51.0376296, -113.948271 51.0375879, -113.9482696 51.0365309)))"
113 1803 60 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-113.9482696 51.0365309, -113.9482696 51.0365222, -113.9470763 51.0365229, -113.9470761 51.0373752, -113.9470762 51.0375885, -113.9471496 51.0375884, -113.9471624 51.0376005, -113.9471772 51.0376117, -113.9471938 51.0376218, -113.947212 51.0376307, -113.9472317 51.0376383, -113.9472525 51.0376445, -113.9472743 51.0376493, -113.9472968 51.0376526, -113.9476697 51.0376938, -113.9482714 51.0376934, -113.9482714 51.0376586, -113.9482712 51.0376296, -113.948271 51.0375879, -113.9482696 51.0365309)))"
117 1803 60 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-113.9482696 51.0365309, -113.9482696 51.0365222, -113.9470763 51.0365229, -113.9470761 51.0373752, -113.9470762 51.0375885, -113.9471496 51.0375884, -113.9471624 51.0376005, -113.9471772 51.0376117, -113.9471938 51.0376218, -113.947212 51.0376307, -113.9472317 51.0376383, -113.9472525 51.0376445, -113.9472743 51.0376493, -113.9472968 51.0376526, -113.9476697 51.0376938, -113.9482714 51.0376934, -113.9482714 51.0376586, -113.9482712 51.0376296, -113.948271 51.0375879, -113.9482696 51.0365309)))"
121 1803 60 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-113.9482696 51.0365309, -113.9482696 51.0365222, -113.9470763 51.0365229, -113.9470761 51.0373752, -113.9470762 51.0375885, -113.9471496 51.0375884, -113.9471624 51.0376005, -113.9471772 51.0376117, -113.9471938 51.0376218, -113.947212 51.0376307, -113.9472317 51.0376383, -113.9472525 51.0376445, -113.9472743 51.0376493, -113.9472968 51.0376526, -113.9476697 51.0376938, -113.9482714 51.0376934, -113.9482714 51.0376586, -113.9482712 51.0376296, -113.948271 51.0375879, -113.9482696 51.0365309)))"
125 1803 60 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,"DC,I-G","MULTIPOLYGON (((-113.9482696 51.0365309, -113.9482696 51.0365222, -113.9470763 51.0365229, -113.9470761 51.0373752, -113.9470762 51.0375885, -113.9471496 51.0375884, -113.9471624 51.0376005, -113.9471772 51.0376117, -113.9471938 51.0376218, -113.947212 51.0376307, -113.9472317 51.0376383, -113.9472525 51.0376445, -113.9472743 51.0376493, -113.9472968 51.0376526, -113.9476697 51.0376938, -113.9482714 51.0376934, -113.9482714 51.0376586, -113.9482712 51.0376296, -113.948271 51.0375879, -113.9482696 51.0365309)))"
