ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1637 37 ST SW,Non-Residential,ROSSCARROCK,"MU-1,MU-2","MULTIPOLYGON (((-114.1413861 51.0386621, -114.1418552 51.0386621, -114.1418551 51.0385252, -114.1418549 51.0383883, -114.1418548 51.0382404, -114.1413856 51.0382401, -114.1413858 51.0383881, -114.1413859 51.0385251, -114.1413861 51.0386621)))"
740 81 ST SW,Non-Residential,WEST SPRINGS,"MU-1,MU-2","MULTIPOLYGON (((-114.2022921 51.0660346, -114.2049386 51.0660332, -114.2049451 51.066033, -114.204946 51.0651398, -114.2049388 51.0651398, -114.2048846 51.0651398, -114.2048775 51.0651398, -114.2038488 51.0651404, -114.2038417 51.0651404, -114.2035154 51.0651406, -114.2035082 51.0651406, -114.2021957 51.0651413, -114.2021943 51.0658686, -114.2022914 51.0658685, -114.2022921 51.0660346)))"
741 78 ST SW,Non-Residential,WEST SPRINGS,"MU-1,MU-2","MULTIPOLYGON (((-114.2011513 51.0658087, -114.2011535 51.0658209, -114.2011593 51.0658325, -114.2011687 51.0658432, -114.2011811 51.0658526, -114.2011963 51.0658603, -114.2012134 51.065866, -114.2012321 51.0658695, -114.2012514 51.0658707, -114.2021943 51.0658686, -114.2021957 51.0651413, -114.2011358 51.0651432, -114.2011513 51.0658087)))"
3518 19 ST SW,Residential,ALTADORE,"MU-1,MU-2","MULTIPOLYGON (((-114.1056358 51.0231118, -114.1061723 51.0231113, -114.1061725 51.0222211, -114.1061725 51.0221937, -114.1061725 51.0221252, -114.1059167 51.0221254, -114.105634 51.0221256, -114.1056358 51.0231118)))"
780 81 ST SW,Residential,WEST SPRINGS,"MU-1,MU-2","MULTIPOLYGON (((-114.2049242 51.0634696, -114.2048601 51.0634292, -114.2038591 51.0634315, -114.2037951 51.0634721, -114.2037984 51.0641748, -114.2037987 51.0642395, -114.2037987 51.0642475, -114.2037988 51.0645569, -114.2038622 51.0645957, -114.2048568 51.0645947, -114.2049212 51.0645541, -114.2049221 51.0642465, -114.2049221 51.0642368, -114.2049223 51.064172, -114.2049242 51.0634696)))"
