ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
108 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
114 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
65 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
63 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
112 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
110 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618102 50.9177125, -113.961399 50.9178748, -113.9614243 50.9178966, -113.9615082 50.9179652, -113.9615963 50.9180318, -113.9616882 50.9180963, -113.9617839 50.9181585, -113.9618684 50.9182091, -113.9621794 50.9180864, -113.9618329 50.9177355, -113.9618102 50.9177125)))"
67 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
141 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
139 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
51 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
55 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
137 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9636507 50.9184678, -113.9641459 50.9185293, -113.9641085 50.9184642, -113.9638317 50.9179823, -113.9638101 50.917975, -113.9636543 50.9179226, -113.9634664 50.9181456, -113.9636507 50.9184678)))"
66 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
62 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
58 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
54 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
50 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
46 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
42 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
38 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
34 PRESTWICK GD SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9638101 50.917975, -113.9638317 50.9179823, -113.9641085 50.9184642, -113.9645712 50.9183607, -113.9645639 50.918348, -113.9642865 50.9178656, -113.9642385 50.9178766, -113.9641876 50.917937, -113.9641161 50.9179129, -113.9641016 50.917908, -113.9638101 50.917975)))"
13513 SYMONS VALLEY RD NW,Residential,SAGE HILL,M-2,"MULTIPOLYGON (((-114.1373504 51.1754368, -114.1373226 51.1754369, -114.1372432 51.1754371, -114.1357753 51.1754406, -114.1343532 51.1754439, -114.1338335 51.1754451, -114.1338032 51.1757434, -114.1337752 51.1760187, -114.1371604 51.1760101, -114.1371798 51.1760101, -114.1372922 51.1760098, -114.1373942 51.1760095, -114.1374004 51.1759468, -114.1374037 51.1759138, -114.137451 51.1754366, -114.1373504 51.1754368)))"
45 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
47 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
49 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
51 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
55 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
57 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
59 PRESTWICK PA SE,Residential,MCKENZIE TOWNE,M-2,"MULTIPOLYGON (((-113.9618684 50.9182091, -113.9619232 50.9182396, -113.9619793 50.9182691, -113.9620367 50.9182976, -113.9620953 50.9183251, -113.9623857 50.9184571, -113.9624493 50.918485, -113.9625144 50.9185115, -113.9625808 50.9185366, -113.9626486 50.9185602, -113.9628801 50.918306, -113.9626842 50.9182192, -113.9631206 50.9180466, -113.9633199 50.91781, -113.9630825 50.9177301, -113.9629565 50.9177798, -113.9627404 50.917561, -113.9626511 50.9174706, -113.9625873 50.9174059, -113.9622116 50.9175542, -113.9625808 50.9179281, -113.962288 50.9180436, -113.9621794 50.9180864, -113.9618684 50.9182091)))"
