ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
718 EDMONTON TR NE,Non-Residential,RENFREW,"DC,M-C2","MULTIPOLYGON (((-114.0537491 51.0581385, -114.0541838 51.0581407, -114.0541843 51.0580722, -114.0541848 51.0580035, -114.0537867 51.0580015, -114.0537495 51.05807, -114.0537491 51.0581385)))"
1528 16 AV SW,Residential,SUNALTA,"DC,M-C2","MULTIPOLYGON (((-114.0963024 51.0390157, -114.0964109 51.0390188, -114.0964363 51.0386627, -114.0963277 51.0386596, -114.0963024 51.0390157)))"
3380 SPRUCE DR SW,Residential,SPRUCE CLIFF,"DC,M-C2","MULTIPOLYGON (((-114.1339422 51.047685, -114.1339952 51.0476891, -114.1340485 51.0476919, -114.1341019 51.0476934, -114.1341554 51.0476936, -114.1342088 51.0476925, -114.1342621 51.04769, -114.1343153 51.0476863, -114.1343681 51.0476813, -114.1348573 51.047629, -114.1348368 51.0475779, -114.1348188 51.0475265, -114.1348033 51.0474748, -114.1347903 51.0474228, -114.1347797 51.0473706, -114.1347717 51.0473182, -114.1347662 51.0472657, -114.1347632 51.0472131, -114.1347628 51.0471604, -114.1347648 51.0471078, -114.1347694 51.0470553, -114.1347765 51.0470028, -114.1347861 51.0469505, -114.1347982 51.0468985, -114.1348128 51.0468466, -114.1348299 51.0467951, -114.1351418 51.0459021, -114.1323214 51.0459061, -114.132323 51.0463673, -114.1328495 51.0463664, -114.1337633 51.0463652, -114.1337647 51.0467349, -114.1339255 51.0467346, -114.1339263 51.0469565, -114.1340785 51.0469564, -114.1340804 51.0474767, -114.1339414 51.0474767, -114.1339422 51.047685)))"
1 HEMLOCK CR SW,Residential,SPRUCE CLIFF,"DC,M-C2","MULTIPOLYGON (((-114.1325028 51.0474355, -114.1332364 51.0475669, -114.133759 51.0476604, -114.1338499 51.0476747, -114.1339422 51.047685, -114.1339414 51.0474767, -114.1340804 51.0474767, -114.1340785 51.0469564, -114.1339263 51.0469565, -114.1339255 51.0467346, -114.1337647 51.0467349, -114.1337633 51.0463652, -114.1328495 51.0463664, -114.1328515 51.046928, -114.1327081 51.0469282, -114.1325028 51.0474355)))"
106 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
105 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
104 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
103 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
102 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
101 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
204 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
203 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
202 929 18 AV SW,Residential,LOWER MOUNT ROYAL,"DC,M-C2","MULTIPOLYGON (((-114.0832211 51.0368487, -114.0837251 51.0368485, -114.0837248 51.0365198, -114.0832208 51.03652, -114.0832211 51.0368487)))"
