ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1121 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627042 51.0619988, -114.062704 51.0620673, -114.0627038 51.0621358, -114.0627036 51.0622043, -114.0627034 51.0622728, -114.0627031 51.0623686, -114.0632465 51.0623713, -114.0632468 51.0622754, -114.063247 51.0622069, -114.0632472 51.0621384, -114.0632474 51.06207, -114.0632476 51.0620015, -114.0632478 51.061933, -114.063248 51.0618645, -114.0632483 51.0617961, -114.0632485 51.0617276, -114.0632487 51.0616591, -114.0630748 51.0616582, -114.0630746 51.0617267, -114.0630744 51.0617952, -114.0630742 51.0618637, -114.063074 51.0619322, -114.0630738 51.0620006, -114.0628998 51.0619998, -114.0627042 51.0619988)))"
22 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
18 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
14 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
10 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
6 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
2 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
21 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
15 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
9 1015 CENTRE ST NW,Non-Residential,CRESCENT HEIGHTS,"C-COR2,DC","MULTIPOLYGON (((-114.0627625 51.0611063, -114.0627615 51.061435, -114.0628266 51.0614765, -114.0632506 51.0614786, -114.0632517 51.0611085, -114.0627625 51.0611063)))"
