ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1104 16 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0868612 51.0385004, -114.0869699 51.0385035, -114.0870786 51.0385065, -114.0871872 51.0385096, -114.087195 51.0384, -114.0870863 51.038397, -114.0869776 51.0383939, -114.086869 51.0383908, -114.0868612 51.0385004)))"
1304 11 ST SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0884183 51.0411012, -114.0885269 51.0411042, -114.0886355 51.0411073, -114.0887441 51.0411104, -114.0888527 51.0411134, -114.0888721 51.0408398, -114.0887635 51.0408367, -114.0886548 51.0408336, -114.0885462 51.0408306, -114.0884376 51.0408275, -114.0884183 51.0411012)))"
1307 11 ST SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0891548 51.0408999, -114.0892635 51.0409029, -114.0893722 51.040906, -114.089481 51.0409091, -114.0895897 51.0409121, -114.0895944 51.0408451, -114.0894857 51.040842, -114.089377 51.0408389, -114.0892683 51.0408359, -114.0891596 51.0408328, -114.0891548 51.0408999)))"
1309 11 ST SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0891596 51.0408328, -114.0892683 51.0408359, -114.089377 51.0408389, -114.0894857 51.040842, -114.0895944 51.0408451, -114.0895992 51.040778, -114.0894904 51.0407749, -114.0893817 51.0407719, -114.089273 51.0407688, -114.0891643 51.0407657, -114.0891596 51.0408328)))"
101 1208 14 AV SW,Non-Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
201 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
202 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
203 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
204 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
205 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
301 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
302 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
303 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
304 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
305 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
401 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
402 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
403 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
404 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
405 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
501 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
502 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
503 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
504 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
505 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
601 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
602 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
603 1208 14 AV SW,Residential,BELTLINE,CC-MHX,"MULTIPOLYGON (((-114.0896288 51.0403671, -114.0891934 51.0403548, -114.0891682 51.0407109, -114.0896036 51.0407232, -114.0896288 51.0403671)))"
