ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
119 12 AV SW,Non-Residential,BELTLINE,"CC-COR,CC-X","MULTIPOLYGON (((-114.0641686 51.0413475, -114.0642464 51.0413497, -114.0643549 51.0413527, -114.0644634 51.0413558, -114.0645719 51.0413589, -114.0646804 51.041362, -114.0647889 51.0413651, -114.0648974 51.0413682, -114.0650059 51.0413712, -114.0651144 51.0413743, -114.0652229 51.0413774, -114.0652313 51.0412597, -114.0653398 51.0412628, -114.065394 51.0412643, -114.0654483 51.0412658, -114.0655568 51.0412689, -114.0656435 51.0412713, -114.0656612 51.0410248, -114.0656887 51.0406412, -114.0656019 51.0406387, -114.0654935 51.0406357, -114.065385 51.0406326, -114.0652764 51.0406295, -114.0651679 51.0406265, -114.0650594 51.0406234, -114.0649509 51.0406203, -114.0648425 51.0406173, -114.064734 51.0406142, -114.0646255 51.0406112, -114.064517 51.0406081, -114.0644085 51.040605, -114.0643 51.040602, -114.0641915 51.0405989, -114.064135 51.0405973, -114.0641076 51.0409808, -114.0641025 51.0410509, -114.0641547 51.041112, -114.0641832 51.0411453, -114.0641686 51.0413475)))"
