ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1520 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9955674 51.0664331, -113.9957841 51.0664342, -113.9958982 51.0664331, -113.9960122 51.0664297, -113.9961259 51.0664239, -113.9962393 51.0664159, -113.9963522 51.0664056, -113.9964646 51.066393, -113.9965762 51.0663781, -113.996687 51.066361, -113.9964644 51.0658984, -113.9955684 51.0658983, -113.9955674 51.0664331)))"
7905 FLINT RD SE,Non-Residential,FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0692384 50.9830402, -114.0705147 50.9833904, -114.0707044 50.9831148, -114.070784 50.9831367, -114.0708918 50.9829802, -114.0698824 50.9821043, -114.0692384 50.9830402)))"
5821 6 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0499494 51.0015959, -114.0498439 51.0016018, -114.0497974 51.0016055, -114.0497514 51.0016115, -114.0497064 51.0016197, -114.0496625 51.0016301, -114.04962 51.0016426, -114.0495791 51.0016571, -114.0495402 51.0016736, -114.0495034 51.0016919, -114.0494613 51.0017168, -114.0494231 51.0017441, -114.0493892 51.0017736, -114.0493599 51.001805, -114.0493354 51.001838, -114.049316 51.0018723, -114.0493019 51.0019075, -114.0492931 51.0019435, -114.0492047 51.0024714, -114.0492046 51.0025425, -114.0499469 51.0025421, -114.0499493 51.0018499, -114.0499494 51.0015959)))"
2245 PEGASUS RD NE,Non-Residential,PEGASUS INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0059301 51.0931387, -114.0060629 51.0939652, -114.0061374 51.0939613, -114.0067533 51.0939349, -114.0066615 51.0930863, -114.0063963 51.0931037, -114.0061315 51.0931229, -114.0059301 51.0931387)))"
1220 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-114.000961 51.0633199, -114.0009669 51.0632461, -114.0009689 51.0631723, -114.0009691 51.0629795, -113.9987965 51.0629794, -113.9987953 51.0631715, -113.9987939 51.063211, -113.9987896 51.0632504, -113.9987824 51.0632896, -113.9987724 51.0633286, -114.000961 51.0633199)))"
607 79 AV SE,Non-Residential,FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0497781 50.9815888, -114.0497555 50.981568, -114.0497306 50.9815482, -114.0497035 50.9815296, -114.0496744 50.9815122, -114.0496434 50.9814962, -114.0496108 50.9814816, -114.0495765 50.9814685, -114.0495409 50.9814569, -114.0495041 50.981447, -114.0494662 50.9814387, -114.0494275 50.9814321, -114.0493882 50.9814273, -114.0493485 50.9814242, -114.0493084 50.9814228, -114.0492684 50.9814233, -114.0492285 50.9814255, -114.0491889 50.9814295, -114.0491499 50.9814353, -114.0491116 50.9814428, -114.0490742 50.9814519, -114.049038 50.9814627, -114.0490031 50.9814751, -114.0489696 50.981489, -114.0489378 50.9815043, -114.0489078 50.981521, -114.0488798 50.981539, -114.0488538 50.9815582, -114.04883 50.9815786, -114.0488086 50.9815999, -114.0487896 50.9816221, -114.0487732 50.9816451, -114.0487593 50.9816688, -114.0487434 50.9817009, -114.0487293 50.9817334, -114.0487168 50.9817662, -114.0487062 50.9817991, -114.0487038 50.982477, -114.0487048 50.9824902, -114.0487078 50.9825033, -114.0487128 50.9825161, -114.0487198 50.9825286, -114.0487287 50.9825405, -114.0487395 50.9825519, -114.0487519 50.9825625, -114.0487659 50.9825724, -114.0487814 50.9825813, -114.0487983 50.9825892, -114.0488162 50.982596, -114.0488352 50.9826017, -114.0488549 50.9826062, -114.0488752 50.9826094, -114.048896 50.9826114, -114.0489169 50.9826121, -114.0495054 50.9826129, -114.0505214 50.9823474, -114.0504802 50.9822846, -114.0497781 50.9815888)))"
5505 6 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.049201 51.0052931, -114.0492002 51.0058675, -114.0504376 51.0058673, -114.0504391 51.0052929, -114.049201 51.0052931)))"
4415 1 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0619863 51.0144825, -114.0628324 51.0144855, -114.0628634 51.0144215, -114.0628926 51.0143573, -114.06292 51.0142927, -114.0629455 51.0142278, -114.0629692 51.0141627, -114.062991 51.0140972, -114.063011 51.0140316, -114.0630291 51.0139657, -114.0630553 51.0138545, -114.0622433 51.0138531, -114.0621993 51.0139628, -114.0619863 51.0144825)))"
1230 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9987366 51.0634216, -114.0008159 51.0638203, -114.0008439 51.063759, -114.0008691 51.0636973, -114.0008915 51.0636352, -114.0009111 51.0635727, -114.0009278 51.0635098, -114.0009417 51.0634467, -114.0009528 51.0633834, -114.000961 51.0633199, -113.9987724 51.0633286, -113.9987565 51.0633754, -113.9987366 51.0634216)))"
1245 70 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0373948 50.9906137, -114.0374549 50.9906829, -114.0378151 50.9910738, -114.0380269 50.9911356, -114.0383635 50.9910974, -114.0386581 50.991064, -114.0384945 50.990489, -114.0381997 50.9905224, -114.0373948 50.9906137)))"
5511 6 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.049201 51.0052931, -114.0504391 51.0052929, -114.0504406 51.0047184, -114.0492017 51.0047188, -114.049201 51.0052931)))"
4914 6 ST NE,Non-Residential,SKYLINE WEST,I-C,"MULTIPOLYGON (((-114.046716 51.0974849, -114.0479421 51.0974872, -114.0480908 51.0972688, -114.0480931 51.0966116, -114.0469186 51.096611, -114.046919 51.0964931, -114.0463282 51.096488, -114.0464299 51.0967365, -114.0465285 51.0969855, -114.0466238 51.0972349, -114.046716 51.0974849)))"
1315 73 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0371228 50.9873202, -114.0357209 50.9874762, -114.0355714 50.9874752, -114.0354757 50.9881959, -114.0368817 50.9881953, -114.0368816 50.9880695, -114.0371235 50.9880694, -114.0371228 50.9873202)))"
5519 6 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0492017 51.0047188, -114.0504406 51.0047184, -114.0504421 51.004144, -114.0492025 51.0041444, -114.0492017 51.0047188)))"
1240 73 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0376938 50.9888062, -114.0382634 50.988806, -114.038263 50.9882218, -114.0376935 50.988222, -114.0376938 50.9888062)))"
815 36 ST NE,Non-Residential,FRANKLIN,I-C,"MULTIPOLYGON (((-113.9821294 51.0582356, -113.9821295 51.0584732, -113.9821176 51.0588865, -113.9821109 51.059117, -113.9821043 51.0593448, -113.9822497 51.0594543, -113.9844667 51.059454, -113.9844663 51.058947, -113.9844657 51.0582345, -113.9821294 51.0582356)))"
1270 73 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0371242 50.9888063, -114.0376938 50.9888062, -114.0376935 50.988222, -114.0372662 50.9882222, -114.0371237 50.9883137, -114.0371242 50.9888063)))"
1266 73 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0371242 50.9888063, -114.0376938 50.9888062, -114.0376935 50.988222, -114.0372662 50.9882222, -114.0371237 50.9883137, -114.0371242 50.9888063)))"
1258 73 AV SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0371242 50.9888063, -114.0376938 50.9888062, -114.0376935 50.988222, -114.0372662 50.9882222, -114.0371237 50.9883137, -114.0371242 50.9888063)))"
340 50 AV SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0572659 51.0088073, -114.0588004 51.0093666, -114.0588021 51.0088076, -114.0572659 51.0088073)))"
2504 7 AV NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9995245 51.0590326, -114.0009728 51.0590329, -114.0009729 51.058798, -114.0009719 51.0587848, -114.0009689 51.0587717, -114.0009638 51.0587589, -114.0009567 51.0587465, -114.0009478 51.0587345, -114.000937 51.0587232, -114.0009245 51.0587126, -114.0009104 51.0587028, -114.0008948 51.0586939, -114.000878 51.058686, -114.00086 51.0586792, -114.000841 51.0586736, -114.0008212 51.0586691, -114.0008009 51.0586659, -114.0007801 51.0586639, -114.0007591 51.0586632, -113.9995248 51.0586628, -113.9995245 51.0590326)))"
7175 12 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0371432 50.9900978, -114.0371586 50.9901649, -114.0371787 50.9902315, -114.0372035 50.9902975, -114.0372328 50.9903627, -114.0372667 50.9904271, -114.037305 50.9904904, -114.0373478 50.9905527, -114.0373948 50.9906137, -114.0381997 50.9905224, -114.0384945 50.990489, -114.0383435 50.9899582, -114.0371432 50.9900978)))"
2536 7 AV NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9987998 51.0594022, -113.9995243 51.0594023, -113.9995245 51.0590326, -113.9995248 51.0586628, -113.9990143 51.0586627, -113.9989933 51.0586634, -113.9989725 51.0586654, -113.9989521 51.0586686, -113.9989323 51.058673, -113.9989133 51.0586787, -113.9988953 51.0586855, -113.9988784 51.0586934, -113.9988629 51.0587023, -113.9988488 51.0587121, -113.9988363 51.0587227, -113.9988255 51.058734, -113.9988165 51.058746, -113.9988094 51.0587584, -113.9988043 51.0587712, -113.9988013 51.0587843, -113.9988003 51.0587975, -113.9987998 51.0594022)))"
4620 BLACKFOOT TR SE,Non-Residential,HIGHFIELD,I-C,"MULTIPOLYGON (((-114.046904 51.0130362, -114.0482069 51.013038, -114.0482083 51.0123088, -114.0480698 51.0117049, -114.0480579 51.0116675, -114.0480397 51.0116311, -114.0480155 51.0115961, -114.0479855 51.0115629, -114.0479655 51.0115446, -114.0479438 51.0115272, -114.0479204 51.0115106, -114.0478954 51.011495, -114.0478689 51.0114805, -114.047841 51.0114669, -114.0478118 51.0114545, -114.0477814 51.0114433, -114.04775 51.0114333, -114.0477177 51.0114245, -114.0476845 51.011417, -114.0476507 51.0114109, -114.0476163 51.0114061, -114.0475815 51.0114026, -114.0475465 51.0114005, -114.0475113 51.0113998, -114.046942 51.0113997, -114.0469072 51.0114049, -114.0469057 51.0118619, -114.0469052 51.0121764, -114.0469047 51.012491, -114.0469044 51.0128055, -114.046904 51.0130362)))"
4620 BLACKFOOT TR SE,Non-Residential,HIGHFIELD,I-C,"MULTIPOLYGON (((-114.046904 51.0130362, -114.0482069 51.013038, -114.0482083 51.0123088, -114.0480698 51.0117049, -114.0480579 51.0116675, -114.0480397 51.0116311, -114.0480155 51.0115961, -114.0479855 51.0115629, -114.0479655 51.0115446, -114.0479438 51.0115272, -114.0479204 51.0115106, -114.0478954 51.011495, -114.0478689 51.0114805, -114.047841 51.0114669, -114.0478118 51.0114545, -114.0477814 51.0114433, -114.04775 51.0114333, -114.0477177 51.0114245, -114.0476845 51.011417, -114.0476507 51.0114109, -114.0476163 51.0114061, -114.0475815 51.0114026, -114.0475465 51.0114005, -114.0475113 51.0113998, -114.046942 51.0113997, -114.0469072 51.0114049, -114.0469057 51.0118619, -114.0469052 51.0121764, -114.0469047 51.012491, -114.0469044 51.0128055, -114.046904 51.0130362)))"
3220 5 AV NE,Non-Residential,FRANKLIN,I-C,"MULTIPOLYGON (((-113.989169 51.0578615, -113.9891685 51.0571848, -113.989038 51.0571027, -113.9888642 51.0571027, -113.9862637 51.0571022, -113.9861342 51.0571858, -113.9861346 51.0578624, -113.9872648 51.0578621, -113.9881887 51.0578618, -113.9890387 51.0578615, -113.989169 51.0578615)))"
3910 32 ST NE,Non-Residential,HORIZON,I-C,"MULTIPOLYGON (((-113.9865136 51.0886622, -113.9871201 51.0886625, -113.9871411 51.0886619, -113.987162 51.0886599, -113.9871824 51.0886567, -113.9872022 51.0886522, -113.9872212 51.0886465, -113.9872392 51.0886397, -113.9872561 51.0886318, -113.9872717 51.088623, -113.9872858 51.0886131, -113.9872983 51.0886025, -113.9873091 51.0885912, -113.9873181 51.0885792, -113.9873252 51.0885668, -113.9873302 51.0885539, -113.9873333 51.0885409, -113.9873343 51.0885276, -113.9873343 51.0884554, -113.9873361 51.088407, -113.9873417 51.0883586, -113.9873511 51.0883104, -113.9873642 51.0882626, -113.987381 51.0882153, -113.9874015 51.0881686, -113.9874257 51.0881225, -113.9874533 51.0880772, -113.9874845 51.0880328, -113.9875191 51.0879895, -113.9875571 51.0879472, -113.9875982 51.0879062, -113.9876426 51.0878665, -113.98769 51.0878282, -113.9877403 51.0877914, -113.9877934 51.0877562, -113.9878833 51.0876995, -113.9871051 51.0876997, -113.9865128 51.0876999, -113.9865136 51.0886622)))"
6120 2 ST SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0598173 50.9990552, -114.0598214 50.9966118, -114.0572186 50.9966137, -114.057215 50.9990569, -114.0585581 50.999056, -114.0598173 50.9990552)))"
3550 114 AV SE,Non-Residential,SHEPARD INDUSTRIAL,I-C,"MULTIPOLYGON (((-113.9903811 50.9503643, -113.9903806 50.9502745, -113.9903772 50.9495998, -113.9868528 50.9496068, -113.9867844 50.9496079, -113.9867161 50.949611, -113.9866481 50.9496161, -113.9865806 50.9496231, -113.9865136 50.9496321, -113.9864474 50.949643, -113.986382 50.9496559, -113.9863176 50.9496706, -113.9862544 50.9496871, -113.9861924 50.9497054, -113.9861319 50.9497256, -113.9860728 50.9497474, -113.9860155 50.949771, -113.9859599 50.9497961, -113.9859062 50.9498229, -113.9858544 50.9498511, -113.9850966 50.9502849, -113.9849942 50.9503435, -113.9849575 50.9503642, -113.9849364 50.9503751, -113.9863209 50.9503724, -113.9903811 50.9503643)))"
4640 MANHATTAN RD SE,Non-Residential,MANCHESTER INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0495364 51.0117712, -114.0507466 51.0117722, -114.0509645 51.0114494, -114.0509266 51.0114021, -114.0495369 51.0114663, -114.0495364 51.0117712)))"
1200 58 AV SE,Non-Residential,BURNS INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0384638 51.0019261, -114.0384656 51.0025603, -114.0389656 51.0025597, -114.0390252 51.0019263, -114.0389512 51.0019262, -114.0384638 51.0019261)))"
2808 OGDEN RD SE,Non-Residential,ALYTH/BONNYBROOK,I-C,"MULTIPOLYGON (((-114.0294517 51.0300091, -114.0298645 51.0306424, -114.0304538 51.0302662, -114.0302935 51.0300205, -114.0303251 51.0298613, -114.030435 51.0297183, -114.0306376 51.0296396, -114.0302924 51.0291094, -114.0295932 51.0292904, -114.0299731 51.0298738, -114.0294517 51.0300091)))"
1212 58 AV SE,Non-Residential,BURNS INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0384638 51.0019261, -114.0374834 51.0019256, -114.037485 51.0025613, -114.0384656 51.0025603, -114.0384638 51.0019261)))"
9527 HORTON RD SW,Non-Residential,HAYSBORO,I-C,"MULTIPOLYGON (((-114.0751485 50.9695473, -114.0765999 50.9695476, -114.0766238 50.9694115, -114.0766458 50.9692752, -114.0766659 50.9691388, -114.076684 50.9690023, -114.0750303 50.9690018, -114.0750285 50.9690155, -114.0750186 50.969086, -114.0750131 50.9691451, -114.0750139 50.9692044, -114.075021 50.9692635, -114.0750344 50.9693221, -114.0750539 50.9693801, -114.0750795 50.9694371, -114.0751111 50.9694929, -114.0751485 50.9695473)))"
5950 12 ST SE,Non-Residential,BURNS INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0328481 51.0011257, -114.0331862 51.0011262, -114.0342517 50.9996003, -114.0333074 50.999337, -114.0330203 50.9996994, -114.0320054 51.0011252, -114.0325388 51.0011253, -114.0327825 51.0011256, -114.0328481 51.0011257)))"
7260 12 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0354718 50.9888535, -114.035482 50.9890946, -114.0355095 50.9897436, -114.0357125 50.9901885, -114.0368849 50.9899752, -114.036883 50.9899115, -114.0368823 50.989094, -114.0368822 50.9888529, -114.0354718 50.9888535)))"
740 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9994958 51.058482, -114.000973 51.0584823, -114.0009733 51.058118, -113.9994961 51.0581177, -113.9994958 51.058482)))"
7360 12 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0354757 50.9881959, -114.0354516 50.9883772, -114.0354718 50.9888535, -114.0368822 50.9888529, -114.0368817 50.9881953, -114.0354757 50.9881959)))"
6170 12 ST SE,Non-Residential,BURNS INDUSTRIAL,I-C,"MULTIPOLYGON (((-114.0354568 50.9958156, -114.0353002 50.9960432, -114.0351722 50.9962292, -114.0346813 50.9971734, -114.0344127 50.9976963, -114.0343727 50.9977741, -114.0342332 50.9980455, -114.033855 50.9986031, -114.0346908 50.9987707, -114.0348504 50.9984544, -114.0352408 50.9976809, -114.035254 50.9976547, -114.0352793 50.9976045, -114.0352942 50.9975751, -114.0356986 50.9967739, -114.0363747 50.9954342, -114.0363884 50.9954069, -114.036394 50.9953959, -114.0367282 50.9948023, -114.036451 50.9950103, -114.036448 50.9950123, -114.0362017 50.995197, -114.0359094 50.9954163, -114.0358724 50.995444, -114.0358625 50.9954515, -114.0354568 50.9958156)))"
736 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9994961 51.0581177, -114.0009733 51.058118, -114.0009736 51.0577537, -113.9998874 51.0577535, -113.9994964 51.0577534, -113.9994961 51.0581177)))"
2615 26 ST NE,Non-Residential,SUNRIDGE,I-C,"MULTIPOLYGON (((-113.9983407 51.0752254, -113.9983407 51.0756747, -113.9996667 51.0756735, -113.9996665 51.0752242, -113.9996666 51.0752239, -113.9983407 51.0752254)))"
704 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9998874 51.0577535, -114.0009736 51.0577537, -114.0009742 51.0570251, -113.999888 51.0570247, -113.9998874 51.0577535)))"
2625 26 ST NE,Non-Residential,SUNRIDGE,I-C,"MULTIPOLYGON (((-113.9983407 51.0756747, -113.9983408 51.0761072, -113.9983641 51.0761072, -113.9996664 51.0761061, -113.9996669 51.0761056, -113.9996667 51.0756735, -113.9983407 51.0756747)))"
1123 MORAINE RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9987974 51.0623492, -113.9987969 51.0628973, -114.0009693 51.0628973, -114.0009703 51.0623497, -114.0003184 51.0623495, -113.9987974 51.0623492)))"
530 MERIDIAN RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9994972 51.0566603, -114.0009745 51.0566608, -114.0009748 51.0562965, -113.9994975 51.056296, -113.9994972 51.0566603)))"
2600 24 ST NE,Non-Residential,SUNRIDGE,I-C,"MULTIPOLYGON (((-113.9996666 51.0752239, -113.9996665 51.0752242, -113.9996667 51.0756735, -114.0010152 51.0756723, -114.0010151 51.0752229, -113.9996666 51.0752239)))"
2332 23 ST NE,Non-Residential,SOUTH AIRWAYS,I-C,"MULTIPOLYGON (((-114.0021268 51.072847, -114.0021324 51.0729004, -114.0021492 51.0729528, -114.0021768 51.0730034, -114.0021995 51.0730338, -114.0022261 51.0730629, -114.0022733 51.073104, -114.0023282 51.073141, -114.00239 51.0731734, -114.0024578 51.0732007, -114.0025305 51.0732224, -114.0026069 51.0732382, -114.0026858 51.0732479, -114.0027661 51.0732513, -114.0037251 51.0732537, -114.0037587 51.0732521, -114.0037914 51.0732473, -114.0038226 51.0732392, -114.0038513 51.0732281, -114.003877 51.0732144, -114.0038989 51.0731983, -114.0039165 51.0731802, -114.0039294 51.0731606, -114.0039372 51.07314, -114.0039399 51.0731188, -114.0039394 51.0726692, -114.0022265 51.072663, -114.0021766 51.0726628, -114.0021267 51.0726626, -114.0021268 51.072847)))"
2620 24 ST NE,Non-Residential,SUNRIDGE,I-C,"MULTIPOLYGON (((-113.9996667 51.0756735, -113.9996669 51.0761056, -113.9996664 51.0761061, -114.0009709 51.0761049, -114.0010152 51.0756723, -113.9996667 51.0756735)))"
2450 23 AV NE,Non-Residential,SOUTH AIRWAYS,I-C,"MULTIPOLYGON (((-114.0021275 51.0741598, -114.0039385 51.0741632, -114.0039405 51.0737121, -114.0039395 51.0736989, -114.0039365 51.0736859, -114.0039315 51.0736731, -114.0039244 51.0736607, -114.0039155 51.0736488, -114.0039048 51.0736374, -114.0038924 51.0736268, -114.0038784 51.0736171, -114.0038629 51.0736082, -114.0038461 51.0736003, -114.0038282 51.0735935, -114.0038093 51.0735878, -114.0037896 51.0735833, -114.0037693 51.07358, -114.0037486 51.073578, -114.0037276 51.0735773, -114.0027722 51.0735747, -114.002709 51.0735765, -114.0026464 51.0735822, -114.0025849 51.0735918, -114.0025253 51.0736051, -114.002468 51.0736221, -114.0024137 51.0736425, -114.0023628 51.0736661, -114.0023159 51.0736928, -114.0022734 51.0737223, -114.0022357 51.0737542, -114.0022031 51.0737883, -114.0021761 51.0738243, -114.0021549 51.0738617, -114.0021396 51.0739003, -114.0021304 51.0739397, -114.0021274 51.0739794, -114.0021275 51.0741598)))"
607 MORAINE RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9988017 51.0570245, -113.9994969 51.0570246, -113.9994972 51.0566603, -113.9994975 51.056296, -113.9988023 51.0562957, -113.9988017 51.0570245)))"
619 MORAINE RD NE,Non-Residential,MERIDIAN,I-C,"MULTIPOLYGON (((-113.9994964 51.0577534, -113.9998874 51.0577535, -113.999888 51.0570247, -113.9994969 51.0570246, -113.9988017 51.0570245, -113.9988011 51.0577532, -113.9994964 51.0577534)))"
