ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
4701 MACLEOD TR SW,Non-Residential,ELBOYA,C-COR3,"MULTIPOLYGON (((-114.0668761 51.0111047, -114.0673553 51.0111923, -114.0673856 51.0111265, -114.0674159 51.0110607, -114.0669366 51.0109732, -114.0669063 51.0110389, -114.0668761 51.0111047)))"
8312 MACLEOD TR SE,Non-Residential,ACADIA,C-COR3,"MULTIPOLYGON (((-114.0692668 50.9793695, -114.0692669 50.979439, -114.070847 50.9794388, -114.071151 50.9793017, -114.0711533 50.9777922, -114.0709169 50.977792, -114.0703272 50.9791509, -114.0700107 50.9793027, -114.0698983 50.9793567, -114.0692671 50.9793568, -114.0692668 50.9793568, -114.0692668 50.9793695)))"
9030 MACLEOD TR SE,Non-Residential,ACADIA,C-COR3,"MULTIPOLYGON (((-114.0705134 50.9723687, -114.0705125 50.9727604, -114.0711633 50.9727608, -114.0711642 50.9723691, -114.0705134 50.9723687)))"
9030 MACLEOD TR SE,Non-Residential,ACADIA,C-COR3,"MULTIPOLYGON (((-114.0706635 50.9731741, -114.0711624 50.9731743, -114.0711633 50.9727608, -114.0705125 50.9727604, -114.0705134 50.9723687, -114.068859 50.9723679, -114.0687147 50.9731732, -114.0699536 50.9731738, -114.0706635 50.9731741)))"
4715 MACLEOD TR SW,Non-Residential,ELBOYA,C-COR3,"MULTIPOLYGON (((-114.0669366 51.0109732, -114.0674159 51.0110607, -114.0674462 51.0109948, -114.0674765 51.010929, -114.0675068 51.0108631, -114.0675371 51.0107973, -114.0675674 51.0107315, -114.0675977 51.0106656, -114.0676281 51.0105998, -114.0676584 51.0105339, -114.0676887 51.0104681, -114.067719 51.0104022, -114.0672604 51.0103186, -114.0672274 51.0103839, -114.0671943 51.0104493, -114.0671613 51.0105147, -114.0671283 51.0105801, -114.0670952 51.0106455, -114.0670622 51.0107109, -114.0670292 51.0107763, -114.0670085 51.0108171, -114.0669972 51.0108418, -114.0669669 51.0109075, -114.0669366 51.0109732)))"
8235 BOWRIDGE CR NW,Non-Residential,BOWNESS,C-COR3,"MULTIPOLYGON (((-114.2068124 51.0839675, -114.2075922 51.0841568, -114.2076734 51.0841765, -114.2079552 51.0837166, -114.2071547 51.0835222, -114.2070715 51.0835452, -114.2068124 51.0839675)))"
1808 16 AV NE,Non-Residential,VISTA HEIGHTS,C-COR3,"MULTIPOLYGON (((-114.0175577 51.067898, -114.0169485 51.0678634, -114.0168619 51.0679132, -114.0168615 51.068814, -114.0175564 51.0688161, -114.0175577 51.067898)))"
3640 MACLEOD TR SE,Non-Residential,MANCHESTER INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-114.0588271 51.0219891, -114.0593163 51.0221296, -114.0592936 51.022161, -114.0592713 51.0221919, -114.0593504 51.0222146, -114.0597972 51.0223425, -114.0598194 51.0223118, -114.0598643 51.0222496, -114.0599093 51.0221873, -114.0599543 51.022125, -114.0599992 51.0220627, -114.0600442 51.0220004, -114.0600892 51.0219381, -114.0601341 51.0218759, -114.0601791 51.0218136, -114.0602241 51.0217513, -114.060269 51.021689, -114.0603427 51.021587, -114.0602918 51.0215371, -114.0598393 51.0215367, -114.059744 51.0215366, -114.0591411 51.0215365, -114.0591087 51.0215814, -114.0590637 51.0216437, -114.0590188 51.021706, -114.0589733 51.021769, -114.0589318 51.0218315, -114.0588898 51.0218947, -114.0588478 51.0219579, -114.0588271 51.0219891)))"
2020 16 AV NE,Non-Residential,VISTA HEIGHTS,C-COR3,"MULTIPOLYGON (((-114.012589 51.067298, -114.0125895 51.0676544, -114.012633 51.0676818, -114.0131996 51.0676821, -114.0132431 51.0676547, -114.0132433 51.0673095, -114.0126323 51.0672732, -114.012589 51.067298)))"
1832 52 ST SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-113.9569537 51.0346652, -113.9569573 51.0359514, -113.9581941 51.0359504, -113.9581913 51.034719, -113.9581042 51.0346643, -113.9569537 51.0346652)))"
3811 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519166 51.0863526, -114.0518963 51.0864061, -114.0518891 51.086639, -114.0518932 51.0867029, -114.0520265 51.0867838, -114.0525159 51.0867841, -114.0525167 51.0863532, -114.0519166 51.0863526)))"
10455 SOUTHPORT RD SW,Non-Residential,SOUTHWOOD,C-COR3,"MULTIPOLYGON (((-114.0723683 50.9624459, -114.0732624 50.9624461, -114.0732624 50.9624264, -114.0732625 50.9621162, -114.0733667 50.9620505, -114.0733664 50.961641, -114.0733663 50.9615448, -114.0733653 50.9615316, -114.0733623 50.9615185, -114.0733572 50.9615057, -114.0733501 50.9614932, -114.0733412 50.9614813, -114.0733304 50.9614699, -114.0733179 50.9614593, -114.0733039 50.9614495, -114.0732883 50.9614406, -114.0732715 50.9614327, -114.0732535 50.9614259, -114.0732345 50.9614202, -114.0732148 50.9614158, -114.0731945 50.9614125, -114.0731737 50.9614106, -114.0731527 50.9614099, -114.0730378 50.9614099, -114.073019 50.961429, -114.0729983 50.9614473, -114.0729756 50.9614647, -114.0729513 50.9614811, -114.0724969 50.9617673, -114.0724683 50.9617872, -114.0724429 50.9618088, -114.0724209 50.9618318, -114.0724027 50.9618561, -114.0723883 50.9618814, -114.0723779 50.9619074, -114.0723716 50.961934, -114.0723694 50.9619608, -114.0723683 50.9624459)))"
7373 11 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-114.039849 50.9883188, -114.0400386 50.9883191, -114.0402934 50.9883194, -114.040377 50.9883195, -114.0403821 50.9883195, -114.0414896 50.988321, -114.0413936 50.9876936, -114.0413773 50.9875876, -114.0413727 50.9875573, -114.0401717 50.9880546, -114.0401131 50.9880788, -114.0398634 50.9881822, -114.0398599 50.9882159, -114.039849 50.9883188)))"
7215 MACLEOD TR SW,Non-Residential,KINGSLAND,C-COR3,"MULTIPOLYGON (((-114.0719909 50.9891961, -114.07199 50.9895232, -114.0720549 50.9895643, -114.0730843 50.9895644, -114.0730849 50.989196, -114.0719909 50.9891961)))"
5725 17 AV SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-113.9527788 51.0371987, -113.9523592 51.0371989, -113.9516849 51.0376236, -113.951685 51.037659, -113.9517504 51.0377002, -113.9527796 51.0376999, -113.9527788 51.0371987)))"
14911 BANNISTER RD SE,Non-Residential,MIDNAPORE,C-COR3,"MULTIPOLYGON (((-114.0685764 50.9186742, -114.0686973 50.918969, -114.0687729 50.9189935, -114.0694301 50.9188327, -114.0696835 50.9187258, -114.0697143 50.9187121, -114.0697439 50.9186976, -114.0697724 50.9186821, -114.0697997 50.9186658, -114.0698257 50.9186487, -114.0698504 50.9186308, -114.0698736 50.9186122, -114.0698955 50.918593, -114.0699158 50.918573, -114.0699346 50.9185525, -114.0699519 50.9185315, -114.0699675 50.9185099, -114.0699814 50.9184879, -114.0699936 50.9184655, -114.0700042 50.9184427, -114.0700129 50.9184197, -114.0700125 50.9183717, -114.0700087 50.9183238, -114.0685764 50.9186742)))"
5809 MACLEOD TR SW,Non-Residential,WINDSOR PARK,C-COR3,"MULTIPOLYGON (((-114.0732881 51.0023806, -114.0733316 51.0023806, -114.0733356 51.0015048, -114.0720405 51.0015042, -114.0719775 51.0015456, -114.0719719 51.0023806, -114.0732881 51.0023806)))"
7180 11 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-114.0383435 50.9899582, -114.0384945 50.990489, -114.0395457 50.9903698, -114.0394664 50.9900911, -114.0393938 50.9898361, -114.0383435 50.9899582)))"
5701 17 AV SE,Non-Residential,FOREST LAWN -  INDUSTRIAL,C-COR3,"MULTIPOLYGON (((-113.9527788 51.0371987, -113.9527796 51.0376999, -113.9539477 51.0376996, -113.9539471 51.0371979, -113.9527788 51.0371987)))"
6815 MACLEOD TR SW,Non-Residential,KINGSLAND,C-COR3,"MULTIPOLYGON (((-114.0727832 50.9928244, -114.0727395 50.9928244, -114.0727396 50.9927696, -114.0729566 50.9927696, -114.0729783 50.9927559, -114.0729784 50.9926874, -114.0730652 50.9926874, -114.0730651 50.9927559, -114.0730868 50.9927696, -114.0738678 50.9927694, -114.0738678 50.9924351, -114.0719861 50.9924359, -114.0719845 50.9931591, -114.0727826 50.9931587, -114.0727832 50.9928244)))"
1620 19 ST NE,Non-Residential,MAYLAND HEIGHTS,C-COR3,"MULTIPOLYGON (((-114.0057806 51.06629, -114.0055516 51.0662898, -114.0056375 51.0663283, -114.005725 51.0663653, -114.0058141 51.0664007, -114.0059048 51.0664346, -114.0063472 51.0665074, -114.0070881 51.0666293, -114.0076817 51.0666489, -114.0088679 51.0666881, -114.0102758 51.0667584, -114.0128823 51.0667599, -114.0129213 51.0667583, -114.0129597 51.0667536, -114.0129968 51.0667458, -114.013032 51.0667352, -114.0130648 51.0667217, -114.0130945 51.0667057, -114.0131207 51.0666875, -114.013143 51.0666673, -114.013162 51.0666442, -114.0131757 51.0666196, -114.0131841 51.0665941, -114.0131869 51.0665681, -114.0131869 51.0665305, -114.0131873 51.0655628, -114.0128829 51.0662942, -114.0098518 51.0662925, -114.0071905 51.0662909, -114.0057806 51.06629)))"
1 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
2 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
3 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
4 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
5 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
6 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
7 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
8 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
9 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
10 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
11 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
12 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
13 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
14 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
15 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
16 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
17 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
18 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
19 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
20 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
21 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
22 1915 32 AV NE,Non-Residential,SOUTH AIRWAYS,C-COR3,"MULTIPOLYGON (((-114.0132973 51.0807385, -114.0132948 51.0813248, -114.0146708 51.0813245, -114.0146732 51.0807408, -114.0132973 51.0807385)))"
1 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
2 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
3 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
4 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
5 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
6 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
7 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
8 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
9 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
10 3927 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,C-COR3,"MULTIPOLYGON (((-114.0519598 51.0878009, -114.0520064 51.0885674, -114.0521416 51.0886494, -114.052642 51.0886498, -114.0526225 51.0877847, -114.0519598 51.0878009)))"
15016 BANNISTER RD SE,Non-Residential,MIDNAPORE,C-COR3,"MULTIPOLYGON (((-114.0666846 50.918635, -114.0668206 50.9189666, -114.0682761 50.918728, -114.06814 50.9183965, -114.0666846 50.918635)))"
1212 17 AV SE,Non-Residential,RAMSAY,C-COR3,"MULTIPOLYGON (((-114.0359339 51.0379295, -114.0362697 51.0382962, -114.0362723 51.0382915, -114.0364711 51.0379305, -114.0359331 51.0379286, -114.0359339 51.0379295)))"
