ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
3704 CENTRE A ST NE,Residential,HIGHLAND PARK,"M-H1,R-CG","MULTIPOLYGON (((-114.0604943 51.0854035, -114.0609135 51.0854039, -114.0609135 51.0852396, -114.0609136 51.0850754, -114.0604944 51.085075, -114.0604944 51.0852393, -114.0604943 51.0854035)))"
120 WING KEI PL NE,Residential,HIGHLAND PARK,"M-H1,R-CG","MULTIPOLYGON (((-114.0599821 51.0904874, -114.0600129 51.0905411, -114.0602572 51.0905311, -114.0602564 51.090058, -114.0613613 51.0900576, -114.0616878 51.0900575, -114.0616875 51.0897287, -114.0614482 51.0897287, -114.061361 51.0897284, -114.0613609 51.0896266, -114.0613609 51.0896069, -114.0613609 51.0895844, -114.0612329 51.0895869, -114.061105 51.0895916, -114.0609773 51.0895983, -114.06085 51.0896071, -114.0606901 51.0896211, -114.060531 51.0896384, -114.060373 51.089659, -114.0602161 51.0896828, -114.0601756 51.0897121, -114.060135 51.0897403, -114.0600961 51.0897652, -114.0600556 51.089789, -114.0600554 51.0898204, -114.0600552 51.0898612, -114.0600479 51.0898626, -114.0599855 51.0899162, -114.0599821 51.0904874)))"
3650 CENTRE A ST NE,Residential,HIGHLAND PARK,"M-H1,R-CG","MULTIPOLYGON (((-114.0609136 51.0850754, -114.0609139 51.0848946, -114.0600808 51.0848938, -114.0600793 51.0850747, -114.0604944 51.085075, -114.0609136 51.0850754)))"
