ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
2 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
3 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
4 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
5 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
6 111 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
1404 CENTRE ST SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
101 14 AV SE,Non-Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
107 111 14 AV SE,Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
105 111 14 AV SE,Residential,BELTLINE,"CC-MH,CC-MHX","MULTIPOLYGON (((-114.0620675 51.0394086, -114.0632693 51.0394427, -114.0633374 51.0394035, -114.0633618 51.0390611, -114.0629273 51.0390488, -114.0628188 51.0390458, -114.0627102 51.0390427, -114.0626016 51.0390396, -114.062493 51.0390365, -114.0623844 51.0390335, -114.0622758 51.0390304, -114.0621672 51.0390273, -114.0620948 51.0390253, -114.0620675 51.0394086)))"
