ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
204 35 AV NE,Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0595934 51.084523, -114.0597022 51.0845231, -114.0597969 51.0845231, -114.0597992 51.0842477, -114.0597353 51.0842073, -114.0597003 51.0842072, -114.0595917 51.0842072, -114.0595934 51.084523)))"
521 35 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0512841 51.0837041, -114.0511755 51.083704, -114.0510669 51.083704, -114.0509583 51.0837039, -114.0509587 51.0840195, -114.0510674 51.0840195, -114.051176 51.0840196, -114.0512847 51.0840197, -114.0512841 51.0837041)))"
206 35 AV NE,Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0593758 51.0845229, -114.0594846 51.0845229, -114.0595934 51.084523, -114.0595917 51.0842072, -114.059483 51.0842072, -114.0593744 51.0842071, -114.0593758 51.0845229)))"
216 35 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0585054 51.0845224, -114.0586142 51.0845225, -114.058723 51.0845225, -114.0588318 51.0845226, -114.0589406 51.0845226, -114.0590494 51.0845227, -114.0591582 51.0845228, -114.059267 51.0845228, -114.0593758 51.0845229, -114.0593744 51.0842071, -114.0592657 51.0842071, -114.0591571 51.084207, -114.0590484 51.084207, -114.0589398 51.084207, -114.0588311 51.0842069, -114.0587225 51.0842069, -114.0586138 51.0842068, -114.0585052 51.0842068, -114.0585054 51.0845224)))"
232 35 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0585052 51.0842068, -114.0583965 51.0842067, -114.0582879 51.0842067, -114.0581792 51.0842067, -114.0580706 51.0842066, -114.0579619 51.0842066, -114.0578533 51.0842065, -114.0577446 51.0842065, -114.057636 51.0842064, -114.057635 51.0845219, -114.0577438 51.084522, -114.0578526 51.0845221, -114.0579614 51.0845221, -114.0580702 51.0845222, -114.058179 51.0845222, -114.0582878 51.0845223, -114.0583966 51.0845224, -114.0585054 51.0845224, -114.0585052 51.0842068)))"
3516 1 ST NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0594841 51.0840264, -114.0595928 51.0840264, -114.0597015 51.0840265, -114.059801 51.0840265, -114.0598036 51.0837107, -114.059704 51.0837106, -114.0595952 51.0837105, -114.0594864 51.0837104, -114.0594841 51.0840264)))"
233 39 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0582618 51.0873611, -114.0576091 51.0873606, -114.0576068 51.0877131, -114.0582586 51.0877135, -114.0582618 51.0873611)))"
237 39 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0582618 51.0873611, -114.0576091 51.0873606, -114.0576068 51.0877131, -114.0582586 51.0877135, -114.0582618 51.0873611)))"
241 39 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0582618 51.0873611, -114.0576091 51.0873606, -114.0576068 51.0877131, -114.0582586 51.0877135, -114.0582618 51.0873611)))"
623 35 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,I-E,"MULTIPOLYGON (((-114.0493686 51.0840187, -114.0494772 51.0840187, -114.0495858 51.0840188, -114.0495848 51.0837031, -114.0494762 51.083703, -114.0493676 51.0837029, -114.0493686 51.0840187)))"
2507 16 ST SE,Non-Residential,ALYTH/BONNYBROOK,I-E,"MULTIPOLYGON (((-114.0223009 51.0311727, -114.0223009 51.0312412, -114.0223008 51.0313096, -114.0223007 51.0313781, -114.0223006 51.0314466, -114.0223006 51.031515, -114.0223005 51.0315835, -114.0223004 51.0316519, -114.0223004 51.0317204, -114.0223003 51.0317888, -114.0223002 51.0318573, -114.0228649 51.0318574, -114.0229518 51.0318575, -114.0235164 51.0318576, -114.0235165 51.0317891, -114.0235166 51.0317206, -114.0235166 51.0316521, -114.0235167 51.0315836, -114.0235168 51.0315151, -114.0235169 51.0314466, -114.023517 51.0313781, -114.023517 51.0313096, -114.0235171 51.0312411, -114.0235172 51.0311726, -114.0229525 51.0311725, -114.0228656 51.0311729, -114.0223009 51.0311727)))"
839 24 AV SE,Non-Residential,ALYTH/BONNYBROOK,I-E,"MULTIPOLYGON (((-114.0412188 51.0320635, -114.0418005 51.0320637, -114.041801 51.0313203, -114.0412189 51.0313198, -114.0412188 51.0320635)))"
2525 16 ST SE,Non-Residential,ALYTH/BONNYBROOK,I-E,"MULTIPOLYGON (((-114.0223009 51.0311727, -114.0228656 51.0311729, -114.0229525 51.0311725, -114.0235172 51.0311726, -114.0235173 51.0311041, -114.0235174 51.0310356, -114.0235174 51.0309671, -114.0235175 51.0308986, -114.0235176 51.0308301, -114.0235177 51.0307617, -114.0235178 51.0306932, -114.0235179 51.0305902, -114.0229531 51.03059, -114.0228663 51.0305899, -114.0223015 51.0305897, -114.0223014 51.0306935, -114.0223014 51.030762, -114.0223013 51.0308304, -114.0223012 51.0308989, -114.0223011 51.0309673, -114.0223011 51.0310358, -114.022301 51.0311043, -114.0223009 51.0311727)))"
1535 9 AV SE,Non-Residential,INGLEWOOD,I-E,"MULTIPOLYGON (((-114.025578 51.0377414, -114.026043 51.0379224, -114.0272331 51.0383852, -114.0276837 51.0379239, -114.0276841 51.0377431, -114.025578 51.0377414)))"
845 24 AV SE,Non-Residential,ALYTH/BONNYBROOK,I-E,"MULTIPOLYGON (((-114.0410075 51.0320634, -114.0412188 51.0320635, -114.0412189 51.0313198, -114.0405985 51.0310398, -114.03997 51.0316016, -114.0410075 51.0320634)))"
