ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
524 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0727802 51.0392987, -114.0728888 51.0393017, -114.0729974 51.0393048, -114.0730232 51.0389489, -114.0729147 51.0389458, -114.0728062 51.0389428, -114.0727802 51.0392987)))"
1034 14 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0858797 51.0406179, -114.0859885 51.0406209, -114.0860972 51.040624, -114.0861105 51.0406244, -114.0861359 51.0402683, -114.0861225 51.0402679, -114.0860138 51.0402649, -114.0859051 51.0402618, -114.0858797 51.0406179)))"
101 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
102 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
201 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
202 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
203 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
204 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
205 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
206 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
301 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
302 330 15 AV SW,Residential,BELTLINE,CC-MH,"MULTIPOLYGON (((-114.0701896 51.0392536, -114.0702981 51.0392567, -114.0703284 51.0388729, -114.0698938 51.0388607, -114.0698641 51.0392445, -114.0699726 51.0392475, -114.0699967 51.0392482, -114.0700811 51.0392506, -114.0701896 51.0392536)))"
