ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
850 81 ST SW,Residential,WEST SPRINGS,M-G,"MULTIPOLYGON (((-114.204947 51.0624612, -114.204947 51.0624575, -114.2049472 51.0621852, -114.2049211 51.0621852, -114.2040018 51.0621843, -114.2040023 51.0624578, -114.2040019 51.0624609, -114.2040541 51.0624609, -114.2041685 51.0624609, -114.2045541 51.0624611, -114.2049137 51.0624612, -114.2049208 51.0624612, -114.2049209 51.0624612, -114.204947 51.0624612)))"
464 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0105599 50.9580842, -114.0106795 50.9580841, -114.0106801 50.9578722, -114.0106516 50.9578722, -114.0105597 50.9578721, -114.0105599 50.9580842)))"
460 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0104731 50.9580842, -114.0105599 50.9580842, -114.0105597 50.9578721, -114.010473 50.957872, -114.0104731 50.9580842)))"
456 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0103864 50.9580842, -114.0104731 50.9580842, -114.010473 50.957872, -114.0103862 50.9578719, -114.0103864 50.9580842)))"
452 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0102996 50.9580842, -114.0103864 50.9580842, -114.0103862 50.9578719, -114.0102995 50.9578719, -114.0102996 50.9580842)))"
448 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0101951 50.9580843, -114.0102996 50.9580842, -114.0102995 50.9578719, -114.010195 50.9578717, -114.0101951 50.9580843)))"
442 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0100729 50.9580843, -114.0101696 50.9580843, -114.0101695 50.9578717, -114.0100728 50.9578716, -114.0100729 50.9580843)))"
438 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0099861 50.9580843, -114.0100729 50.9580843, -114.0100728 50.9578716, -114.009986 50.9578715, -114.0099861 50.9580843)))"
434 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0098994 50.9580843, -114.0099861 50.9580843, -114.009986 50.9578715, -114.0098993 50.9578714, -114.0098994 50.9580843)))"
430 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0098127 50.9580843, -114.0098994 50.9580843, -114.0098993 50.9578714, -114.0098126 50.9578713, -114.0098127 50.9580843)))"
426 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0097082 50.9580844, -114.0098127 50.9580843, -114.0098126 50.9578713, -114.0097081 50.9578712, -114.0097082 50.9580844)))"
420 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0095859 50.9580844, -114.0096827 50.9580844, -114.0096826 50.9578712, -114.0095859 50.9578711, -114.0095859 50.9580844)))"
416 QUARRY VI SE,Residential,DOUGLASDALE/GLEN,M-G,"MULTIPOLYGON (((-114.0094994 50.9580844, -114.0095859 50.9580844, -114.0095859 50.9578711, -114.0094993 50.957871, -114.0094994 50.9580844)))"
