ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
207 14 ST NW,Non-Residential,HILLHURST,"C-COR2,MU-2","MULTIPOLYGON (((-114.0948603 51.0537035, -114.0948604 51.0537309, -114.0948605 51.0537994, -114.0948606 51.0538222, -114.0954469 51.0538217, -114.0954468 51.0537988, -114.0954467 51.0537303, -114.0954466 51.0537029, -114.0948603 51.0537035)))"
4634 16 AV NW,Non-Residential,MONTGOMERY,"C-COR2,MU-2","MULTIPOLYGON (((-114.1621334 51.0711962, -114.1619605 51.071288, -114.1617875 51.0713797, -114.1616146 51.0714713, -114.1619785 51.0717438, -114.1621515 51.0716521, -114.1623244 51.0715604, -114.1624974 51.0714687, -114.1621334 51.0711962)))"
