ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
410 MEMORIAL DR NE,Non-Residential,CRESCENT HEIGHTS,C-COR2,"MULTIPOLYGON (((-114.0525078 51.0518262, -114.0540119 51.0518266, -114.054024 51.0518266, -114.054024 51.0515956, -114.0537697 51.0515313, -114.0535134 51.0514701, -114.0533453 51.0514318, -114.0531764 51.051395, -114.0530068 51.0513595, -114.0528365 51.0513253, -114.0526858 51.0512963, -114.0525877 51.051278, -114.0525517 51.0512724, -114.0525152 51.0512686, -114.0524783 51.0512667, -114.0524413 51.0512667, -114.0524415 51.0514151, -114.0524421 51.0514699, -114.0525078 51.0514699, -114.0525078 51.0518262)))"
3417 17 AV SW,Non-Residential,KILLARNEY/GLENGARRY,C-COR2,"MULTIPOLYGON (((-114.1362569 51.03731, -114.136257 51.037721, -114.1367346 51.0377202, -114.136778 51.0376931, -114.1367781 51.0373096, -114.1362569 51.03731)))"
125 14 ST NW,Non-Residential,HILLHURST,C-COR2,"MULTIPOLYGON (((-114.0948598 51.0534568, -114.09486 51.0535253, -114.0948601 51.0535938, -114.0954464 51.0535933, -114.0954463 51.0535248, -114.0954462 51.0534563, -114.0948598 51.0534568)))"
326 14 ST NW,Non-Residential,HILLHURST,C-COR2,"MULTIPOLYGON (((-114.0940296 51.0542094, -114.094573 51.0542107, -114.0945727 51.0541285, -114.0945726 51.0540878, -114.0940291 51.054085, -114.0940293 51.0541273, -114.0940296 51.0542094)))"
1116 CENTRE ST NE,Non-Residential,CRESCENT HEIGHTS,C-COR2,"MULTIPOLYGON (((-114.0618353 51.0622479, -114.0623786 51.0622506, -114.0623788 51.0622026, -114.062379 51.0621342, -114.062379 51.0621243, -114.0623246 51.062124, -114.0618357 51.0621212, -114.0618358 51.0621316, -114.0618354 51.0622, -114.0618353 51.0622479)))"
256 16 AV NE,Non-Residential,TUXEDO PARK,C-COR2,"MULTIPOLYGON (((-114.0571928 51.0670851, -114.0571928 51.0674271, -114.0574099 51.067427, -114.0574099 51.0670851, -114.0571928 51.0670851)))"
40 MCKENZIE TOWNE BV SE,Non-Residential,MCKENZIE TOWNE,C-COR2,"MULTIPOLYGON (((-113.9642212 50.9169354, -113.9641877 50.9169272, -113.9641525 50.9169228, -113.9641167 50.9169221, -113.9640811 50.9169253, -113.9638663 50.9169561, -113.9637585 50.9169858, -113.9636517 50.9170168, -113.9635458 50.9170491, -113.963441 50.9170828, -113.9633372 50.9171177, -113.9632346 50.9171539, -113.9631331 50.9171914, -113.9630328 50.9172301, -113.9630612 50.9172507, -113.9630846 50.9172669, -113.9631307 50.917297, -113.9631786 50.9173259, -113.9632281 50.9173537, -113.9632794 50.9173803, -113.9633322 50.9174057, -113.9633864 50.9174297, -113.9634421 50.9174524, -113.9634992 50.9174738, -113.9635574 50.9174938, -113.9636169 50.9175124, -113.9636774 50.9175295, -113.9637389 50.9175451, -113.9638014 50.9175593, -113.9638646 50.917572, -113.9639285 50.9175831, -113.9639931 50.9175927, -113.9640753 50.9176026, -113.9641581 50.9176099, -113.9641805 50.9176115, -113.9642534 50.9176153, -113.9642999 50.9176166, -113.9643568 50.9176172, -113.9644137 50.9176167, -113.964498 50.9176137, -113.9645819 50.9176081, -113.9646653 50.9176, -113.964748 50.9175894, -113.9644736 50.9171121, -113.9644549 50.917084, -113.964432 50.9170572, -113.9644051 50.9170319, -113.9643745 50.9170083, -113.9643405 50.9169867, -113.9643034 50.9169672, -113.9642635 50.91695, -113.9642212 50.9169354)))"
4503 16 AV NW,Non-Residential,MONTGOMERY,C-COR2,"MULTIPOLYGON (((-114.160057 51.0687675, -114.1600064 51.0687297, -114.1592883 51.0687, -114.1596599 51.0689785, -114.160057 51.0687675)))"
303 16 AV NE,Non-Residential,CRESCENT HEIGHTS,C-COR2,"MULTIPOLYGON (((-114.0571553 51.0667654, -114.0572639 51.0667653, -114.0573726 51.0667655, -114.0573938 51.0667642, -114.0574143 51.0667603, -114.0574331 51.0667539, -114.0574496 51.0667454, -114.0574631 51.066735, -114.0574731 51.0667232, -114.0574792 51.0667103, -114.0574812 51.066697, -114.0574821 51.0664784, -114.0573734 51.0664778, -114.0572647 51.0664771, -114.0571561 51.0664765, -114.0571553 51.0667654)))"
4404 14 ST NW,Non-Residential,NORTH HAVEN,C-COR2,"MULTIPOLYGON (((-114.0939958 51.0910531, -114.0939965 51.0917119, -114.0944968 51.0917114, -114.0944969 51.0915321, -114.0945181 51.0910828, -114.0945181 51.0910531, -114.0939958 51.0910531)))"
