ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
538 9 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0512842 51.0443546, -114.0511756 51.0443514, -114.051067 51.0443483, -114.0509584 51.0443452, -114.0509331 51.0447004, -114.0510417 51.0447035, -114.0511503 51.0447067, -114.0512588 51.0447098, -114.0512842 51.0443546)))"
808 5 ST SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0490996 51.0450406, -114.0505755 51.0450829, -114.0506209 51.0450568, -114.0506666 51.0444109, -114.0506251 51.0443823, -114.0491492 51.04434, -114.0490996 51.0450406)))"
113 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
112 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
111 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
110 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
109 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
108 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
107 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
106 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
105 535 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
215 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
214 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
213 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
212 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
211 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
210 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
209 535 8 AV SE,Residential,DOWNTOWN EAST VILLAGE,CC-EPR,"MULTIPOLYGON (((-114.0515806 51.0447744, -114.0509291 51.0447558, -114.0509038 51.0451119, -114.0515551 51.0451304, -114.0515806 51.0447744)))"
