ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
215 15 AV SE,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0600735 51.0384033, -114.0601819 51.0384064, -114.0602904 51.0384095, -114.0603067 51.0381769, -114.0601983 51.0381738, -114.0600898 51.0381707, -114.0600735 51.0384033)))"
330 13 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0566844 51.0407693, -114.0567929 51.0407724, -114.0569014 51.0407755, -114.0569053 51.0407207, -114.0569286 51.0403923, -114.0568201 51.0403893, -114.0567116 51.0403862, -114.0566844 51.0407693)))"
1017 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0849556 51.0429027, -114.0850642 51.0429058, -114.0851728 51.0429089, -114.0851978 51.0425527, -114.0850892 51.0425496, -114.0849806 51.0425466, -114.0849556 51.0429027)))"
317 12 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0571998 51.0411678, -114.0573083 51.0411709, -114.0574168 51.041174, -114.0575122 51.0411767, -114.0575393 51.0407936, -114.0574439 51.0407909, -114.0574135 51.04079, -114.0573354 51.0407878, -114.0572269 51.0407847, -114.0571998 51.0411678)))"
822 11 AV SW,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0797809 51.0432947, -114.0798895 51.0432977, -114.0799981 51.0433008, -114.0801068 51.0433038, -114.0802154 51.0433069, -114.080324 51.04331, -114.0804327 51.043313, -114.0805413 51.0433161, -114.0805847 51.0433173, -114.08061 51.042961, -114.0805665 51.0429597, -114.0804579 51.0429567, -114.0803492 51.0429536, -114.0802405 51.0429506, -114.0801318 51.0429475, -114.0800232 51.0429444, -114.0799145 51.0429414, -114.0798059 51.0429383, -114.0797809 51.0432947)))"
730 10 AV SW,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0780226 51.0442765, -114.0781033 51.0442787, -114.0787247 51.0443272, -114.0787561 51.0438777, -114.0787574 51.0438586, -114.0780541 51.0438389, -114.0780226 51.0442765)))"
219 15 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0597841 51.0383951, -114.0598565 51.0383972, -114.0599288 51.0383992, -114.0599452 51.0381666, -114.0598729 51.0381645, -114.0598005 51.0381625, -114.0597841 51.0383951)))"
332 13 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.056576 51.0407662, -114.0566844 51.0407693, -114.0567116 51.0403862, -114.0566031 51.0403831, -114.0565793 51.0403824, -114.0565521 51.0407655, -114.056576 51.0407662)))"
1017 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0851728 51.0429089, -114.0852814 51.0429119, -114.08539 51.042915, -114.0854985 51.042918, -114.0855508 51.0429195, -114.085576 51.0425634, -114.0855236 51.0425619, -114.085415 51.0425588, -114.0853064 51.0425558, -114.0851978 51.0425527, -114.0851728 51.0429089)))"
225 15 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0595311 51.0383879, -114.0596396 51.038391, -114.059656 51.0381584, -114.0595475 51.0381553, -114.0595311 51.0383879)))"
601 10 AV SW,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0749674 51.0432139, -114.0748588 51.0432109, -114.0747502 51.0432078, -114.0746416 51.0432048, -114.074533 51.0432017, -114.0744243 51.0431986, -114.0743157 51.0431956, -114.0742071 51.0431925, -114.0741819 51.0435487, -114.0742906 51.0435518, -114.0743992 51.0435549, -114.0745079 51.0435579, -114.0746165 51.043561, -114.0747251 51.0435641, -114.0748337 51.0435671, -114.0749424 51.0435702, -114.0749674 51.0432139)))"
1017 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0855508 51.0429195, -114.0856071 51.0429211, -114.0857157 51.0429242, -114.0857701 51.0429257, -114.0857954 51.0425696, -114.0857409 51.042568, -114.0856322 51.042565, -114.085576 51.0425634, -114.0855508 51.0429195)))"
231 15 AV SE,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0590973 51.0383756, -114.0592057 51.0383787, -114.0593142 51.0383818, -114.0594227 51.0383848, -114.0594391 51.0381522, -114.0593306 51.0381491, -114.0592764 51.0381475, -114.0592221 51.038146, -114.0591137 51.0381429, -114.059106 51.0382524, -114.0590973 51.0383756)))"
617 10 AV SW,Non-Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0749424 51.0435702, -114.075051 51.0435733, -114.0751596 51.0435763, -114.0751847 51.04322, -114.075076 51.043217, -114.0749674 51.0432139, -114.0749424 51.0435702)))"
1017 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0857701 51.0429257, -114.0858243 51.0429272, -114.0859329 51.0429303, -114.0859343 51.0429111, -114.0859581 51.0425742, -114.0858495 51.0425711, -114.0857954 51.0425696, -114.0857701 51.0429257)))"
101 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
102 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
103 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
104 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
105 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
106 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
107 240 11 AV SW,Residential,BELTLINE,CC-X,"MULTIPOLYGON (((-114.0673139 51.0429412, -114.0680061 51.0429605, -114.0680311 51.042604, -114.0673807 51.0425858, -114.0673794 51.0426049, -114.0673381 51.0426037, -114.0673139 51.0429412)))"
