ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
55 SUNDOWN MR SE,Non-Residential,SUNDANCE,S-TUC,"MULTIPOLYGON (((-114.0556077 50.89766, -114.0568863 50.8991213, -114.0572505 50.899538, -114.0577388 50.899538, -114.0576011 50.8993806, -114.0553378 50.8967926, -114.0552536 50.8966996, -114.0551659 50.8966079, -114.0550748 50.8965175, -114.0549802 50.8964286, -114.0549148 50.8963688, -114.0548479 50.8963098, -114.0547794 50.8962514, -114.0547095 50.8961938, -114.054638 50.8961369, -114.0545652 50.8960807, -114.0544909 50.8960252, -114.0544152 50.8959706, -114.0542653 50.8958678, -114.0541104 50.8957681, -114.0539506 50.8956714, -114.0537862 50.8955779, -114.0536172 50.8954877, -114.0534439 50.8954008, -114.0532663 50.8953174, -114.0530848 50.8952375, -114.0506556 50.8942039, -114.0505232 50.8941486, -114.0503889 50.8940953, -114.0502526 50.8940438, -114.0501146 50.8939943, -114.0499749 50.8939467, -114.0498335 50.8939012, -114.0496905 50.8938576, -114.049546 50.8938161, -114.0494 50.8937767, -114.0492527 50.8937393, -114.0491041 50.8937041, -114.0489543 50.8936709, -114.0488033 50.8936399, -114.0486513 50.893611, -114.0484982 50.8935843, -114.0483443 50.8935597, -114.0481312 50.8935293, -114.047992 50.8935124, -114.0478523 50.8934972, -114.0478239 50.8934942, -114.0478169 50.8934935, -114.0478106 50.8942107, -114.0479549 50.8942304, -114.0480984 50.8942523, -114.0482409 50.8942764, -114.0483825 50.8943027, -114.048523 50.8943312, -114.0486624 50.8943619, -114.0488005 50.8943947, -114.0489373 50.8944297, -114.0490727 50.8944668, -114.0492065 50.894506, -114.0493389 50.8945472, -114.0494695 50.8945905, -114.0495985 50.8946358, -114.0497256 50.8946831, -114.0498508 50.8947324, -114.0499741 50.8947836, -114.0513244 50.8953591, -114.0514432 50.8954098, -114.0515013 50.8954345, -114.0521437 50.8957076, -114.0523773 50.895807, -114.0528775 50.8960139, -114.0539141 50.8965801, -114.0542642 50.8967313, -114.0542819 50.896739, -114.0543737 50.8967798, -114.0544639 50.8968221, -114.0545522 50.8968659, -114.0546386 50.8969111, -114.0547469 50.8969713, -114.0548518 50.8970338, -114.0549618 50.897104, -114.0550676 50.8971768, -114.0551691 50.897252, -114.0552662 50.8973294, -114.0553587 50.8974091, -114.0554466 50.8974908, -114.0555296 50.8975745, -114.0556077 50.89766)))"
1220 STONEY TR SW,Non-Residential,BRIDLEWOOD,S-TUC,"MULTIPOLYGON (((-114.1229755 50.9065273, -114.1229752 50.9066209, -114.122975 50.9066577, -114.122975 50.9066661, -114.122975 50.9067017, -114.122975 50.9067566, -114.1287188 50.90675, -114.1287183 50.9066952, -114.1287183 50.9066596, -114.1287182 50.9066144, -114.1287146 50.8996464, -114.1287146 50.8995643, -114.1287146 50.8995095, -114.1286407 50.8995095, -114.1275348 50.8995101, -114.122991 50.8995126, -114.122991 50.8995235, -114.1229905 50.899809, -114.1229902 50.8999513, -114.1229899 50.9000785, -114.1229896 50.9001826, -114.1229894 50.9002813, -114.1229892 50.9003855, -114.122989 50.9004842, -114.1229888 50.9005883, -114.1229885 50.900687, -114.1229883 50.9007912, -114.1229881 50.9008899, -114.1229879 50.900994, -114.1229877 50.9010927, -114.1229874 50.9011969, -114.1229872 50.9012956, -114.1229872 50.9013206, -114.122987 50.9014023, -114.1229869 50.9014158, -114.1229865 50.9016045, -114.1229865 50.9016261, -114.1229862 50.9017198, -114.122986 50.9018239, -114.1229858 50.9019225, -114.1229856 50.9020212, -114.1229853 50.9021252, -114.1229851 50.9022348, -114.1229851 50.9022497, -114.1229848 50.9023444, -114.1229846 50.9024485, -114.1229844 50.9025471, -114.1229842 50.9026457, -114.1229839 50.9027498, -114.1229837 50.9028594, -114.1229835 50.902969, -114.1229832 50.9030731, -114.122983 50.9031717, -114.1229828 50.9032703, -114.1229826 50.9033744, -114.1229823 50.9034768, -114.1229823 50.9034902, -114.1229823 50.9035037, -114.1229821 50.9036055, -114.1229819 50.9037097, -114.1229816 50.9038086, -114.1229814 50.9039127, -114.1229812 50.9040116, -114.122981 50.9041158, -114.1229807 50.9042199, -114.1229805 50.9043241, -114.1229802 50.9044282, -114.12298 50.9045324, -114.1229798 50.9046366, -114.1229795 50.9047407, -114.1229793 50.9048449, -114.122979 50.9049679, -114.1229786 50.9051414, -114.1229783 50.905272, -114.1229781 50.9053762, -114.1229779 50.905475, -114.1229776 50.9055792, -114.1229774 50.9056834, -114.1229772 50.9057875, -114.1229769 50.9058917, -114.1229767 50.9059959, -114.1229765 50.9060947, -114.1229762 50.9061989, -114.1229762 50.9062268, -114.122976 50.9063031, -114.1229758 50.9064072, -114.1229755 50.9065273)))"
13790 36 ST NE,Non-Residential,STONEY 4,S-TUC,"MULTIPOLYGON (((-113.9741213 51.1797492, -113.9772312 51.1797489, -113.9767017 51.1787282, -113.9814416 51.1778767, -113.9815178 51.1778767, -113.9815181 51.1767318, -113.970031 51.1767285, -113.9700316 51.1779347, -113.9700314 51.1788388, -113.9700313 51.1793166, -113.9700349 51.1793173, -113.9703283 51.1793777, -113.970335 51.179379, -113.9710018 51.1795161, -113.9710127 51.1795183, -113.9716142 51.179642, -113.9737056 51.1792405, -113.9741213 51.1797492)))"
13790 36 ST NE,Non-Residential,STONEY 4,S-TUC,"MULTIPOLYGON (((-113.9741213 51.1797492, -113.9772312 51.1797489, -113.9767017 51.1787282, -113.9814416 51.1778767, -113.9815178 51.1778767, -113.9815181 51.1767318, -113.970031 51.1767285, -113.9700316 51.1779347, -113.9700314 51.1788388, -113.9700313 51.1793166, -113.9700349 51.1793173, -113.9703283 51.1793777, -113.970335 51.179379, -113.9710018 51.1795161, -113.9710127 51.1795183, -113.9716142 51.179642, -113.9737056 51.1792405, -113.9741213 51.1797492)))"
3500 STONEY TR SW,Non-Residential,RESIDUAL WARD 6 - SUB AREA 6A,S-TUC,"MULTIPOLYGON (((-114.2225911 51.0671908, -114.2225913 51.0677445, -114.2225913 51.0679318, -114.2225915 51.0681075, -114.2225915 51.0682064, -114.2225916 51.0682998, -114.2225916 51.0683933, -114.2225917 51.0684868, -114.2225918 51.0686416, -114.2225919 51.0688134, -114.2225918 51.0689013, -114.2283319 51.0688954, -114.2283303 51.0670873, -114.222591 51.0670928, -114.2225911 51.0671908)))"
9700 OLD BANFF COACH RD SW,Non-Residential,RESIDUAL WARD 6 - SUB AREA 6A,S-TUC,"MULTIPOLYGON (((-114.2283319 51.0688954, -114.2283337 51.0743222, -114.2285585 51.074322, -114.2296452 51.0685376, -114.2294269 51.0670862, -114.2283303 51.0670873, -114.2283319 51.0688954)))"
1015 STONEY TR SW,Non-Residential,BRIDLEWOOD,S-TUC,"MULTIPOLYGON (((-114.1186979 50.8959042, -114.1229893 50.8959033, -114.1229881 50.8937205, -114.1215854 50.8937205, -114.1172709 50.8941101, -114.1172715 50.8953676, -114.1173964 50.8954039, -114.1175191 50.8954432, -114.1176393 50.8954853, -114.117757 50.8955302, -114.1186979 50.8959042)))"
3735 STONEY TR NW,Non-Residential,VALLEY RIDGE,S-TUC,"MULTIPOLYGON (((-114.2343864 51.0930305, -114.2343879 51.0937126, -114.2343883 51.0938989, -114.2343915 51.0959728, -114.2355669 51.0959725, -114.2366904 51.0959719, -114.236833 51.0959719, -114.2368166 51.0956673, -114.2368086 51.0955135, -114.2367958 51.0952762, -114.2367889 51.095146, -114.2367825 51.0950252, -114.2367764 51.0949096, -114.2367703 51.0947944, -114.2367643 51.094682, -114.2367582 51.0945666, -114.2367522 51.0944562, -114.2367465 51.0943466, -114.2367404 51.0942311, -114.2367342 51.0941157, -114.2367284 51.0940053, -114.2367223 51.0938899, -114.2367146 51.0937507, -114.2367134 51.0937223, -114.2367118 51.0936968, -114.2367005 51.0934802, -114.2366823 51.093136, -114.2366791 51.093082, -114.2369101 51.0929045, -114.2369738 51.0928558, -114.2374087 51.0925217, -114.2376691 51.0923221, -114.2378926 51.0921505, -114.2380442 51.0920343, -114.2381027 51.0919894, -114.2381023 51.0918734, -114.2381019 51.0917692, -114.2381015 51.0916649, -114.2381011 51.0915607, -114.2381007 51.0914618, -114.2381003 51.0913575, -114.2380999 51.0912532, -114.2380995 51.091149, -114.2380992 51.0910501, -114.2380988 51.0909459, -114.2380984 51.0908416, -114.238098 51.0907427, -114.2380975 51.0906217, -114.238097 51.0904919, -114.2380965 51.090365, -114.238096 51.0902316, -114.2380959 51.0901915, -114.2381992 51.0901121, -114.2383239 51.0900162, -114.2384709 51.0899033, -114.238571 51.0898264, -114.2386639 51.0898253, -114.2387177 51.0897832, -114.2387665 51.0897495, -114.2388182 51.0897176, -114.238863 51.0896927, -114.2389096 51.0896692, -114.238958 51.089647, -114.2390079 51.0896262, -114.2390592 51.089607, -114.239112 51.0895892, -114.239166 51.0895731, -114.2392212 51.0895585, -114.2392774 51.0895455, -114.2393345 51.0895343, -114.2393923 51.0895247, -114.2394508 51.0895168, -114.2395099 51.0895106, -114.2395693 51.0895062, -114.239629 51.0895035, -114.2396888 51.0895026, -114.2401216 51.0895018, -114.2401211 51.0892279, -114.2401203 51.088817, -114.2390037 51.0888149, -114.2389037 51.0888146, -114.2371613 51.0888113, -114.2343788 51.0888059, -114.2343809 51.0891162, -114.2343864 51.0930305)))"
1707 128 AV NW,Non-Residential,PANORAMA HILLS,S-TUC,"MULTIPOLYGON (((-114.1057447 51.1632427, -114.1056787 51.1633381, -114.1056126 51.1634336, -114.1055466 51.163529, -114.1054771 51.1636295, -114.1054076 51.16373, -114.1053416 51.1638254, -114.1052755 51.1639209, -114.105206 51.1640213, -114.1051365 51.1641218, -114.1050705 51.1642173, -114.1050044 51.1643128, -114.1049349 51.1644132, -114.1048654 51.1645137, -114.1047994 51.1646092, -114.1047334 51.1647046, -114.1046639 51.164805, -114.1046638 51.1648051, -114.1045944 51.1649055, -114.1045943 51.1649056, -114.1045283 51.1650009, -114.1045283 51.165001, -114.1044623 51.1650964, -114.1044623 51.1650965, -114.1043928 51.1651968, -114.1043927 51.165197, -114.1043233 51.1652973, -114.1043232 51.1652974, -114.1042573 51.1653928, -114.1042572 51.1653929, -114.1041912 51.1654882, -114.1041912 51.1654883, -114.1041217 51.1655887, -114.1041216 51.1655888, -114.1040522 51.1656892, -114.1040521 51.1656893, -114.1039862 51.1657846, -114.1039861 51.1657847, -114.1039201 51.1658801, -114.10392 51.1658802, -114.1038506 51.1659806, -114.1038505 51.1659807, -114.1037845 51.1660761, -114.1037149 51.1661766, -114.1036454 51.1662771, -114.1035776 51.166375, -114.1035628 51.1663965, -114.1034866 51.1664734, -114.1033907 51.1665701, -114.1032999 51.1666618, -114.1032047 51.1667578, -114.1030241 51.16694, -114.1028068 51.1671593, -114.1027885 51.1671778, -114.1013852 51.1685939, -114.1013803 51.1685989, -114.101247 51.1687332, -114.105797 51.1687273, -114.1060705 51.1685515, -114.1062734 51.168421, -114.1062743 51.1671235, -114.1062744 51.1670729, -114.1062765 51.1642632, -114.1062778 51.162472, -114.1057447 51.1632427)))"
4215 STONEY TR NW,Non-Residential,ROYAL OAK,S-TUC,"MULTIPOLYGON (((-114.2299341 51.1353678, -114.2301675 51.1353501, -114.2304409 51.1353295, -114.2310965 51.1346912, -114.2313854 51.1344089, -114.2318794 51.1346021, -114.2323723 51.1347944, -114.2324167 51.1348108, -114.2327785 51.1344559, -114.2326985 51.1344045, -114.2326472 51.1343716, -114.2326443 51.1343697, -114.232643 51.1343689, -114.2326163 51.1343518, -114.2325746 51.1343252, -114.2325383 51.1343018, -114.2325356 51.1343001, -114.2324936 51.1342729, -114.2323931 51.1342084, -114.2303698 51.1329115, -114.2292476 51.1324083, -114.2242086 51.1324018, -114.2239011 51.1324014, -114.2233678 51.132401, -114.2230922 51.1324007, -114.2230384 51.1324006, -114.2230363 51.1324006, -114.2230138 51.1324684, -114.2229906 51.1325291, -114.2229651 51.1325895, -114.2229374 51.1326495, -114.2229075 51.132709, -114.2228621 51.1327914, -114.2228124 51.1328728, -114.2227587 51.1329531, -114.2227009 51.1330324, -114.2226447 51.1331037, -114.2225852 51.133174, -114.2225046 51.1332613, -114.2224188 51.1333467, -114.2223246 51.1334332, -114.2222252 51.1335173, -114.2221207 51.1335989, -114.2220112 51.1336779, -114.2218969 51.1337543, -114.2217781 51.1338278, -114.2216548 51.1338984, -114.2215273 51.1339659, -114.2212997 51.1340814, -114.2212459 51.1341087, -114.22104 51.1342132, -114.2201997 51.1346397, -114.2200832 51.1346987, -114.2196606 51.1349131, -114.2195216 51.1349837, -114.2191323 51.1351811, -114.2187348 51.1353828, -114.2176452 51.1357441, -114.217601 51.1357588, -114.2172366 51.1358792, -114.2172214 51.1358842, -114.2168376 51.1360113, -114.2168366 51.1360116, -114.2167933 51.136026, -114.2167843 51.136029, -114.216721 51.1360499, -114.2156296 51.1364115, -114.215527 51.1364455, -114.2151084 51.1365841, -114.214716 51.1367141, -114.2146783 51.1367266, -114.2144671 51.1367966, -114.2118605 51.1377216, -114.2117391 51.1377646, -114.2116956 51.1377801, -114.2114429 51.1378697, -114.2113566 51.1379003, -114.2112131 51.1379513, -114.211213 51.1381145, -114.2112127 51.1396044, -114.2114434 51.1396046, -114.2158184 51.1396076, -114.2158723 51.1395897, -114.2160497 51.1395313, -114.2162118 51.139478, -114.2164448 51.1394013, -114.2167945 51.1392863, -114.2168472 51.1392669, -114.2173459 51.1390851, -114.21765 51.1389744, -114.2178234 51.1389113, -114.2179967 51.1388482, -114.2181701 51.1387851, -114.2183434 51.138722, -114.2185168 51.1386589, -114.2186902 51.1385958, -114.2188635 51.1385327, -114.2190369 51.1384696, -114.2192103 51.1384065, -114.2193836 51.1383434, -114.2196208 51.138257, -114.2199922 51.1381218, -114.220332 51.1379981, -114.2207468 51.1378471, -114.2211485 51.137701, -114.2212044 51.1376806, -114.2214221 51.1376013, -114.2223224 51.1372733, -114.2225868 51.1371623, -114.2256431 51.1358771, -114.2259437 51.1357514, -114.2260015 51.1357269, -114.2261749 51.1356535, -114.2262156 51.1356505, -114.2262592 51.1356472, -114.226376 51.1356382, -114.226865 51.1356011, -114.2271071 51.1355827, -114.2273405 51.1355649, -114.2275739 51.1355472, -114.2278073 51.1355294, -114.2280494 51.135511, -114.2282828 51.1354933, -114.2285162 51.1354755, -114.2287496 51.1354577, -114.2289917 51.1354393, -114.2292251 51.1354216, -114.2294585 51.1354038, -114.2297006 51.1353855, -114.2299341 51.1353678)))"
