ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
2215 90 AV SW,Non-Residential,PALLISER,"M-CG,R-CG","MULTIPOLYGON (((-114.109912 50.9720497, -114.1099119 50.9721045, -114.1118897 50.9721015, -114.1118895 50.9720467, -114.1116071 50.9720472, -114.1113463 50.9720477, -114.1110856 50.9720482, -114.109912 50.9720497)))"
102 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
104 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
106 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
108 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
110 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
112 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
114 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
116 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
118 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
120 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
122 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
124 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
126 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
128 WOODMONT TC SW,Residential,WOODBINE,"M-CG,R-CG","MULTIPOLYGON (((-114.127816 50.9431557, -114.129565 50.9431556, -114.1309331 50.941886, -114.1307197 50.9418862, -114.1305135 50.9418865, -114.1302863 50.9418867, -114.130049 50.941887, -114.1299285 50.9418871, -114.1298189 50.941852, -114.1296073 50.9417842, -114.1295588 50.9417686, -114.1293054 50.9419132, -114.1290668 50.9420202, -114.1288575 50.9420968, -114.1286605 50.9421689, -114.128421 50.9419075, -114.1283436 50.9419358, -114.1282893 50.941957, -114.1282368 50.9419799, -114.1284728 50.9422375, -114.1283819 50.9423203, -114.1282926 50.9424015, -114.1282004 50.942533, -114.1281024 50.9426727, -114.1280043 50.9428123, -114.1279121 50.9429438, -114.1278641 50.9430122, -114.1278523 50.9430475, -114.127816 50.9431557)))"
