ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
69 HAMPTONS DR NW,Non-Residential,HAMPTONS,"R-CG,S-R,S-TUC","MULTIPOLYGON (((-114.1495027 51.1489219, -114.1495587 51.1489399, -114.1496134 51.1489593, -114.1496667 51.1489803, -114.1497185 51.1490027, -114.1497687 51.1490266, -114.1498171 51.1490518, -114.1498638 51.1490783, -114.1499085 51.149106, -114.1498 51.149183, -114.1497587 51.1491609, -114.1497161 51.1491397, -114.1496722 51.1491196, -114.1496271 51.1491005, -114.1495809 51.1490826, -114.1495337 51.1490657, -114.1494855 51.14905, -114.1494363 51.1490354, -114.1493863 51.1490221, -114.1493356 51.1490099, -114.1492841 51.148999, -114.149232 51.1489892, -114.1491794 51.1489808, -114.1491262 51.1489736, -114.1490727 51.1489677, -114.1490189 51.148963, -114.148964 51.1489599, -114.1489089 51.1489587, -114.1488537 51.1489593, -114.1487987 51.1489618, -114.148744 51.1489661, -114.1486898 51.1489723, -114.1486361 51.1489803, -114.1485833 51.1489901, -114.1485313 51.1490017, -114.1484804 51.149015, -114.1484308 51.14903, -114.1483825 51.1490467, -114.1483357 51.149065, -114.1482905 51.1490849, -114.1482471 51.1491062, -114.1482056 51.149129, -114.1475402 51.1489029, -114.1474249 51.1489378, -114.1473076 51.1489697, -114.1471883 51.1489988, -114.1470673 51.1490248, -114.1469448 51.1490478, -114.1468209 51.1490678, -114.1466958 51.1490847, -114.1465698 51.1490984, -114.1464484 51.1486944, -114.1463546 51.1487018, -114.1462604 51.148707, -114.1461659 51.1487101, -114.1460714 51.148711, -114.1462049 51.1490131, -114.1462096 51.1490238, -114.1462143 51.1490344, -114.1463342 51.1493057, -114.1463418 51.149323, -114.1463457 51.1493318, -114.1463494 51.1493403, -114.1463571 51.1493577, -114.1464322 51.1495277, -114.1465401 51.1497718, -114.1466747 51.1504315, -114.1468209 51.1511486, -114.1468375 51.1512297, -114.148736 51.1512461, -114.1512363 51.1512675, -114.151322 51.1512683, -114.1521364 51.1512752, -114.1571352 51.1512392, -114.1627708 51.1509719, -114.1642927 51.1507145, -114.1645799 51.150666, -114.1648253 51.1502846, -114.164781 51.150226, -114.1646027 51.1502792, -114.1643694 51.1503489, -114.1643422 51.1503552, -114.1643137 51.1503585, -114.1642847 51.1503585, -114.1642561 51.1503553, -114.1641129 51.1503307, -114.163777 51.1502733, -114.1637584 51.1502753, -114.1637396 51.1502759, -114.1637208 51.150275, -114.1637024 51.1502726, -114.1636845 51.1502688, -114.1636676 51.1502636, -114.1636518 51.1502571, -114.1636375 51.1502494, -114.163531 51.1502692, -114.1632397 51.1503232, -114.1630188 51.1503482, -114.1627994 51.150373, -114.1625812 51.1503977, -114.1623638 51.1504223, -114.1621468 51.1504468, -114.1619299 51.1504714, -114.1617098 51.1504818, -114.1614904 51.1504923, -114.1612739 51.1505026, -114.1610655 51.1505124, -114.160857 51.1505224, -114.1606485 51.1505323, -114.16044 51.1505422, -114.1602316 51.1505521, -114.1600231 51.1505619, -114.1598146 51.1505719, -114.1596062 51.1505817, -114.1593977 51.1505916, -114.1591892 51.1506015, -114.1589684 51.150612, -114.1587467 51.1506226, -114.1585247 51.1506152, -114.1583108 51.1506082, -114.1580815 51.1506006, -114.1578591 51.1505933, -114.1576401 51.1505689, -114.1574293 51.1505454, -114.1572235 51.1505225, -114.1570176 51.1504995, -114.1568117 51.1504766, -114.1566059 51.1504537, -114.1564 51.1504307, -114.1561942 51.1504078, -114.1559883 51.1503849, -114.1557825 51.1503619, -114.1555766 51.150339, -114.1553707 51.1503161, -114.1551649 51.1502931, -114.154959 51.1502702, -114.1547532 51.1502472, -114.1545473 51.1502243, -114.1543414 51.1502014, -114.1543298 51.1502001, -114.1541356 51.1501784, -114.1538527 51.1501473, -114.1538282 51.1501925, -114.1538149 51.1502228, -114.153804 51.1502535, -114.1537954 51.1502845, -114.1537893 51.1503158, -114.1537892 51.150325, -114.1537919 51.150334, -114.1537971 51.1503426, -114.1538049 51.1503504, -114.1538148 51.1503572, -114.1538265 51.1503628, -114.1538397 51.1503668, -114.1538538 51.1503693, -114.1541718 51.1504047, -114.1542108 51.1504071, -114.1542499 51.1504056, -114.1542881 51.1504003, -114.1543246 51.1503913, -114.1543507 51.1503847, -114.1543779 51.1503805, -114.1544059 51.1503787, -114.1544339 51.1503794, -114.1544615 51.1503826, -114.1544882 51.1503881, -114.1545133 51.150396, -114.1545364 51.1504059, -114.1546177 51.150415, -114.1551812 51.1504778, -114.1551139 51.150717, -114.1548539 51.1508915, -114.154508 51.1509907, -114.154404 51.1509791, -114.1540918 51.1509443, -114.1539031 51.1509233, -114.1537144 51.1509023, -114.1533148 51.1508578, -114.1530441 51.1506899, -114.1528952 51.1504699, -114.1529593 51.1502423, -114.1536191 51.1501314, -114.1536393 51.1500958, -114.1536902 51.1500123, -114.1536965 51.1500021, -114.1537467 51.1499199, -114.1537643 51.1498892, -114.15378 51.1498582, -114.1538073 51.1498001, -114.1537989 51.1497979, -114.1537808 51.1498274, -114.1537668 51.1498503, -114.1537283 51.1498568, -114.1535085 51.1498938, -114.1532065 51.1499446, -114.1530901 51.1499642, -114.1529766 51.1499258, -114.1528191 51.1498724, -114.1527919 51.1498632, -114.1528181 51.1498379, -114.1530345 51.1496289, -114.1530619 51.1496024, -114.1529265 51.149552, -114.152899 51.1495785, -114.1526762 51.1497937, -114.1526529 51.1498162, -114.1525066 51.1497564, -114.1523606 51.1496966, -114.1522146 51.1496368, -114.1520686 51.149577, -114.1519098 51.1495119, -114.1517476 51.1494455, -114.1517435 51.1494431, -114.1515978 51.1493563, -114.1514524 51.1492697, -114.1513098 51.1491848, -114.1513062 51.1491815, -114.1511924 51.1490778, -114.1510823 51.1489776, -114.1509833 51.1488874, -114.1508794 51.1487928, -114.1507754 51.1486981, -114.1506715 51.1486034, -114.1505675 51.1485087, -114.1504685 51.1484186, -114.1504264 51.1483802, -114.1495027 51.1489219)))"
69 HAMPTONS DR NW,Non-Residential,HAMPTONS,"R-CG,S-R,S-TUC","MULTIPOLYGON (((-114.1495027 51.1489219, -114.1495587 51.1489399, -114.1496134 51.1489593, -114.1496667 51.1489803, -114.1497185 51.1490027, -114.1497687 51.1490266, -114.1498171 51.1490518, -114.1498638 51.1490783, -114.1499085 51.149106, -114.1498 51.149183, -114.1497587 51.1491609, -114.1497161 51.1491397, -114.1496722 51.1491196, -114.1496271 51.1491005, -114.1495809 51.1490826, -114.1495337 51.1490657, -114.1494855 51.14905, -114.1494363 51.1490354, -114.1493863 51.1490221, -114.1493356 51.1490099, -114.1492841 51.148999, -114.149232 51.1489892, -114.1491794 51.1489808, -114.1491262 51.1489736, -114.1490727 51.1489677, -114.1490189 51.148963, -114.148964 51.1489599, -114.1489089 51.1489587, -114.1488537 51.1489593, -114.1487987 51.1489618, -114.148744 51.1489661, -114.1486898 51.1489723, -114.1486361 51.1489803, -114.1485833 51.1489901, -114.1485313 51.1490017, -114.1484804 51.149015, -114.1484308 51.14903, -114.1483825 51.1490467, -114.1483357 51.149065, -114.1482905 51.1490849, -114.1482471 51.1491062, -114.1482056 51.149129, -114.1475402 51.1489029, -114.1474249 51.1489378, -114.1473076 51.1489697, -114.1471883 51.1489988, -114.1470673 51.1490248, -114.1469448 51.1490478, -114.1468209 51.1490678, -114.1466958 51.1490847, -114.1465698 51.1490984, -114.1464484 51.1486944, -114.1463546 51.1487018, -114.1462604 51.148707, -114.1461659 51.1487101, -114.1460714 51.148711, -114.1462049 51.1490131, -114.1462096 51.1490238, -114.1462143 51.1490344, -114.1463342 51.1493057, -114.1463418 51.149323, -114.1463457 51.1493318, -114.1463494 51.1493403, -114.1463571 51.1493577, -114.1464322 51.1495277, -114.1465401 51.1497718, -114.1466747 51.1504315, -114.1468209 51.1511486, -114.1468375 51.1512297, -114.148736 51.1512461, -114.1512363 51.1512675, -114.151322 51.1512683, -114.1521364 51.1512752, -114.1571352 51.1512392, -114.1627708 51.1509719, -114.1642927 51.1507145, -114.1645799 51.150666, -114.1648253 51.1502846, -114.164781 51.150226, -114.1646027 51.1502792, -114.1643694 51.1503489, -114.1643422 51.1503552, -114.1643137 51.1503585, -114.1642847 51.1503585, -114.1642561 51.1503553, -114.1641129 51.1503307, -114.163777 51.1502733, -114.1637584 51.1502753, -114.1637396 51.1502759, -114.1637208 51.150275, -114.1637024 51.1502726, -114.1636845 51.1502688, -114.1636676 51.1502636, -114.1636518 51.1502571, -114.1636375 51.1502494, -114.163531 51.1502692, -114.1632397 51.1503232, -114.1630188 51.1503482, -114.1627994 51.150373, -114.1625812 51.1503977, -114.1623638 51.1504223, -114.1621468 51.1504468, -114.1619299 51.1504714, -114.1617098 51.1504818, -114.1614904 51.1504923, -114.1612739 51.1505026, -114.1610655 51.1505124, -114.160857 51.1505224, -114.1606485 51.1505323, -114.16044 51.1505422, -114.1602316 51.1505521, -114.1600231 51.1505619, -114.1598146 51.1505719, -114.1596062 51.1505817, -114.1593977 51.1505916, -114.1591892 51.1506015, -114.1589684 51.150612, -114.1587467 51.1506226, -114.1585247 51.1506152, -114.1583108 51.1506082, -114.1580815 51.1506006, -114.1578591 51.1505933, -114.1576401 51.1505689, -114.1574293 51.1505454, -114.1572235 51.1505225, -114.1570176 51.1504995, -114.1568117 51.1504766, -114.1566059 51.1504537, -114.1564 51.1504307, -114.1561942 51.1504078, -114.1559883 51.1503849, -114.1557825 51.1503619, -114.1555766 51.150339, -114.1553707 51.1503161, -114.1551649 51.1502931, -114.154959 51.1502702, -114.1547532 51.1502472, -114.1545473 51.1502243, -114.1543414 51.1502014, -114.1543298 51.1502001, -114.1541356 51.1501784, -114.1538527 51.1501473, -114.1538282 51.1501925, -114.1538149 51.1502228, -114.153804 51.1502535, -114.1537954 51.1502845, -114.1537893 51.1503158, -114.1537892 51.150325, -114.1537919 51.150334, -114.1537971 51.1503426, -114.1538049 51.1503504, -114.1538148 51.1503572, -114.1538265 51.1503628, -114.1538397 51.1503668, -114.1538538 51.1503693, -114.1541718 51.1504047, -114.1542108 51.1504071, -114.1542499 51.1504056, -114.1542881 51.1504003, -114.1543246 51.1503913, -114.1543507 51.1503847, -114.1543779 51.1503805, -114.1544059 51.1503787, -114.1544339 51.1503794, -114.1544615 51.1503826, -114.1544882 51.1503881, -114.1545133 51.150396, -114.1545364 51.1504059, -114.1546177 51.150415, -114.1551812 51.1504778, -114.1551139 51.150717, -114.1548539 51.1508915, -114.154508 51.1509907, -114.154404 51.1509791, -114.1540918 51.1509443, -114.1539031 51.1509233, -114.1537144 51.1509023, -114.1533148 51.1508578, -114.1530441 51.1506899, -114.1528952 51.1504699, -114.1529593 51.1502423, -114.1536191 51.1501314, -114.1536393 51.1500958, -114.1536902 51.1500123, -114.1536965 51.1500021, -114.1537467 51.1499199, -114.1537643 51.1498892, -114.15378 51.1498582, -114.1538073 51.1498001, -114.1537989 51.1497979, -114.1537808 51.1498274, -114.1537668 51.1498503, -114.1537283 51.1498568, -114.1535085 51.1498938, -114.1532065 51.1499446, -114.1530901 51.1499642, -114.1529766 51.1499258, -114.1528191 51.1498724, -114.1527919 51.1498632, -114.1528181 51.1498379, -114.1530345 51.1496289, -114.1530619 51.1496024, -114.1529265 51.149552, -114.152899 51.1495785, -114.1526762 51.1497937, -114.1526529 51.1498162, -114.1525066 51.1497564, -114.1523606 51.1496966, -114.1522146 51.1496368, -114.1520686 51.149577, -114.1519098 51.1495119, -114.1517476 51.1494455, -114.1517435 51.1494431, -114.1515978 51.1493563, -114.1514524 51.1492697, -114.1513098 51.1491848, -114.1513062 51.1491815, -114.1511924 51.1490778, -114.1510823 51.1489776, -114.1509833 51.1488874, -114.1508794 51.1487928, -114.1507754 51.1486981, -114.1506715 51.1486034, -114.1505675 51.1485087, -114.1504685 51.1484186, -114.1504264 51.1483802, -114.1495027 51.1489219)))"
