ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
3303 33 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1390726 51.0816226, -114.1344014 51.0816275, -114.1343361 51.0816687, -114.1343372 51.0830975, -114.1367787 51.0830942, -114.1389383 51.0830912, -114.1397258 51.0830901, -114.1397251 51.0822514, -114.1390728 51.0822523, -114.1390728 51.08217, -114.1390726 51.0816226)))"
3304 33 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1340499 51.0826749, -114.1340495 51.0818579, -114.1340483 51.0818407, -114.1340447 51.0818236, -114.1340387 51.0818067, -114.1340305 51.0817903, -114.1340199 51.0817743, -114.1340072 51.081759, -114.1339924 51.0817445, -114.1339757 51.0817308, -114.1339571 51.0817181, -114.1339368 51.0817065, -114.1339149 51.081696, -114.1338917 51.0816868, -114.1338673 51.0816789, -114.1338419 51.0816723, -114.1338157 51.0816672, -114.1337889 51.0816636, -114.1334622 51.0816286, -114.1315699 51.081631, -114.1315707 51.0826783, -114.1340499 51.0826749)))"
3655 36 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1389383 51.0830912, -114.1389385 51.0833926, -114.1389706 51.0833941, -114.1390021 51.0833985, -114.1390322 51.0834059, -114.1390602 51.083416, -114.1390603 51.083416, -114.1390881 51.08343, -114.1391119 51.0834468, -114.139131 51.0834657, -114.139145 51.0834864, -114.1391534 51.0835082, -114.139156 51.0835306, -114.1391528 51.0835529, -114.1391439 51.0835746, -114.1391294 51.0835952, -114.1390995 51.0836354, -114.1390779 51.0836777, -114.1390647 51.0837214, -114.1390603 51.0837657, -114.1390607 51.0859707, -114.1390821 51.0859707, -114.1410197 51.085968, -114.1410181 51.0830883, -114.1397258 51.0830901, -114.1390601 51.0830911, -114.1389383 51.0830912)))"
3545 RESEARCH WY NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1367787 51.0830942, -114.1367796 51.084142, -114.1387516 51.0841394, -114.1388169 51.0840981, -114.1388168 51.0837657, -114.1388157 51.0837435, -114.1388124 51.0837214, -114.1388069 51.0836994, -114.1387992 51.0836777, -114.1387894 51.0836564, -114.1387775 51.0836354, -114.1387636 51.083615, -114.1387477 51.0835952, -114.1387358 51.0835791, -114.1387273 51.0835623, -114.1387224 51.0835449, -114.1387211 51.0835272, -114.1387234 51.0835096, -114.1387293 51.0834923, -114.1387387 51.0834756, -114.1387514 51.0834598, -114.1387673 51.0834452, -114.138786 51.083432, -114.1388073 51.0834204, -114.1388308 51.0834107, -114.1388561 51.0834029, -114.1388828 51.0833972, -114.1389104 51.0833938, -114.1389385 51.0833926, -114.1389383 51.0830912, -114.1367787 51.0830942)))"
3613 33 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1355563 51.084297, -114.1344033 51.0842986, -114.1343382 51.0843397, -114.1343383 51.084614, -114.1343385 51.0847506, -114.1355566 51.084749, -114.1355563 51.084297)))"
3520 RESEARCH WY NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1343385 51.0847506, -114.1343399 51.0865644, -114.1344412 51.0866082, -114.1356349 51.086318, -114.1357764 51.0862859, -114.1359202 51.086258, -114.1360658 51.0862342, -114.136213 51.0862146, -114.1363615 51.0861993, -114.1365109 51.0861883, -114.136661 51.0861817, -114.1368114 51.0861793, -114.1374315 51.0861785, -114.1374251 51.0842945, -114.1355563 51.084297, -114.1355566 51.084749, -114.1343385 51.0847506)))"
3650 36 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1374251 51.0842945, -114.1374315 51.0861785, -114.1386825 51.0861768, -114.1387477 51.0861357, -114.1388172 51.0856698, -114.1388169 51.0843337, -114.1387517 51.0842927, -114.1374251 51.0842945)))"
3512 33 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1340512 51.0844192, -114.1340503 51.0833158, -114.133985 51.0832748, -114.1319463 51.0832774, -114.1319135 51.0832781, -114.1318808 51.0832799, -114.1318483 51.0832829, -114.1318161 51.0832872, -114.1317844 51.0832925, -114.1317533 51.0832991, -114.1317228 51.0833067, -114.1316931 51.0833155, -114.1316938 51.0844223, -114.1334702 51.0844199, -114.1340512 51.0844192)))"
20 RESEARCH PL NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1315707 51.0826783, -114.1315709 51.0829503, -114.1316319 51.0830697, -114.1316538 51.0830746, -114.1316748 51.0830808, -114.1317063 51.0830908, -114.1317388 51.0830996, -114.1317721 51.083107, -114.131806 51.0831131, -114.1318405 51.0831179, -114.1318754 51.0831213, -114.1319105 51.0831234, -114.1319458 51.083124, -114.1339849 51.0831214, -114.1340501 51.0830802, -114.1340499 51.0826749, -114.1315707 51.0826783)))"
3608 33 ST NW,Non-Residential,VARSITY,S-URP,"MULTIPOLYGON (((-114.1316938 51.0844223, -114.131694 51.0848123, -114.1326712 51.0853793, -114.1339867 51.0853779, -114.1340519 51.0853368, -114.1340512 51.0844192, -114.1334702 51.0844199, -114.1316938 51.0844223)))"
