ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
105 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
106 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
201 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
202 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
203 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
204 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
205 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
206 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
207 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
208 108 25 AV SW,Residential,MISSION,"DC,S-UN","MULTIPOLYGON (((-114.0638824 51.0304873, -114.0639001 51.0305194, -114.0639317 51.0306054, -114.0639553 51.0306627, -114.0639819 51.0307195, -114.0640033 51.0307493, -114.0640945 51.0308219, -114.0641843 51.0308245, -114.0642444 51.0308263, -114.0644614 51.0308326, -114.0645698 51.0308357, -114.0645947 51.0304798, -114.0644862 51.0304767, -114.064269 51.0304704, -114.0641716 51.0304676, -114.0639419 51.0304609, -114.0638518 51.0304583, -114.0638824 51.0304873)))"
