ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
102 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
104 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
106 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
108 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
112 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
114 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
116 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
118 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
120 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
122 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
124 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
126 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
128 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
127 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
125 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
123 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
121 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
117 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
115 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
113 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
111 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
109 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
107 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
105 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
103 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
101 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
202 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
204 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
206 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
208 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
210 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
212 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
214 1616 8 AV NW,Residential,HOUNSFIELD HEIGHTS/BRIAR HILL,"M-C1,M-CG","MULTIPOLYGON (((-114.0970527 51.0602626, -114.0968353 51.0602628, -114.0966179 51.0602631, -114.0964005 51.0602633, -114.0963142 51.0610232, -114.0963747 51.0610641, -114.1000985 51.0610638, -114.1000979 51.0608494, -114.1000979 51.0608248, -114.1000976 51.0607126, -114.1000972 51.0605759, -114.1000969 51.0604392, -114.1000967 51.0603661, -114.1000964 51.0602584, -114.099661 51.0602593, -114.0992263 51.0602602, -114.0992259 51.0597524, -114.0973057 51.0597553, -114.0970524 51.0597557, -114.0970527 51.0602626)))"
