ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
318 4 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0565945 51.0496358, -114.0567029 51.0496389, -114.0568114 51.0496421, -114.0568383 51.049278, -114.0567297 51.0492748, -114.0566212 51.0492716, -114.0565945 51.0496358)))"
429 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.053905 51.0451975, -114.0540136 51.0452006, -114.0540392 51.0448449, -114.0539306 51.0448417, -114.053905 51.0451975)))"
431 8 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0537963 51.0451944, -114.053905 51.0451975, -114.0539306 51.0448417, -114.053822 51.0448386, -114.0537963 51.0451944)))"
401 4 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0543974 51.0489897, -114.0545059 51.0489927, -114.0546143 51.0489958, -114.0547228 51.0489988, -114.0548313 51.0490018, -114.0549397 51.0490049, -114.0550482 51.0490079, -114.0551567 51.049011, -114.0552653 51.0490141, -114.0552914 51.0486498, -114.055298 51.0485592, -114.05525 51.0483955, -114.0551992 51.0483725, -114.0550933 51.048382, -114.0549838 51.048395, -114.0548742 51.048408, -114.0547645 51.048421, -114.0546547 51.0484339, -114.0545449 51.0484514, -114.0544349 51.0484688, -114.0544237 51.0486252, -114.0543974 51.0489897)))"
310 MACLEOD TR SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0574579 51.0497156, -114.0575663 51.0497187, -114.057601 51.0497197, -114.057605 51.049665, -114.0576145 51.0495336, -114.0576295 51.0493281, -114.0575888 51.0492999, -114.0574894 51.049297, -114.0573808 51.0492938, -114.0573534 51.0496577, -114.0573495 51.0497125, -114.0574579 51.0497156)))"
310 4 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.057245 51.0496546, -114.0573534 51.0496577, -114.0573808 51.0492938, -114.0572723 51.0492906, -114.0571638 51.0492875, -114.0570553 51.0492843, -114.0570282 51.0496483, -114.0571366 51.0496515, -114.057245 51.0496546)))"
314 4 AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0568114 51.0496421, -114.0569198 51.0496452, -114.0570282 51.0496483, -114.0570553 51.0492843, -114.0569461 51.0492811, -114.0568383 51.049278, -114.0568114 51.0496421)))"
403 RIVERFRONT AV SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.055161 51.0499613, -114.0551981 51.0499783, -114.0552185 51.0496786, -114.0551099 51.0496756, -114.0550013 51.0496726, -114.0548927 51.0496695, -114.0547842 51.0496665, -114.0547057 51.0496643, -114.0547 51.0497491, -114.0547759 51.0497841, -114.0548812 51.0498326, -114.0549866 51.0498812, -114.055092 51.0499297, -114.055161 51.0499613)))"
304 MACLEOD TR SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0574345 51.0500441, -114.0575423 51.0500471, -114.057577 51.0500481, -114.0575911 51.0498557, -114.0575564 51.0498547, -114.0574479 51.0498517, -114.0574345 51.0500441)))"
308 MACLEOD TR SE,Non-Residential,DOWNTOWN EAST VILLAGE,CC-ET,"MULTIPOLYGON (((-114.0574479 51.0498517, -114.0575564 51.0498547, -114.0575911 51.0498557, -114.057601 51.0497197, -114.0575663 51.0497187, -114.0574579 51.0497156, -114.0574479 51.0498517)))"
