ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
397 7 AV SW,Non-Residential,DOWNTOWN COMMERCIAL CORE,"CR20-C20/R20,DC","MULTIPOLYGON (((-114.0701807 51.0465919, -114.0704967 51.0466009, -114.0704987 51.046574, -114.0705156 51.0463392, -114.0705379 51.046029, -114.0705409 51.0459868, -114.0705462 51.0459141, -114.0705491 51.0458731, -114.0702326 51.0458641, -114.0702329 51.0458643, -114.0702218 51.046018, -114.0702188 51.0460598, -114.0702444 51.0460607, -114.070227 51.0463045, -114.0702014 51.0463037, -114.0701995 51.0463302, -114.0701807 51.0465919)))"
