ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1802R CENTRE AV NE,Non-Residential,MAYLAND,"I-C,I-G","MULTIPOLYGON (((-114.0137323 51.0538715, -114.0137326 51.0539264, -114.0141476 51.0539256, -114.0147673 51.0539245, -114.01569 51.0539228, -114.0156897 51.0538679, -114.0137323 51.0538715)))"
158 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
150 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
142 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
134 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
184 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
174 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
164 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
110 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
120 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
130 3359 27 ST NE,Non-Residential,HORIZON,"I-C,I-G","MULTIPOLYGON (((-113.9949583 51.0831533, -113.9965277 51.0831538, -113.9965278 51.082773, -113.9965278 51.082658, -113.9949575 51.0826574, -113.9949583 51.0831533)))"
7801R FLINT RD SE,Non-Residential,FAIRVIEW INDUSTRIAL,"I-C,I-G","MULTIPOLYGON (((-114.0690736 50.985483, -114.0691512 50.9855077, -114.070784 50.9831367, -114.0707044 50.9831148, -114.0705147 50.9833904, -114.0700506 50.9840644, -114.0695646 50.98477, -114.0690736 50.985483)))"
7048 FARRELL RD SE,Non-Residential,FAIRVIEW INDUSTRIAL,"I-C,I-G","MULTIPOLYGON (((-114.0568585 50.9928318, -114.057293 50.9929051, -114.0572899 50.9921491, -114.0571923 50.9921492, -114.0571074 50.9921476, -114.0570228 50.9921426, -114.0569389 50.9921344, -114.0568559 50.9921228, -114.0568585 50.9928318)))"
7052 FARRELL RD SE,Non-Residential,FAIRVIEW INDUSTRIAL,"I-C,I-G","MULTIPOLYGON (((-114.056229 50.9927256, -114.0568585 50.9928318, -114.0568559 50.9921228, -114.0568021 50.9921135, -114.056749 50.9921028, -114.0566966 50.9920907, -114.056645 50.9920773, -114.0565943 50.9920625, -114.0565447 50.9920465, -114.0564961 50.9920291, -114.0564487 50.9920106, -114.056229 50.9927256)))"
4026 90 AV SE,Non-Residential,SOUTH FOOTHILLS,"I-C,I-G","MULTIPOLYGON (((-113.9783013 50.9724596, -113.9762344 50.9724613, -113.9762065 50.9724622, -113.9761789 50.9724648, -113.9761518 50.9724691, -113.9761255 50.9724751, -113.9761003 50.9724826, -113.9760764 50.9724917, -113.976054 50.9725022, -113.9760333 50.972514, -113.9760146 50.972527, -113.9759979 50.9725412, -113.9759836 50.9725563, -113.9759717 50.9725722, -113.9759623 50.9725887, -113.9759555 50.9726058, -113.9759514 50.9726232, -113.97595 50.9726407, -113.9759467 50.9741747, -113.9759467 50.9741835, -113.9759467 50.9742374, -113.9759468 50.9743117, -113.9759476 50.9750671, -113.9784732 50.9750658, -113.9787082 50.975065, -113.9787085 50.9759577, -113.9814808 50.9759568, -113.9814807 50.9753778, -113.9814702 50.9752981, -113.981454 50.9752189, -113.981444 50.975188, -113.9814291 50.975158, -113.9814096 50.975129, -113.9813856 50.9751014, -113.9813752 50.975092, -113.9813629 50.9750836, -113.981349 50.9750762, -113.9813338 50.97507, -113.9813174 50.9750651, -113.9813002 50.9750615, -113.9812823 50.9750594, -113.9812642 50.9750586, -113.9812643 50.9748496, -113.9812913 50.9748401, -113.9813162 50.9748286, -113.9813389 50.9748153, -113.9813588 50.9748004, -113.9813757 50.9747841, -113.9813893 50.9747666, -113.9813996 50.9747482, -113.9814062 50.9747292, -113.9814264 50.974643, -113.9814435 50.9745565, -113.9814575 50.9744698, -113.9814685 50.9743829, -113.9814643 50.9743084, -113.98146 50.9742343, -113.981457 50.9741804, -113.9814565 50.9741714, -113.9813861 50.9729348, -113.981384 50.9729112, -113.98138 50.9728876, -113.9813742 50.9728642, -113.9813666 50.972841, -113.9813573 50.972818, -113.9813462 50.9727954, -113.9813335 50.9727731, -113.981319 50.9727512, -113.9813029 50.9727298, -113.9812852 50.9727089, -113.9812659 50.9726885, -113.9812451 50.9726688, -113.9812228 50.9726497, -113.981199 50.9726313, -113.9811739 50.9726137, -113.9811475 50.9725968, -113.9811198 50.9725808, -113.9810909 50.9725656, -113.9810609 50.9725512, -113.9810299 50.9725379, -113.9809979 50.9725254, -113.9809649 50.972514, -113.9809311 50.9725035, -113.9808966 50.9724941, -113.9808614 50.9724858, -113.9808256 50.9724785, -113.9807892 50.9724723, -113.9807525 50.9724672, -113.9807154 50.9724633, -113.980678 50.9724604, -113.9806405 50.9724587, -113.9806029 50.9724582, -113.9791104 50.9724593, -113.9790841 50.9724601, -113.979058 50.9724624, -113.9790323 50.9724663, -113.9790074 50.9724716, -113.9789833 50.9724783, -113.9789603 50.9724864, -113.9789386 50.9724959, -113.9789184 50.9725065, -113.9788998 50.9725183, -113.978883 50.9725311, -113.9788682 50.9725448, -113.9788555 50.9725594, -113.9788449 50.9725746, -113.9788366 50.9725903, -113.9788307 50.9726065, -113.9788272 50.972623, -113.978628 50.9726237, -113.9785853 50.9726239, -113.9785819 50.9726074, -113.978576 50.9725911, -113.9785678 50.9725753, -113.9785572 50.97256, -113.9785445 50.9725454, -113.9785296 50.9725316, -113.9785128 50.9725187, -113.9784942 50.9725069, -113.9784739 50.9724962, -113.9784521 50.9724867, -113.978429 50.9724786, -113.9784048 50.9724718, -113.9783797 50.9724665, -113.978354 50.9724627, -113.9783277 50.9724603, -113.9783013 50.9724596)))"
324 58 AV SE,Non-Residential,MANCHESTER INDUSTRIAL,"I-C,I-G","MULTIPOLYGON (((-114.059295 51.0032742, -114.0593147 51.003341, -114.0593402 51.003407, -114.0593714 51.003472, -114.0594082 51.0035359, -114.0594505 51.0035984, -114.0594982 51.0036593, -114.0595512 51.0037185, -114.0596092 51.0037758, -114.0596643 51.0038301, -114.0597141 51.0038864, -114.0597585 51.0039444, -114.0597973 51.004004, -114.0598047 51.004004, -114.059805 51.0038972, -114.0598072 51.0032738, -114.0598131 51.0015392, -114.0593787 51.0015395, -114.0578591 51.0015406, -114.0578578 51.0020344, -114.0578558 51.0028787, -114.0578548 51.0032758, -114.059295 51.0032742)))"
5520 68 ST SE,Non-Residential,STARFIELD,"I-C,I-G","MULTIPOLYGON (((-113.923104 51.0023548, -113.9232116 51.0079904, -113.9235459 51.0079904, -113.9350274 51.0079914, -113.9350371 51.0014406, -113.9235533 51.0014482, -113.92341 51.0014483, -113.9234098 51.0023548, -113.923104 51.0023548)))"
