ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
202 15 AV NE,Residential,CRESCENT HEIGHTS,M-H1,"MULTIPOLYGON (((-114.0596365 51.0664343, -114.0596909 51.0664346, -114.0597996 51.0664352, -114.0598007 51.0661066, -114.059692 51.066106, -114.0596377 51.0661057, -114.0596365 51.0664343)))"
206 15 AV NE,Residential,CRESCENT HEIGHTS,M-H1,"MULTIPOLYGON (((-114.0594735 51.0664335, -114.0595822 51.066434, -114.0596365 51.0664343, -114.0596377 51.0661057, -114.0595833 51.0661054, -114.0594746 51.0661049, -114.0594735 51.0664335)))"
101 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
103 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
105 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
107 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
109 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
111 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
113 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
102 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
104 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
106 1607 11 AV SW,Residential,SUNALTA,M-H1,"MULTIPOLYGON (((-114.0975658 51.0429028, -114.096969 51.0428861, -114.0969482 51.0431822, -114.0970094 51.0432244, -114.0975421 51.0432394, -114.0975658 51.0429028)))"
