ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
4114 EDMONTON TR NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,"I-G,S-FUD,S-UN","MULTIPOLYGON (((-114.0501358 51.0894466, -114.0501992 51.0894792, -114.0502644 51.0895105, -114.0503312 51.0895403, -114.0503997 51.0895686, -114.0506772 51.0894873, -114.0509532 51.0894064, -114.0514264 51.0892677, -114.0514438 51.0892626, -114.0516972 51.0891288, -114.0516963 51.0888356, -114.0516361 51.0888356, -114.0515715 51.0889597, -114.0515074 51.0889935, -114.0513986 51.0890507, -114.0512922 51.0891067, -114.0512917 51.089107, -114.0512887 51.0891085, -114.0508164 51.089247, -114.050578 51.0893169, -114.0504122 51.0893655, -114.0501981 51.0894283, -114.0501358 51.0894466)))"
11000 114 AV SE,Non-Residential,RESIDUAL WARD 12 - SUB AREA 12A,"I-G,S-FUD,S-UN","MULTIPOLYGON (((-113.8655835 50.9529452, -113.8655785 50.9558121, -113.8771131 50.9550723, -113.8771214 50.9506599, -113.8678532 50.9506597, -113.8678494 50.9529454, -113.8655835 50.9529452)))"
