ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
92R WOOD WILLOW CL SW,Non-Residential,FISH CREEK PARK,S-UN,"MULTIPOLYGON (((-114.1061161 50.9352804, -114.1039975 50.9359371, -114.1044732 50.9359366, -114.1047255 50.9359006, -114.1053919 50.9357434, -114.1059464 50.9355015, -114.1061161 50.9352804)))"
2140R 8 AV SE,Non-Residential,INGLEWOOD,S-UN,"MULTIPOLYGON (((-114.0138535 51.035074, -114.0139606 51.0351607, -114.0140341 51.0352193, -114.0137438 51.0346343, -114.0129011 51.0338151, -114.0123615 51.0334833, -114.0123962 51.0335321, -114.0125149 51.0336925, -114.012537 51.0337028, -114.0125553 51.033713, -114.0125652 51.0337211, -114.0125966 51.0337597, -114.0126253 51.0337988, -114.0126588 51.0338401, -114.0126934 51.033881, -114.0127024 51.0338889, -114.0127136 51.0338954, -114.012741 51.0339058, -114.0127997 51.0339244, -114.0128136 51.0339314, -114.012826 51.0339413, -114.0128919 51.0340289, -114.012926 51.0340672, -114.0129622 51.0341047, -114.0130045 51.0341432, -114.0130506 51.0341796, -114.0132368 51.0343135, -114.0132496 51.0343205, -114.0132643 51.0343259, -114.0132961 51.0343353, -114.0133158 51.0343431, -114.0133599 51.034367, -114.0134005 51.0343929, -114.0134238 51.0344118, -114.0134483 51.0344399, -114.0134602 51.0344614, -114.0134882 51.0345267, -114.01351 51.0345628, -114.0135389 51.0346044, -114.0136034 51.0347048, -114.0136376 51.0347438, -114.0136738 51.0347822, -114.013694 51.0348089, -114.013836 51.0350377, -114.0138535 51.035074)))"
12711R CANSO PL SW,Non-Residential,CANYON MEADOWS,S-UN,"MULTIPOLYGON (((-114.0941471 50.9398897, -114.0945145 50.9399079, -114.0945142 50.9389745, -114.0934974 50.9390704, -114.0936403 50.9392387, -114.0939662 50.9395763, -114.0941471 50.9398897)))"
225R PATTERSON BV SW,Non-Residential,PATTERSON,S-UN,"MULTIPOLYGON (((-114.1838858 51.0655025, -114.1840241 51.0651788, -114.1836077 51.0652588, -114.1833107 51.0652138, -114.1831644 51.0651429, -114.1831639 51.0651427, -114.1831322 51.0651273, -114.1831187 51.0651207, -114.1831064 51.0651131, -114.183063 51.0650862, -114.1830626 51.0650859, -114.182907 51.0649894, -114.1827547 51.0648952, -114.1826062 51.0647897, -114.1824646 51.0646892, -114.1823318 51.0645757, -114.1822049 51.0644671, -114.1821567 51.0644256, -114.1821062 51.0643499, -114.1820951 51.0643334, -114.1820868 51.0643209, -114.1820211 51.0643376, -114.181954 51.064352, -114.1820944 51.0647296, -114.1818425 51.0647275, -114.1815716 51.0647252, -114.1813581 51.0647234, -114.181149 51.0647213, -114.1810537 51.0647209, -114.1810505 51.0647315, -114.1809925 51.0649259, -114.1809694 51.065004, -114.1807488 51.0650762, -114.1811497 51.0652536, -114.1808931 51.0655758, -114.1817261 51.0658558, -114.1817343 51.0658586, -114.1817105 51.0659824, -114.1817085 51.0659931, -114.1817663 51.0659967, -114.1818244 51.0659984, -114.182031 51.0660013, -114.1822719 51.0660047, -114.1822732 51.0660155, -114.1822764 51.0660406, -114.1826863 51.0661782, -114.1832671 51.0655033, -114.1838858 51.0655025)))"
145R WOODRIDGE DR SW,Non-Residential,FISH CREEK PARK,S-UN,"MULTIPOLYGON (((-114.1086658 50.9340975, -114.1089253 50.9345029, -114.10896 50.9352114, -114.1090164 50.9350605, -114.1090179 50.9350566, -114.1090688 50.9349205, -114.1091047 50.9348246, -114.1091005 50.934784, -114.1090867 50.9346524, -114.1090773 50.9345622, -114.1090591 50.9345217, -114.1090048 50.9344011, -114.1089596 50.9343005, -114.1089406 50.9342583, -114.1089348 50.9342455, -114.108849 50.9341983, -114.1086658 50.9340975)))"
141R EDGEVIEW RD NW,Non-Residential,EDGEMONT,S-UN,"MULTIPOLYGON (((-114.1506441 51.1285795, -114.1505823 51.1287006, -114.1510713 51.1284112, -114.1510454 51.1281577, -114.1510145 51.127854, -114.1509517 51.1279771, -114.1508643 51.1281482, -114.1507909 51.128292, -114.1507175 51.1284357, -114.1506441 51.1285795)))"
243 HAWKCLIFF WY NW,Non-Residential,HAWKWOOD,S-UN,"MULTIPOLYGON (((-114.1645834 51.127354, -114.1645832 51.1274221, -114.1647094 51.1273997, -114.1649018 51.1273656, -114.1650943 51.1273315, -114.1653211 51.1272912, -114.1653024 51.1272209, -114.1652859 51.1271504, -114.1652715 51.1270797, -114.1652594 51.1270089, -114.1652494 51.1269379, -114.1652416 51.1268668, -114.1652361 51.1267956, -114.1652327 51.1267244, -114.1648187 51.1265024, -114.1645861 51.1264097, -114.1645834 51.127354)))"
277R EDGEBROOK RI NW,Non-Residential,EDGEMONT,S-UN,"MULTIPOLYGON (((-114.1221583 51.1362211, -114.122195 51.1362268, -114.1251276 51.1366754, -114.1262439 51.1366036, -114.1275265 51.1361938, -114.1278834 51.1357736, -114.1277257 51.1357286, -114.1273542 51.135622, -114.1273377 51.1357113, -114.1273002 51.1359136, -114.1271752 51.1359535, -114.1269178 51.1360357, -114.1266994 51.1361055, -114.1264982 51.1361698, -114.126296 51.1362343, -114.1261 51.1362969, -114.1260882 51.1362977, -114.1258491 51.136313, -114.1256229 51.1363276, -114.1254176 51.1363408, -114.125215 51.1363538, -114.1251618 51.1363572, -114.1250037 51.1363388, -114.124795 51.1363145, -114.1245831 51.1362898, -114.1243941 51.1362677, -114.1242135 51.1362467, -114.1240329 51.1362257, -114.123838 51.136203, -114.1236112 51.1361765, -114.1234249 51.1361548, -114.1234134 51.1361523, -114.1232315 51.1361126, -114.1229974 51.1360615, -114.1226042 51.1359757, -114.1225021 51.1359534, -114.1224511 51.1359422, -114.1221583 51.1362211)))"
94 PATRICK VW SW,Non-Residential,PATTERSON,S-UN,"MULTIPOLYGON (((-114.1801101 51.0676063, -114.1801478 51.0675889, -114.1801838 51.0675704, -114.1802182 51.0675506, -114.1802509 51.0675296, -114.1806899 51.0677233, -114.1807266 51.0676892, -114.1807603 51.067654, -114.180791 51.0676176, -114.1808185 51.0675803, -114.1808446 51.06754, -114.1805532 51.0674622, -114.1803849 51.0674173, -114.1803533 51.0674069, -114.1801598 51.0673431, -114.1799662 51.0672793, -114.1797808 51.0672182, -114.1795872 51.0671544, -114.1793937 51.0670906, -114.1792001 51.0670268, -114.1790064 51.066963, -114.1789137 51.0669325, -114.1788005 51.0668941, -114.1786992 51.0668579, -114.1785992 51.0668203, -114.1785005 51.0667815, -114.1784032 51.0667413, -114.1783072 51.0666998, -114.1782126 51.066657, -114.1781803 51.0666419, -114.1781321 51.0666178, -114.178086 51.0665921, -114.1780424 51.0665648, -114.1780012 51.0665361, -114.1779531 51.066498, -114.1779094 51.0664578, -114.1779025 51.066451, -114.1777873 51.0663373, -114.1777628 51.0663132, -114.177627 51.0663321, -114.1776838 51.0664718, -114.1777389 51.0666056, -114.1780391 51.0666679, -114.1782555 51.0667553, -114.1785252 51.0669417, -114.1786399 51.0670213, -114.1785215 51.0671226, -114.1783508 51.0672686, -114.1784176 51.0672997, -114.178439 51.0673096, -114.1786163 51.0673897, -114.1787998 51.0674692, -114.1789895 51.0675478, -114.1791667 51.0676181, -114.179176 51.0676217, -114.179217 51.0676366, -114.1792591 51.0676501, -114.1793024 51.067662, -114.1793467 51.0676725, -114.1793875 51.0676806, -114.1794353 51.0676883, -114.1794837 51.0676943, -114.1795325 51.0676985, -114.1795817 51.0677009, -114.1796275 51.0677016, -114.1796732 51.0677007, -114.1797188 51.0676983, -114.1797641 51.0676944, -114.1798096 51.0676888, -114.1798545 51.0676817, -114.1798987 51.0676731, -114.1799421 51.067663, -114.179986 51.0676511, -114.1800287 51.0676376, -114.1800701 51.0676227, -114.1801101 51.0676063)))"
303R CHAPARRAL RIDGE CI SE,Non-Residential,CHAPARRAL,S-UN,"MULTIPOLYGON (((-114.0193347 50.8892111, -114.0195412 50.889558, -114.0196233 50.8898205, -114.020911 50.889641, -114.0207608 50.8895501, -114.0211463 50.8892266, -114.0210994 50.8888945, -114.0203579 50.8887254, -114.0203351 50.8882463, -114.0207132 50.887758, -114.0205664 50.8876453, -114.0204272 50.887279, -114.020103 50.887245, -114.0202061 50.8866557, -114.0201624 50.8860907, -114.0203856 50.8855109, -114.0204847 50.8848798, -114.0203026 50.8848797, -114.0174215 50.8848764, -114.0175107 50.8850087, -114.0175685 50.8850944, -114.017991 50.8857207, -114.0180008 50.8857432, -114.0180019 50.8857456, -114.0182333 50.8862802, -114.0183732 50.8867394, -114.0185964 50.8871287, -114.0187509 50.8872476, -114.0188986 50.8875521, -114.0188298 50.8879877, -114.0190442 50.8883996, -114.0193347 50.8892111)))"
639R ARBOUR LAKE DR NW,Non-Residential,ARBOUR LAKE,S-UN,"MULTIPOLYGON (((-114.194422 51.1377557, -114.1943585 51.1376478, -114.194292 51.1375348, -114.1941797 51.1373439, -114.1940398 51.1373609, -114.1940229 51.1373629, -114.1940285 51.1374034, -114.1940476 51.1375418, -114.1940686 51.1376943, -114.1940878 51.1378329, -114.1941074 51.1379748, -114.1941261 51.138111, -114.1945596 51.1379901, -114.1944913 51.1378735, -114.194422 51.1377557)))"
1696R EVERGREEN HL SW,Non-Residential,FISH CREEK PARK,S-UN,"MULTIPOLYGON (((-114.0998927 50.9322017, -114.0999366 50.9322028, -114.1000794 50.9307827, -114.1000949 50.9306295, -114.1000888 50.9306476, -114.1000415 50.9307905, -114.0999936 50.9309351, -114.0999423 50.9310898, -114.0999367 50.9311068, -114.0999333 50.9312488, -114.0999294 50.9314079, -114.0999256 50.931567, -114.099924 50.9316351, -114.099919 50.931726, -114.0998997 50.9320745, -114.0998927 50.9322017)))"
139R DOUGLAS PARK BV SE,Non-Residential,DOUGLASDALE/GLEN,S-UN,"MULTIPOLYGON (((-113.9978935 50.9371752, -113.9980419 50.9372337, -113.9981488 50.9370703, -113.9978337 50.9369234, -113.9975557 50.9368154, -113.9974579 50.9367926, -113.9971988 50.9367274, -113.9970886 50.9366551, -113.9967587 50.9364833, -113.9964221 50.9363174, -113.9962239 50.9362266, -113.9960247 50.9361178, -113.9958362 50.9360098, -113.9957459 50.9359611, -113.9956457 50.9359306, -113.9956447 50.9359301, -113.9956175 50.935946, -113.9953347 50.9360997, -113.9954927 50.9361434, -113.9961505 50.9364472, -113.9966723 50.9366556, -113.9970735 50.9368361, -113.9973512 50.9369287, -113.9976173 50.9370664, -113.9978935 50.9371752)))"
830 9A ST NW,Non-Residential,SUNNYSIDE,S-UN,"MULTIPOLYGON (((-114.0822201 51.059165, -114.0822974 51.0591538, -114.0823757 51.0591463, -114.0824548 51.0591425, -114.082534 51.0591423, -114.0826131 51.0591459, -114.0826916 51.0591531, -114.0827689 51.0591639, -114.0828448 51.0591783, -114.0838221 51.0593892, -114.0838184 51.0591244, -114.082694 51.0591285, -114.0822196 51.0591302, -114.0822201 51.059165)))"
20 CITADEL GV NW,Non-Residential,CITADEL,S-UN,"MULTIPOLYGON (((-114.1645686 51.1442755, -114.1645686 51.1446643, -114.1647683 51.1446011, -114.1665713 51.1440325, -114.1667872 51.1441385, -114.1670434 51.1442643, -114.1670674 51.1442089, -114.1670848 51.1441526, -114.1670954 51.1440956, -114.1670991 51.1440383, -114.1670964 51.143947, -114.167087 51.1438559, -114.1670712 51.1437651, -114.1670489 51.1436748, -114.1665779 51.1437084, -114.1665479 51.1435863, -114.1665173 51.1434615, -114.1665118 51.1434393, -114.1664722 51.1434497, -114.1664707 51.1435324, -114.16646 51.1435591, -114.166403 51.1437018, -114.16639 51.1437342, -114.1662598 51.1437823, -114.1659548 51.143895, -114.1658692 51.1439274, -114.1655805 51.1440366, -114.1650748 51.1441961, -114.164922 51.14408, -114.1649234 51.1440485, -114.1649308 51.1438711, -114.1649516 51.1438425, -114.1650892 51.143654, -114.1651935 51.143511, -114.1652772 51.1433962, -114.1653609 51.1432814, -114.1654446 51.1431666, -114.1655247 51.1430567, -114.1656049 51.1429468, -114.1656851 51.1428369, -114.1657652 51.142727, -114.1658453 51.1426171, -114.1659255 51.1425072, -114.1660057 51.1423973, -114.1660858 51.1422874, -114.1661661 51.1421775, -114.1662463 51.1420676, -114.1662793 51.1420224, -114.1663692 51.1419247, -114.1664988 51.1417845, -114.1665038 51.141779, -114.1667148 51.1416489, -114.1669173 51.141524, -114.1668758 51.1414653, -114.1668326 51.141407, -114.1667878 51.1413491, -114.1667414 51.1412918, -114.1666662 51.1412037, -114.1666104 51.1411424, -114.1663695 51.1408821, -114.166299 51.1410245, -114.1662217 51.1411655, -114.1661759 51.1412432, -114.1661091 51.1413499, -114.1660384 51.1414556, -114.1659638 51.1415603, -114.1658853 51.1416638, -114.1658031 51.1417662, -114.1657171 51.1418673, -114.1656274 51.1419672, -114.165534 51.1420657, -114.165437 51.1421628, -114.1653364 51.1422585, -114.1652323 51.1423527, -114.1651248 51.1424454, -114.1650139 51.1425365, -114.1648996 51.142626, -114.1647821 51.1427137, -114.1646613 51.1427998, -114.1645687 51.1428633, -114.1645686 51.1442755)))"
95 22 AV SW,Non-Residential,ERLTON,S-UN,"MULTIPOLYGON (((-114.0640696 51.0332608, -114.0647825 51.0332628, -114.064867 51.0332632, -114.0647474 51.0331892, -114.0645989 51.0330908, -114.064482 51.0329776, -114.0643753 51.0328595, -114.064269 51.0327412, -114.0641647 51.0326224, -114.0641187 51.0325426, -114.064013 51.0324391, -114.0639884 51.032439, -114.0639878 51.0325057, -114.0639875 51.0325504, -114.0639869 51.0325612, -114.0639866 51.0326167, -114.0639863 51.0326721, -114.063986 51.0327275, -114.0639857 51.032783, -114.0639854 51.0328496, -114.0640729 51.0328498, -114.0640724 51.0329183, -114.0640719 51.0329868, -114.0640713 51.0330553, -114.0640708 51.0331238, -114.0640703 51.0331923, -114.0640696 51.0332608)))"
804 5 AV NW,Non-Residential,SUNNYSIDE,S-UN,"MULTIPOLYGON (((-114.0835052 51.0586487, -114.082694 51.0591285, -114.0838184 51.0591244, -114.0838092 51.0584667, -114.0835052 51.0586487)))"
880 STRATHCONA DR SW,Non-Residential,STRATHCONA PARK,S-UN,"MULTIPOLYGON (((-114.1812489 51.0442667, -114.1815446 51.0445035, -114.18184 51.0447571, -114.1821071 51.0443888, -114.1816985 51.0441168, -114.1817633 51.0437716, -114.1821961 51.0437153, -114.1822395 51.0435377, -114.1821151 51.0433926, -114.1813303 51.0424767, -114.1805481 51.0424757, -114.1806633 51.0425554, -114.1809209 51.0427336, -114.1809955 51.0428225, -114.1810821 51.0429258, -114.1811354 51.0430621, -114.1812241 51.043289, -114.181248 51.0433501, -114.1812129 51.0434539, -114.1811609 51.0436077, -114.1812041 51.0437066, -114.1813434 51.0438262, -114.1813339 51.0440148, -114.1814449 51.0441694, -114.1812489 51.0442667)))"
1544R EVERGREEN HL SW,Non-Residential,FISH CREEK PARK,S-UN,"MULTIPOLYGON (((-114.0971028 50.9321295, -114.0973695 50.9321364, -114.097317 50.9321142, -114.0969684 50.9319662, -114.0968858 50.9320711, -114.0970269 50.9321245, -114.0970356 50.9321278, -114.0971028 50.9321295)))"
192R DOUGLAS SHORE CL SE,Non-Residential,DOUGLASDALE/GLEN,S-UN,"MULTIPOLYGON (((-114.0025695 50.9386973, -114.0051493 50.9395831, -114.005546 50.9398146, -114.0055452 50.9396994, -114.0052215 50.9395237, -114.0049352 50.9394465, -114.0048297 50.9393928, -114.0044754 50.9392425, -114.0041427 50.9390721, -114.0037852 50.9389247, -114.0036191 50.9388425, -114.0034485 50.938758, -114.0030696 50.9386308, -114.0028607 50.9385757, -114.0027287 50.9385441, -114.0026855 50.9385856, -114.0025695 50.9386973)))"
12881R CANSO PL SW,Non-Residential,CANYON MEADOWS,S-UN,"MULTIPOLYGON (((-114.0932999 50.9381563, -114.0933748 50.9383432, -114.0945136 50.9382515, -114.0945133 50.9376709, -114.0933834 50.9376397, -114.0932501 50.937636, -114.0932496 50.9379096, -114.0932493 50.9380299, -114.0932999 50.9381563)))"
540 CEDAR CR SW,Non-Residential,SPRUCE CLIFF,S-UN,"MULTIPOLYGON (((-114.1296696 51.0496153, -114.1309614 51.050056, -114.1318074 51.0503479, -114.1323271 51.0502174, -114.1322926 51.050163, -114.1321435 51.0499272, -114.1319891 51.049683, -114.131706 51.0492352, -114.1318898 51.0488273, -114.1319172 51.0488127, -114.1323288 51.0485938, -114.1327414 51.0483738, -114.132882 51.0482987, -114.1325207 51.0482341, -114.1317771 51.0481007, -114.1304926 51.0478706, -114.1304291 51.0478593, -114.1303663 51.0478482, -114.1296744 51.0477244, -114.1296713 51.0488865, -114.129671 51.0490165, -114.1296723 51.0495928, -114.1296696 51.0496153)))"
540 CEDAR CR SW,Non-Residential,SPRUCE CLIFF,S-UN,"MULTIPOLYGON (((-114.1296696 51.0496153, -114.1309614 51.050056, -114.1318074 51.0503479, -114.1323271 51.0502174, -114.1322926 51.050163, -114.1321435 51.0499272, -114.1319891 51.049683, -114.131706 51.0492352, -114.1318898 51.0488273, -114.1319172 51.0488127, -114.1323288 51.0485938, -114.1327414 51.0483738, -114.132882 51.0482987, -114.1325207 51.0482341, -114.1317771 51.0481007, -114.1304926 51.0478706, -114.1304291 51.0478593, -114.1303663 51.0478482, -114.1296744 51.0477244, -114.1296713 51.0488865, -114.129671 51.0490165, -114.1296723 51.0495928, -114.1296696 51.0496153)))"
620 7 ST NW,Non-Residential,SUNNYSIDE,S-UN,"MULTIPOLYGON (((-114.0822102 51.0584585, -114.0822196 51.0591302, -114.082694 51.0591285, -114.0835052 51.0586487, -114.0824621 51.0584955, -114.0823592 51.0585572, -114.0822102 51.0584585)))"
736 32 AV NE,Non-Residential,WINSTON HEIGHTS/MOUNTVIEW,S-UN,"MULTIPOLYGON (((-114.0476063 51.0823187, -114.0476795 51.0823187, -114.0476803 51.0821819, -114.0476808 51.0821129, -114.0476812 51.082045, -114.0476822 51.0818896, -114.0476827 51.0818118, -114.0476832 51.0817342, -114.047684 51.0815973, -114.0473978 51.0815971, -114.0474296 51.0816457, -114.0474572 51.0816953, -114.0474804 51.0817457, -114.0474992 51.0817969, -114.0475134 51.0818487, -114.0475232 51.0819009, -114.0475284 51.0819533, -114.0475291 51.0820058, -114.0475193 51.0823186, -114.0476063 51.0823187)))"
