ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
720 52 ST SE,Non-Residential,PENBROOKE MEADOWS,"C-N2,R-CG","MULTIPOLYGON (((-113.9573337 51.0461519, -113.956595 51.0474311, -113.9566767 51.0474498, -113.9574142 51.0461727, -113.9573337 51.0461519)))"
7412 OGDEN RD SE,Residential,OGDEN,"C-N2,R-CG","MULTIPOLYGON (((-113.9981101 50.9863814, -113.9981102 50.9864499, -113.9981104 50.9865183, -113.9986315 50.9865177, -113.9986314 50.9864492, -113.9986312 50.9863807, -113.9981101 50.9863814)))"
