ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
3009 CENTRE ST NW,Residential,TUXEDO PARK,"C-COR2,R-CG","MULTIPOLYGON (((-114.0627086 51.079191, -114.063165 51.0791914, -114.0631649 51.0791229, -114.0631647 51.0790544, -114.062903 51.0790541, -114.0627084 51.0790539, -114.0627085 51.0791224, -114.0627086 51.079191)))"
