ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
2435 81 ST SW,Residential,SPRINGBANK HILL,"M-1,R-G","MULTIPOLYGON (((-114.2053141 51.0321223, -114.2053138 51.0323418, -114.2062092 51.0323413, -114.2062783 51.0323407, -114.2062776 51.0317687, -114.2060951 51.0317752, -114.2055999 51.0318026, -114.2054725 51.0318027, -114.2053272 51.0318028, -114.205291 51.03187, -114.205291 51.0318805, -114.2053171 51.0318986, -114.2053381 51.031919, -114.2053536 51.0319414, -114.2053631 51.031965, -114.2053664 51.0319893, -114.2053634 51.0320136, -114.2053541 51.0320372, -114.2053388 51.0320596, -114.2053281 51.0320745, -114.2053204 51.03209, -114.2053157 51.032106, -114.2053141 51.0321223)))"
112 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
111 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
107 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
105 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
103 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
102 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
104 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
106 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
110 25 PRESTWICK DR SE,Residential,MCKENZIE TOWNE,"M-1,R-G","MULTIPOLYGON (((-113.9672812 50.9232131, -113.9679236 50.9232133, -113.9679734 50.9232133, -113.9679805 50.9232133, -113.9679947 50.9232044, -113.9679947 50.9231365, -113.9679949 50.922856, -113.967995 50.9226522, -113.9679951 50.9226207, -113.9679952 50.9224313, -113.9672818 50.9224309, -113.9672812 50.9232131), (-113.9679814 50.922856, -113.9679814 50.9228794, -113.9679814 50.9229028, -113.9679814 50.9229261, -113.9679813 50.9229495, -113.9679813 50.9229729, -113.9679813 50.9229962, -113.9679813 50.9230196, -113.9679813 50.923043, -113.9679813 50.9230664, -113.9679813 50.9230897, -113.9679812 50.9231131, -113.9679812 50.9231365, -113.9679045 50.9231364, -113.9679045 50.9231131, -113.9679045 50.9230897, -113.9679045 50.9230663, -113.9679045 50.9230429, -113.9679045 50.9230196, -113.9679045 50.9229962, -113.9679046 50.9229728, -113.9679046 50.9229495, -113.9679046 50.9229261, -113.9679046 50.9229027, -113.9679046 50.9228793, -113.9679046 50.922856, -113.9679814 50.922856)))"
