ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
1311 4 ST SW,Non-Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.0726007 51.0402984, -114.0727093 51.0403014, -114.072784 51.0403035, -114.0727877 51.0402487, -114.0728216 51.0402497, -114.072847 51.0398924, -114.0717612 51.0398616, -114.0716965 51.0398998, -114.0716965 51.0402185, -114.0716922 51.0402732, -114.0718408 51.0402773, -114.0719493 51.0402803, -114.0720579 51.0402834, -114.0721665 51.0402864, -114.072275 51.0402894, -114.0723836 51.0402924, -114.0724921 51.0402954, -114.0726007 51.0402984)))"
517 14 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.0722507 51.0396955, -114.0727518 51.0397093, -114.0727765 51.0393533, -114.0722751 51.0393393, -114.0722507 51.0396955)))"
1 1508 8 ST SW,Non-Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
102 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
103 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
104 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
105 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
201 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
202 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
203 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
204 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
205 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
206 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
207 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
300 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
301 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
302 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
303 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
304 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
305 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
306 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
307 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
308 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
309 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
310 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
415 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
400 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
401 881 15 AV SW,Residential,BELTLINE,"CC-COR,CC-MH","MULTIPOLYGON (((-114.080521 51.0389801, -114.0815138 51.039008, -114.0815809 51.0389695, -114.0816031 51.0386538, -114.0805461 51.038624, -114.080521 51.0389801)))"
