ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
14675 DEER RIDGE DR SE,Non-Residential,DEER RIDGE,S-CI,"MULTIPOLYGON (((-114.0213166 50.9258708, -114.0212956 50.9259597, -114.0215974 50.9262607, -114.0220558 50.9263039, -114.0222056 50.9256691, -114.0221509 50.9256224, -114.0213921 50.9255508, -114.0213166 50.9258708)))"
1611 REMINGTON RD NE,Non-Residential,RENFREW,S-CI,"MULTIPOLYGON (((-114.0383578 51.0667237, -114.0390101 51.0667236, -114.0390092 51.0660112, -114.0383562 51.0660114, -114.0383578 51.0667237)))"
3104 34 AV NW,Non-Residential,VARSITY,S-CI,"MULTIPOLYGON (((-114.1274347 51.0837893, -114.128636 51.0837889, -114.1286353 51.0830733, -114.1272905 51.0830737, -114.1272905 51.0830052, -114.1270864 51.0830053, -114.126644 51.0830055, -114.1274347 51.0837893)))"
2111 UXBRIDGE DR NW,Non-Residential,UNIVERSITY HEIGHTS,S-CI,"MULTIPOLYGON (((-114.1317899 51.0712139, -114.1316223 51.0703381, -114.1314661 51.0702981, -114.130433 51.0708227, -114.1305013 51.0708694, -114.1305722 51.0709144, -114.1306458 51.0709578, -114.1307219 51.0709994, -114.1308005 51.0710392, -114.1308813 51.0710771, -114.1309643 51.0711132, -114.1310494 51.0711472, -114.1311365 51.0711792, -114.1312254 51.0712092, -114.131316 51.0712371, -114.1314082 51.0712628, -114.1315018 51.0712864, -114.1315968 51.0713078, -114.131693 51.0713269, -114.1317902 51.0713438, -114.1317899 51.0712139)))"
2111 UXBRIDGE DR NW,Residential,UNIVERSITY HEIGHTS,S-CI,"MULTIPOLYGON (((-114.1317899 51.0712139, -114.1316223 51.0703381, -114.1314661 51.0702981, -114.130433 51.0708227, -114.1305013 51.0708694, -114.1305722 51.0709144, -114.1306458 51.0709578, -114.1307219 51.0709994, -114.1308005 51.0710392, -114.1308813 51.0710771, -114.1309643 51.0711132, -114.1310494 51.0711472, -114.1311365 51.0711792, -114.1312254 51.0712092, -114.131316 51.0712371, -114.1314082 51.0712628, -114.1315018 51.0712864, -114.1315968 51.0713078, -114.131693 51.0713269, -114.1317902 51.0713438, -114.1317899 51.0712139)))"
1603 CANYON MEADOWS DR SE,Non-Residential,DEER RIDGE,S-CI,"MULTIPOLYGON (((-114.023183 50.9314529, -114.0231834 50.9314648, -114.0231853 50.9314767, -114.0231889 50.9314884, -114.0231941 50.9314999, -114.0232009 50.931511, -114.0232092 50.9315218, -114.0232189 50.931532, -114.02323 50.9315417, -114.0232425 50.9315507, -114.0232561 50.931559, -114.0232708 50.9315665, -114.0232864 50.9315732, -114.023303 50.931579, -114.0233203 50.9315839, -114.0233382 50.9315878, -114.0233565 50.9315907, -114.0233907 50.9315951, -114.0233954 50.9314802, -114.023183 50.9314529)))"
3118 34 AV NW,Residential,VARSITY,S-CI,"MULTIPOLYGON (((-114.128636 51.0837889, -114.1292638 51.0837886, -114.1292636 51.0835466, -114.1292634 51.0831142, -114.1291982 51.0830732, -114.1286353 51.0830733, -114.128636 51.0837889)))"
5505 MACLEOD TR SW,Residential,WINDSOR PARK,S-CI,"MULTIPOLYGON (((-114.070425 51.0049907, -114.0702682 51.0052444, -114.0702947 51.005251, -114.0702595 51.0053079, -114.070233 51.0053014, -114.0702174 51.0053265, -114.0702171 51.0054896, -114.0702811 51.00553, -114.0709079 51.0055302, -114.0709087 51.0049909, -114.070425 51.0049907)))"
3301 49 ST SW,Non-Residential,GLENBROOK,S-CI,"MULTIPOLYGON (((-114.1593561 51.0239807, -114.1593785 51.0239948, -114.1594214 51.0240219, -114.1594211 51.0239808, -114.1593561 51.0239807)))"
150 BEDDINGTON BV NE,Non-Residential,BEDDINGTON HEIGHTS,S-CI,"MULTIPOLYGON (((-114.0684257 51.125355, -114.0668029 51.1253489, -114.066781 51.1253502, -114.0667598 51.1253543, -114.0667405 51.125361, -114.0667237 51.12537, -114.0667127 51.1253786, -114.0667039 51.1253881, -114.0666978 51.1253984, -114.0666943 51.1254091, -114.0666419 51.1256798, -114.0666399 51.1258962, -114.0666921 51.1258964, -114.0684246 51.1259028, -114.0684257 51.125355)))"
