ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
498 HERITAGE DR SW,Non-Residential,KINGSLAND,S-CRI,"MULTIPOLYGON (((-114.0737829 50.9805525, -114.0739285 50.9805526, -114.0739713 50.9805526, -114.0739932 50.9805526, -114.0739929 50.9801192, -114.0738648 50.9801192, -114.0738648 50.9800742, -114.0734558 50.9800741, -114.0737035 50.9797118, -114.0736628 50.9797118, -114.0736105 50.9797117, -114.0735652 50.9797117, -114.0734379 50.9799357, -114.0733052 50.9801583, -114.0731822 50.9803559, -114.0730548 50.9805523, -114.0737829 50.9805525)))"
5312 53 AV NW,Non-Residential,VARSITY,S-CRI,"MULTIPOLYGON (((-114.1642766 51.1021513, -114.1642767 51.1021376, -114.1642114 51.1020966, -114.1629061 51.1020972, -114.1628191 51.1021521, -114.1634717 51.1021517, -114.1642766 51.1021513)))"
3025 SPILLER RD SE,Non-Residential,MANCHESTER INDUSTRIAL,S-CRI,"MULTIPOLYGON (((-114.0571116 51.0289157, -114.0572151 51.0289156, -114.0572016 51.0288827, -114.0571115 51.0288175, -114.0571116 51.0289157)))"
3025 SPILLER RD SE,Non-Residential,MANCHESTER INDUSTRIAL,S-CRI,"MULTIPOLYGON (((-114.0539798 51.0286186, -114.0539704 51.0286306, -114.0539621 51.0286429, -114.0539551 51.0286555, -114.0539493 51.0286683, -114.0540482 51.0286683, -114.0540481 51.0285504, -114.0539798 51.0286186)))"
867 32 AV NE,Non-Residential,GREENVIEW INDUSTRIAL PARK,S-CRI,"MULTIPOLYGON (((-114.0455941 51.0827293, -114.0456641 51.0828121, -114.0457318 51.0828956, -114.0457482 51.0828871, -114.0457659 51.0828797, -114.0457846 51.0828734, -114.0458042 51.0828683, -114.0458361 51.0828628, -114.045869 51.0828603, -114.0459021 51.0828611, -114.0459346 51.082865, -114.0459681 51.0828726, -114.0459992 51.0828836, -114.0467194 51.0828843, -114.0469804 51.082884, -114.0469823 51.0828222, -114.0470073 51.0819993, -114.047006 51.0819523, -114.0469991 51.0819055, -114.0469867 51.0818592, -114.0469688 51.0818135, -114.0469456 51.0817688, -114.0469171 51.0817253, -114.0468836 51.0816833, -114.0468452 51.081643, -114.0458985 51.0816423, -114.0457681 51.0816422, -114.0452484 51.0816418, -114.0453347 51.0819131, -114.0454489 51.0822723, -114.0455941 51.0827293)))"
1027 72 AV NW,Non-Residential,HUNTINGTON HILLS,S-CRI,"MULTIPOLYGON (((-114.0775267 51.1171594, -114.0776573 51.1171595, -114.0776571 51.1172302, -114.0783973 51.1171653, -114.0783985 51.1165628, -114.077528 51.1165621, -114.0775267 51.1171594)))"
5424 METIS TR NE,Non-Residential,WESTWINDS,S-CRI,"MULTIPOLYGON (((-113.9787553 51.1021601, -113.9787554 51.1022164, -113.9787554 51.102313, -113.9787555 51.1023973, -113.9811679 51.1023953, -113.9811762 51.1022726, -113.9811819 51.1021499, -113.9811849 51.1020271, -113.9811853 51.1019043, -113.9811826 51.1018037, -113.9811764 51.1017032, -113.9811666 51.1016027, -113.9811532 51.1015024, -113.9787546 51.1015042, -113.9787553 51.1021601)))"
630 SOUTHLAND DR SW,Non-Residential,SOUTHWOOD,S-CRI,"MULTIPOLYGON (((-114.0780576 50.9650302, -114.079111 50.9650304, -114.0790908 50.9649321, -114.0790777 50.9648687, -114.0790073 50.9648404, -114.0780576 50.9650302)))"
1015 72 AV NW,Non-Residential,HUNTINGTON HILLS,S-CRI,"MULTIPOLYGON (((-114.0775267 51.1171594, -114.0775265 51.1172417, -114.0776571 51.1172302, -114.0776573 51.1171595, -114.0775267 51.1171594)))"
2639 68 ST SE,Non-Residential,RESIDUAL WARD 9 - SUB AREA 9Q,S-CRI,"MULTIPOLYGON (((-113.9353075 51.0305507, -113.935306 51.0305507, -113.9353059 51.0306603, -113.9467903 51.0306533, -113.9467904 51.0305435, -113.9353075 51.0305507)))"
5420 METIS TR NE,Residential,WESTWINDS,S-CRI,"MULTIPOLYGON (((-113.9809491 51.1006102, -113.9788039 51.1006115, -113.9787535 51.1006115, -113.9787536 51.1006664, -113.9787543 51.1012103, -113.9787546 51.1015042, -113.9811532 51.1015024, -113.9811395 51.1014198, -113.9811234 51.1013373, -113.9809709 51.1006099, -113.9809491 51.1006102)))"
3025 SPILLER RD SE,Non-Residential,MANCHESTER INDUSTRIAL,S-CRI,"MULTIPOLYGON (((-114.0561539 51.0288624, -114.05688 51.0291593, -114.0569275 51.0291569, -114.056974 51.0291503, -114.0570185 51.0291397, -114.0570603 51.0291252, -114.0562319 51.0287865, -114.0561539 51.0288624)))"
