ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
222 58 AV SE,Non-Residential,MANCHESTER INDUSTRIAL,C-R1,"MULTIPOLYGON (((-114.0600953 51.0029082, -114.0620961 51.002909, -114.0620991 51.0016732, -114.0620981 51.00166, -114.0620951 51.0016469, -114.06209 51.001634, -114.062083 51.0016216, -114.062074 51.0016096, -114.0620632 51.0015982, -114.0620507 51.0015876, -114.0620366 51.0015777, -114.0620211 51.0015688, -114.0620042 51.0015609, -114.0619862 51.0015541, -114.0619672 51.0015485, -114.0619474 51.001544, -114.061927 51.0015408, -114.0619062 51.0015388, -114.0618852 51.0015381, -114.0603121 51.0015391, -114.0602911 51.0015398, -114.0602704 51.0015417, -114.0602501 51.001545, -114.0602304 51.0015494, -114.0602114 51.0015551, -114.0601935 51.0015619, -114.0601766 51.0015698, -114.0601611 51.0015786, -114.0601471 51.0015884, -114.0601346 51.001599, -114.0601238 51.0016103, -114.0601149 51.0016222, -114.0601078 51.0016347, -114.0601027 51.0016475, -114.0600996 51.0016605, -114.0600986 51.0016737, -114.0600953 51.0029082)))"
9650 MACLEOD TR SE,Non-Residential,ACADIA,C-R1,"MULTIPOLYGON (((-114.0682149 50.9667094, -114.0684904 50.9667096, -114.0698607 50.9667105, -114.0698607 50.9666828, -114.0701977 50.9666829, -114.0711775 50.9666832, -114.0711807 50.9652898, -114.0694457 50.9651759, -114.0684597 50.965175, -114.068284 50.9651749, -114.0682318 50.9652077, -114.0682188 50.9652159, -114.0682149 50.9667094)))"
6825 11 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,C-R1,"MULTIPOLYGON (((-114.0423452 50.9939203, -114.0423442 50.9939116, -114.0422633 50.9933783, -114.042153 50.992657, -114.042038 50.9919058, -114.0420339 50.9918788, -114.0404526 50.9918784, -114.0404091 50.9918784, -114.0404245 50.9919324, -114.040448 50.9920233, -114.0404667 50.9921147, -114.0404807 50.9922063, -114.04049 50.9922983, -114.0404946 50.9923903, -114.0404944 50.9924824, -114.0404895 50.9925744, -114.0404799 50.9926663, -114.0404655 50.992758, -114.0404464 50.9928493, -114.0404226 50.9929401, -114.0403942 50.9930305, -114.0403611 50.9931202, -114.0403234 50.9932092, -114.0402811 50.9932973, -114.0402344 50.9933846, -114.0401262 50.9935754, -114.0412188 50.9938882, -114.0414074 50.9940214, -114.0418311 50.994058, -114.0423681 50.9941032, -114.0423679 50.9941003, -114.0423662 50.9940827, -114.0423586 50.9940165, -114.0423452 50.9939203)))"
620 GODDARD AV NE,Non-Residential,SKYLINE WEST,C-R1,"MULTIPOLYGON (((-114.050636 51.1010045, -114.0508147 51.1010878, -114.0510069 51.1011775, -114.0525975 51.1019206, -114.052239 51.0981619, -114.0519877 51.0979222, -114.0519629 51.0978986, -114.0518555 51.0977961, -114.0518449 51.0976846, -114.0518339 51.0975675, -114.0517058 51.0975675, -114.0515786 51.0975677, -114.0507063 51.0975684, -114.0505649 51.0975699, -114.0504237 51.0975746, -114.0507185 51.0999104, -114.050636 51.1010045)))"
3181 32 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.988824 51.0806103, -113.9902577 51.0806112, -113.9902588 51.0801732, -113.9888235 51.0801722, -113.988824 51.0806103)))"
3516 8 AV NE,Non-Residential,FRANKLIN,C-R1,"MULTIPOLYGON (((-113.9832418 51.0596296, -113.9832422 51.0607943, -113.9858938 51.0607938, -113.9858933 51.0597003, -113.9857802 51.0596291, -113.9832418 51.0596296)))"
2600 35 AV NE,Non-Residential,HORIZON,C-R1,"MULTIPOLYGON (((-114.000557 51.0849489, -114.000557 51.0857444, -114.0012311 51.0857444, -114.0012589 51.0855439, -114.0012589 51.0849489, -114.000557 51.0849489)))"
2600 35 AV NE,Non-Residential,HORIZON,C-R1,"MULTIPOLYGON (((-113.9999046 51.0849489, -113.9999047 51.0857444, -114.000557 51.0857444, -114.000557 51.0849489, -113.9999046 51.0849489)))"
10450 MACLEOD TR SE,Non-Residential,WILLOW PARK,C-R1,"MULTIPOLYGON (((-114.0690286 50.9591682, -114.0711926 50.9591687, -114.0711945 50.9583469, -114.0702836 50.9583467, -114.0702839 50.9578065, -114.0701319 50.9578294, -114.0699813 50.9578557, -114.0698323 50.9578856, -114.0696852 50.9579189, -114.0696211 50.9579342, -114.0695143 50.9579588, -114.0694065 50.9579815, -114.0692978 50.9580025, -114.0691882 50.9580216, -114.0691216 50.9580727, -114.0690286 50.9591682)))"
2929 32 AV NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9932547 51.080614, -113.9919704 51.0806127, -113.991969 51.0811666, -113.9919702 51.081181, -113.9919738 51.0811953, -113.9919799 51.0812093, -113.9919883 51.0812228, -113.9919989 51.0812356, -113.9920117 51.0812477, -113.9920264 51.0812588, -113.992043 51.0812689, -113.992066 51.0812798, -113.9920911 51.0812886, -113.992118 51.0812952, -113.9921459 51.0812995, -113.9921526 51.0813002, -113.9924466 51.0813328, -113.9925373 51.0813329, -113.9931095 51.0813335, -113.993253 51.0813327, -113.9932532 51.08127, -113.993254 51.0809063, -113.9932547 51.080614)))"
2875 29 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9919738 51.0792431, -113.9932579 51.0792445, -113.993259 51.0787879, -113.9919749 51.0787866, -113.9919738 51.0792431)))"
3065 29 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9919715 51.0801562, -113.9932558 51.0801575, -113.993256 51.0800618, -113.9932569 51.0797011, -113.9919727 51.0796997, -113.9919715 51.0801562)))"
3065 29 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9919704 51.0806127, -113.9932547 51.080614, -113.993255 51.0804841, -113.9932558 51.0801575, -113.9919715 51.0801562, -113.9919704 51.0806127)))"
3065 29 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9919727 51.0796997, -113.9932569 51.0797011, -113.993257 51.0796396, -113.9932579 51.0792445, -113.9919738 51.0792431, -113.9919727 51.0796997)))"
6830 11 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,C-R1,"MULTIPOLYGON (((-114.0371141 50.9919088, -114.0371069 50.9920172, -114.0371361 50.9920508, -114.0374794 50.9924414, -114.0375075 50.9924729, -114.0375789 50.9931352, -114.0375864 50.9931787, -114.0376004 50.9932215, -114.0376207 50.9932634, -114.0376471 50.9933038, -114.0376795 50.9933425, -114.0377176 50.9933791, -114.0377609 50.9934133, -114.0378092 50.9934448, -114.0378634 50.9934733, -114.0379217 50.9934984, -114.0379835 50.9935199, -114.0380483 50.9935376, -114.0382189 50.993578, -114.0382515 50.9935191, -114.0382628 50.9935018, -114.0383855 50.9935293, -114.0383777 50.9935411, -114.0383436 50.9936059, -114.0395191 50.993804, -114.0395748 50.9937166, -114.039736 50.9934633, -114.0378638 50.9925765, -114.0377552 50.9925251, -114.0374884 50.9922687, -114.0371483 50.9919417, -114.0371141 50.9919088)))"
3075 32 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9888235 51.0801722, -113.9902588 51.0801732, -113.9902599 51.0797353, -113.9902609 51.0792973, -113.990262 51.0788593, -113.990264 51.0784214, -113.9902642 51.078317, -113.9888219 51.0783156, -113.9888221 51.0784201, -113.9888221 51.0788579, -113.9888226 51.079296, -113.9888231 51.0797341, -113.9888235 51.0801722)))"
3075 32 ST NE,Non-Residential,SUNRIDGE,C-R1,"MULTIPOLYGON (((-113.9902588 51.0801732, -113.9916933 51.0801746, -113.9916944 51.0797366, -113.9916955 51.0792986, -113.9916967 51.0788607, -113.9916982 51.0784227, -113.9916984 51.0783183, -113.9902642 51.078317, -113.990264 51.0784214, -113.990262 51.0788593, -113.9902609 51.0792973, -113.9902599 51.0797353, -113.9902588 51.0801732)))"
2928 23 ST NE,Non-Residential,SOUTH AIRWAYS,C-R1,"MULTIPOLYGON (((-114.0021955 51.0790859, -114.0049758 51.0790936, -114.0049751 51.0778545, -114.0021475 51.0778547, -114.0021278 51.0779947, -114.0021281 51.0787703, -114.0021809 51.078949, -114.0021955 51.0790859)))"
6880 11 ST SE,Non-Residential,EAST FAIRVIEW INDUSTRIAL,C-R1,"MULTIPOLYGON (((-114.0371511 50.9919444, -114.0374851 50.9922655, -114.0377552 50.9925251, -114.039736 50.9934633, -114.0398318 50.993294, -114.0398742 50.993215, -114.0399124 50.9931353, -114.0399465 50.9930548, -114.0399765 50.9929736, -114.0400022 50.9928919, -114.0400237 50.9928096, -114.040041 50.992727, -114.040054 50.9926441, -114.0400628 50.992561, -114.0400672 50.9924777, -114.0400674 50.9923944, -114.0400632 50.9923111, -114.0400548 50.9922279, -114.0400421 50.992145, -114.0400251 50.9920624, -114.0400039 50.9919801, -114.0397773 50.9911838, -114.039612 50.9911111, -114.0386315 50.9912224, -114.0382044 50.9912708, -114.0382673 50.9914921, -114.0380833 50.9915129, -114.0378616 50.9916834, -114.0371511 50.9919444)))"
9630 MACLEOD TR SE,Non-Residential,ACADIA,C-R1,"MULTIPOLYGON (((-114.0682149 50.9667094, -114.0682138 50.9671245, -114.0682162 50.9671776, -114.0682235 50.9672305, -114.0682358 50.967283, -114.0682529 50.967335, -114.0682748 50.9673863, -114.0683015 50.9674367, -114.0683329 50.967486, -114.0683688 50.967534, -114.0686054 50.967828, -114.0686868 50.9679293, -114.0687293 50.9679861, -114.0687663 50.9680443, -114.0687979 50.9681039, -114.0688238 50.9681645, -114.0688441 50.968226, -114.0688585 50.9682881, -114.0688672 50.9683506, -114.06887 50.9684134, -114.0688698 50.9685093, -114.0689218 50.9685422, -114.0689348 50.9685504, -114.0702825 50.968551, -114.0702837 50.9679912, -114.0703933 50.9679912, -114.0711748 50.9679915, -114.0711775 50.9666832, -114.0701977 50.9666829, -114.0698607 50.9666828, -114.0698607 50.9667105, -114.0684904 50.9667096, -114.0682149 50.9667094)))"
13417 52 ST SE,Non-Residential,MCKENZIE TOWNE,C-R1,"MULTIPOLYGON (((-113.9587097 50.9288526, -113.9587098 50.9288552, -113.9587097 50.9288975, -113.9587098 50.9289845, -113.9587101 50.9298256, -113.9587099 50.9299174, -113.9587101 50.9306792, -113.959105 50.9306788, -113.9593257 50.9306784, -113.959411 50.9306782, -113.9594258 50.9306782, -113.9614898 50.930674, -113.9622436 50.9306725, -113.9622474 50.9306175, -113.962302 50.9298904, -113.962309 50.9297972, -113.9623096 50.9289309, -113.9623096 50.9288662, -113.9623099 50.9288005, -113.9622733 50.9288006, -113.9589513 50.9288073, -113.9588803 50.9288525, -113.9587097 50.9288526)))"
