ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
101 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
103 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
108 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
109 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
111 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
201 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
202 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
203 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
204 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
205 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
206 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
207 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
208 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
209 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
210 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
211 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
212 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
214 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
301 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
302 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
303 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
304 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
305 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
306 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
307 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
308 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
309 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
310 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
311 1451 21 AV SW,Residential,BANKVIEW,"M-C2,M-CG","MULTIPOLYGON (((-114.0954329 51.0346978, -114.0954362 51.03492, -114.0963926 51.0349206, -114.0963921 51.0346278, -114.0964464 51.0346278, -114.0964464 51.0343352, -114.0959338 51.0343358, -114.0959305 51.0346973, -114.0954329 51.0346978)))"
