ADDRESS,POINTS
18440 SHERIFF KING ST SW,30.878 -17736.609|7.802 -17736.598|7.935 -17746.795|8.313 -17757.002|8.928 -17767.188|9.795 -17777.351|10.906 -17787.503|12.255 -17797.611|13.849 -17807.696|15.688 -17817.737|30.689 -17894.528|30.675 -17906.015|40.693 -17904.058|50.668 -17902.090|50.703 -17870.610|625.963 -17871.200|574.045 -17724.967|50.864 -17724.422|30.892 -17724.333|30.885 -17727.325|30.913 -17734.030
