ADDRESS,POINTS
2004 12 AV NW,-2582.708 1717.410|-2570.558 1717.443|-2556.815 1717.466|-2552.334 1721.991|-2552.418 1759.208|-2570.649 1759.164|-2582.806 1759.142
2012 12 AV NW,-2582.708 1717.410|-2582.806 1759.142|-2594.962 1759.108|-2594.857 1717.388
2016 12 AV NW,-2610.054 1717.355|-2597.898 1717.388|-2598.003 1759.108|-2610.159 1759.075
2020 12 AV NW,-2610.054 1717.355|-2610.159 1759.075|-2622.316 1759.053|-2622.204 1717.332
2024 12 AV NW,-2622.204 1717.332|-2622.316 1759.053|-2637.513 1759.019|-2637.394 1717.299
