ADDRESS,POINTS
7701 COUNTRY HILLS BV NE,10314.387 11672.892|10314.408 11625.912|10314.359 11610.945|10314.359 11610.868|10320.916 11602.517|10327.277 11593.788|10327.942 11592.976|10333.317 11584.837|10339.035 11575.674|10340.252 11573.617|10340.315 11576.531|10340.231 11582.113|10339.993 11587.694|10339.602 11593.254|10339.049 11598.814|10338.350 11604.351|10337.491 11609.867|10336.484 11615.360|10335.316 11620.819|10334.002 11626.246|10332.534 11631.639|10330.919 11636.976|10329.151 11642.280|10327.242 11647.517|10325.180 11652.710|10322.978 11657.847|10320.636 11662.918|10317.610 11668.956|10314.387 11674.894
