ADDRESS,POINTS
5225 101 ST NW,-12194.166 6084.246|-12950.466 6147.372|-12950.487 6128.980|-12950.480 6091.307|-12949.285 6091.074|-12944.384 6088.850|-12941.036 6087.860|-12937.331 6084.168|-12933.675 6081.589|-12930.473 6080.543|-12927.076 6079.898|-12923.630 6079.910|-12919.981 6079.420|-12916.884 6077.808|-12913.682 6076.207|-12910.487 6075.106|-12906.936 6074.105|-12903.895 6073.104|-12901.001 6071.792|-12897.450 6070.647|-12894.053 6069.646|-12890.397 6068.801|-12887.153 6068.001|-12883.497 6066.755|-12880.862 6065.699|-12877.409 6064.442|-12874.319 6063.442|-12871.117 6062.541|-12867.720 6061.496|-12864.273 6060.751|-12860.568 6059.850|-12856.612 6059.472|-12853.270 6059.539|-12850.076 6058.894|-12846.930 6057.281|-12843.526 6056.080|-12840.079 6055.124|-12836.479 6054.135|-12833.334 6053.234|-12829.831 6052.033|-12826.637 6050.977|-12823.086 6050.387|-12820.345 6049.842|-12817.507 6049.398|-12814.005 6048.497|-12810.454 6047.352|-12807.105 6046.251|-12803.198 6045.150|-12799.751 6044.461|-12796.606 6043.816|-12793.208 6043.326|-12789.608 6042.837|-12786.106 6041.736|-12782.254 6041.091|-12778.500 6040.502|-12775.054 6040.269|-12771.300 6039.368|-12768.049 6037.911|-12764.498 6036.499|-12760.898 6035.454|-12757.557 6035.420|-12754.055 6035.087|-12750.657 6034.486|-12747.001 6033.030|-12743.604 6031.829|-12739.801 6031.451|-12736.404 6030.906|-12732.804 6030.461|-12729.406 6030.328|-12726.114 6030.139|-12722.919 6030.061|-12719.619 6029.360|-12716.474 6027.248|-12713.174 6026.091|-12709.728 6025.602|-12706.435 6026.024|-12703.339 6026.247|-12699.487 6026.214|-12695.586 6026.380|-12691.888 6026.347|-12688.540 6026.525|-12685.198 6026.480|-12681.745 6026.091|-12678.145 6024.690|-12674.741 6022.833|-12671.651 6021.477|-12667.995 6020.376|-12664.395 6019.575|-12661.046 6019.030|-12657.446 6017.829|-12654.098 6016.729|-12650.595 6015.783|-12647.757 6015.083|-12643.801 6014.293|-12640.354 6013.704|-12636.698 6012.859|-12633.252 6012.158|-12629.953 6011.725|-12626.562 6011.336|-12623.158 6010.580|-12619.404 6009.390|-12616.007 6008.289|-12612.407 6007.233|-12609.009 6005.932|-12605.912 6004.619|-12602.256 6003.674|-12598.908 6002.985|-12595.769 6002.640|-12592.372 6001.995|-12588.513 6001.361|-12584.913 6000.717|-12580.956 5999.816|-12577.461 5998.771|-12574.315 5997.714|-12571.219 5996.413|-12568.122 5994.901|-12564.571 5993.800|-12561.020 5993.111|-12557.419 5992.466|-12553.973 5991.977|-12551.485 5991.532|-12547.884 5990.431|-12541.292 5988.841|-12537.839 5987.584|-12534.337 5986.684|-12530.534 5986.150|-12526.682 5984.994|-12523.641 5984.204|-12520.237 5982.948|-12516.889 5981.335|-12513.491 5979.879|-12509.786 5979.345|-12506.242 5979.000|-12502.586 5978.667|-12499.287 5977.254|-12496.400 5976.053|-12492.848 5975.008|-12489.549 5973.696|-12485.592 5972.139|-12482.342 5970.939|-12479.042 5969.782|-12475.086 5968.993|-12471.283 5967.892|-12468.032 5965.924|-12464.893 5965.234|-12461.140 5964.434|-12457.742 5963.789|-12454.338 5962.844|-12450.843 5961.698|-12447.243 5960.742|-12445.055 5959.997|-12441.965 5959.296|-12438.770 5958.251|-12435.722 5956.939|-12432.730 5955.738|-12429.634 5954.482|-12425.929 5953.692|-12422.280 5953.859|-12418.582 5953.670|-12415.079 5952.469|-12411.430 5952.180|-12407.627 5951.746|-12404.531 5950.645|-12401.084 5949.344|-12397.128 5948.088|-12393.570 5944.474|-12377.184 5940.104|-12358.002 5936.457|-12338.729 5931.553|-12323.965 5926.005|-12308.258 5921.001|-12289.684 5912.339|-12286.168 5909.259|-12286.867 5905.789|-12289.957 5903.999|-12293.249 5903.477|-12296.793 5903.554|-12300.401 5904.099|-12303.896 5904.900|-12307.244 5906.145|-12310.851 5907.713|-12314.549 5908.958|-12318.003 5909.759|-12321.400 5910.760|-12324.595 5911.605|-12328.404 5913.062|-12329.453 5909.703|-12328.237 5908.992|-12324.434 5908.347|-12320.631 5907.657|-12317.129 5906.612|-12313.424 5905.411|-12309.873 5904.155|-12306.070 5901.631|-12302.917 5898.239|-12299.163 5897.350|-12296.220 5896.905|-12292.417 5894.992|-12288.761 5892.068|-12285.665 5890.356|-12281.960 5889.299|-12278.611 5887.943|-12275.214 5886.697|-12271.558 5885.341|-12268.056 5883.884|-12264.400 5882.116|-12261.002 5879.903|-12257.192 5877.791|-12253.641 5875.822|-12251.509 5874.510|-12248.510 5872.742|-12244.603 5870.074|-12241.254 5867.905|-12237.444 5864.925|-12233.530 5861.534|-12230.125 5858.509|-12227.993 5856.841|-12224.337 5854.062|-12221.184 5851.337|-12217.431 5848.713|-12214.033 5847.512|-12211.342 5847.779|-12208.147 5846.311|-12204.442 5843.442|-12200.835 5840.462|-12196.969 5837.271|-12194.390 5835.370|-12193.013 5834.347|-12189.406 5832.023|-12185.904 5830.321|-12182.856 5828.498|-12178.997 5826.485|-12175.453 5825.640|-12171.748 5823.928|-12168.700 5822.215|-12165.198 5820.403|-12161.996 5818.646|-12158.445 5816.322|-12155.299 5814.054|-12152.349 5812.186|-12148.749 5810.017|-12145.345 5807.749|-12141.996 5805.380|-12138.997 5803.101|-12135.188 5800.176|-12131.581 5797.597|-12128.484 5795.173|-12124.828 5792.548|-12121.731 5790.836|-12118.285 5789.480|-12115.083 5788.379|-12111.839 5786.978|-12108.743 5785.365|-12105.394 5783.653|-12101.738 5781.896|-12098.495 5780.484|-12095.139 5778.616|-12092.042 5776.303|-12088.890 5772.856|-12086.345 5769.565|-12083.095 5766.429|-12079.439 5763.449|-12075.629 5760.624|-12071.672 5757.845|-12067.862 5755.220|-12064.612 5753.152|-12061.158 5750.628|-12057.502 5746.692|-12054.545 5742.733|-12052.462 5739.953|-12049.519 5737.829|-12045.661 5735.717|-12043.172 5734.505|-12039.467 5733.004|-12034.853 5731.402|-12031.302 5729.990|-12027.443 5728.133|-12024.605 5726.777|-12022.068 5725.565|-12019.069 5724.208|-12015.623 5722.696|-12011.659 5720.383|-12008.870 5718.871|-12005.822 5717.103|-12003.186 5715.802|-11999.279 5713.689|-11995.420 5711.265|-11991.918 5709.397|-11988.311 5707.084|-11984.962 5705.216|-11981.411 5702.848|-11978.307 5700.368|-11976.329 5698.800|-11973.030 5695.776|-11969.772 5692.429|-11966.878 5688.793|-11964.131 5685.245|-11960.670 5681.298|-11957.371 5677.806|-11954.169 5676.150|-11950.262 5673.881|-11946.661 5671.302|-11942.998 5667.554|-11939.643 5664.730|-11937.259 5663.318|-11935.078 5661.906|-11931.981 5659.993|-11928.885 5658.425|-11925.131 5656.568|-11921.985 5654.800|-11918.783 5652.632|-11915.127 5650.108|-11911.576 5648.251|-11908.025 5646.338|-11904.775 5644.415|-11900.811 5641.390|-11897.560 5638.154|-11894.512 5634.919|-11891.255 5631.627|-11887.599 5628.136|-11884.250 5625.411|-11880.385 5622.331|-11876.938 5620.308|-11874.093 5618.806|-11870.542 5617.706|-11867.194 5616.749|-11863.845 5615.604|-11860.091 5614.192|-11856.135 5611.568|-11853.031 5608.432|-11849.731 5604.940|-11846.733 5602.772|-11844.349 5601.816|-11840.071 5598.536|-11836.547 5595.878|-11833.381 5593.676|-11829.445 5590.663|-11825.859 5586.994|-11822.126 5583.936|-11818.862 5581.779|-11815.492 5579.477|-11811.815 5576.819|-11808.187 5574.117|-11805.174 5571.660|-11801.644 5568.902|-11798.379 5566.845|-11794.556 5564.955|-11791.494 5563.053|-11788.537 5561.152|-11785.328 5559.451|-11781.756 5557.660|-11777.939 5555.970|-11774.933 5554.825|-11771.319 5552.779|-11768.153 5550.978|-11764.993 5548.932|-11761.575 5547.030|-11758.163 5545.840|-11755.011 5544.862|-11752.774 5544.061|-11749.006 5542.938|-11745.650 5542.049|-11741.840 5540.914|-11734.724 5539.458|-11730.970 5539.035|-11727.314 5538.657|-11723.861 5537.934|-11720.303 5537.045|-11716.850 5536.622|-11713.305 5537.056|-11709.461 5538.212|-11706.021 5539.157|-11702.477 5539.335|-11698.723 5539.113|-11695.319 5538.891|-11691.817 5538.212|-11688.307 5537.334|-11685.665 5536.845|-11681.708 5536.222|-11678.353 5535.288|-11675.095 5534.298|-11671.642 5533.676|-11668.958 5533.998|-11665.162 5534.999|-11661.611 5534.732|-11658.206 5534.043|-11654.704 5533.720|-11651.300 5532.986|-11647.693 5532.419|-11645.204 5531.930|-11641.499 5531.452|-11637.794 5531.340|-11634.145 5531.218|-11631.454 5530.885|-11626.358 5528.839|-11596.264 5526.681|-11566.310 5526.971|-11536.565 5531.096|-11535.754 5531.252|-11528.302 5663.785|-11447.695 5709.675|-11391.673 5791.348|-11481.452 6009.401|-11481.452 6024.612
5225 101 ST NW,-12194.166 6084.246|-12950.466 6147.372|-12950.487 6128.980|-12950.480 6091.307|-12949.285 6091.074|-12944.384 6088.850|-12941.036 6087.860|-12937.331 6084.168|-12933.675 6081.589|-12930.473 6080.543|-12927.076 6079.898|-12923.630 6079.910|-12919.981 6079.420|-12916.884 6077.808|-12913.682 6076.207|-12910.487 6075.106|-12906.936 6074.105|-12903.895 6073.104|-12901.001 6071.792|-12897.450 6070.647|-12894.053 6069.646|-12890.397 6068.801|-12887.153 6068.001|-12883.497 6066.755|-12880.862 6065.699|-12877.409 6064.442|-12874.319 6063.442|-12871.117 6062.541|-12867.720 6061.496|-12864.273 6060.751|-12860.568 6059.850|-12856.612 6059.472|-12853.270 6059.539|-12850.076 6058.894|-12846.930 6057.281|-12843.526 6056.080|-12840.079 6055.124|-12836.479 6054.135|-12833.334 6053.234|-12829.831 6052.033|-12826.637 6050.977|-12823.086 6050.387|-12820.345 6049.842|-12817.507 6049.398|-12814.005 6048.497|-12810.454 6047.352|-12807.105 6046.251|-12803.198 6045.150|-12799.751 6044.461|-12796.606 6043.816|-12793.208 6043.326|-12789.608 6042.837|-12786.106 6041.736|-12782.254 6041.091|-12778.500 6040.502|-12775.054 6040.269|-12771.300 6039.368|-12768.049 6037.911|-12764.498 6036.499|-12760.898 6035.454|-12757.557 6035.420|-12754.055 6035.087|-12750.657 6034.486|-12747.001 6033.030|-12743.604 6031.829|-12739.801 6031.451|-12736.404 6030.906|-12732.804 6030.461|-12729.406 6030.328|-12726.114 6030.139|-12722.919 6030.061|-12719.619 6029.360|-12716.474 6027.248|-12713.174 6026.091|-12709.728 6025.602|-12706.435 6026.024|-12703.339 6026.247|-12699.487 6026.214|-12695.586 6026.380|-12691.888 6026.347|-12688.540 6026.525|-12685.198 6026.480|-12681.745 6026.091|-12678.145 6024.690|-12674.741 6022.833|-12671.651 6021.477|-12667.995 6020.376|-12664.395 6019.575|-12661.046 6019.030|-12657.446 6017.829|-12654.098 6016.729|-12650.595 6015.783|-12647.757 6015.083|-12643.801 6014.293|-12640.354 6013.704|-12636.698 6012.859|-12633.252 6012.158|-12629.953 6011.725|-12626.562 6011.336|-12623.158 6010.580|-12619.404 6009.390|-12616.007 6008.289|-12612.407 6007.233|-12609.009 6005.932|-12605.912 6004.619|-12602.256 6003.674|-12598.908 6002.985|-12595.769 6002.640|-12592.372 6001.995|-12588.513 6001.361|-12584.913 6000.717|-12580.956 5999.816|-12577.461 5998.771|-12574.315 5997.714|-12571.219 5996.413|-12568.122 5994.901|-12564.571 5993.800|-12561.020 5993.111|-12557.419 5992.466|-12553.973 5991.977|-12551.485 5991.532|-12547.884 5990.431|-12541.292 5988.841|-12537.839 5987.584|-12534.337 5986.684|-12530.534 5986.150|-12526.682 5984.994|-12523.641 5984.204|-12520.237 5982.948|-12516.889 5981.335|-12513.491 5979.879|-12509.786 5979.345|-12506.242 5979.000|-12502.586 5978.667|-12499.287 5977.254|-12496.400 5976.053|-12492.848 5975.008|-12489.549 5973.696|-12485.592 5972.139|-12482.342 5970.939|-12479.042 5969.782|-12475.086 5968.993|-12471.283 5967.892|-12468.032 5965.924|-12464.893 5965.234|-12461.140 5964.434|-12457.742 5963.789|-12454.338 5962.844|-12450.843 5961.698|-12447.243 5960.742|-12445.055 5959.997|-12441.965 5959.296|-12438.770 5958.251|-12435.722 5956.939|-12432.730 5955.738|-12429.634 5954.482|-12425.929 5953.692|-12422.280 5953.859|-12418.582 5953.670|-12415.079 5952.469|-12411.430 5952.180|-12407.627 5951.746|-12404.531 5950.645|-12401.084 5949.344|-12397.128 5948.088|-12393.570 5944.474|-12377.184 5940.104|-12358.002 5936.457|-12338.729 5931.553|-12323.965 5926.005|-12308.258 5921.001|-12289.684 5912.339|-12286.168 5909.259|-12286.867 5905.789|-12289.957 5903.999|-12293.249 5903.477|-12296.793 5903.554|-12300.401 5904.099|-12303.896 5904.900|-12307.244 5906.145|-12310.851 5907.713|-12314.549 5908.958|-12318.003 5909.759|-12321.400 5910.760|-12324.595 5911.605|-12328.404 5913.062|-12329.453 5909.703|-12328.237 5908.992|-12324.434 5908.347|-12320.631 5907.657|-12317.129 5906.612|-12313.424 5905.411|-12309.873 5904.155|-12306.070 5901.631|-12302.917 5898.239|-12299.163 5897.350|-12296.220 5896.905|-12292.417 5894.992|-12288.761 5892.068|-12285.665 5890.356|-12281.960 5889.299|-12278.611 5887.943|-12275.214 5886.697|-12271.558 5885.341|-12268.056 5883.884|-12264.400 5882.116|-12261.002 5879.903|-12257.192 5877.791|-12253.641 5875.822|-12251.509 5874.510|-12248.510 5872.742|-12244.603 5870.074|-12241.254 5867.905|-12237.444 5864.925|-12233.530 5861.534|-12230.125 5858.509|-12227.993 5856.841|-12224.337 5854.062|-12221.184 5851.337|-12217.431 5848.713|-12214.033 5847.512|-12211.342 5847.779|-12208.147 5846.311|-12204.442 5843.442|-12200.835 5840.462|-12196.969 5837.271|-12194.390 5835.370|-12193.013 5834.347|-12189.406 5832.023|-12185.904 5830.321|-12182.856 5828.498|-12178.997 5826.485|-12175.453 5825.640|-12171.748 5823.928|-12168.700 5822.215|-12165.198 5820.403|-12161.996 5818.646|-12158.445 5816.322|-12155.299 5814.054|-12152.349 5812.186|-12148.749 5810.017|-12145.345 5807.749|-12141.996 5805.380|-12138.997 5803.101|-12135.188 5800.176|-12131.581 5797.597|-12128.484 5795.173|-12124.828 5792.548|-12121.731 5790.836|-12118.285 5789.480|-12115.083 5788.379|-12111.839 5786.978|-12108.743 5785.365|-12105.394 5783.653|-12101.738 5781.896|-12098.495 5780.484|-12095.139 5778.616|-12092.042 5776.303|-12088.890 5772.856|-12086.345 5769.565|-12083.095 5766.429|-12079.439 5763.449|-12075.629 5760.624|-12071.672 5757.845|-12067.862 5755.220|-12064.612 5753.152|-12061.158 5750.628|-12057.502 5746.692|-12054.545 5742.733|-12052.462 5739.953|-12049.519 5737.829|-12045.661 5735.717|-12043.172 5734.505|-12039.467 5733.004|-12034.853 5731.402|-12031.302 5729.990|-12027.443 5728.133|-12024.605 5726.777|-12022.068 5725.565|-12019.069 5724.208|-12015.623 5722.696|-12011.659 5720.383|-12008.870 5718.871|-12005.822 5717.103|-12003.186 5715.802|-11999.279 5713.689|-11995.420 5711.265|-11991.918 5709.397|-11988.311 5707.084|-11984.962 5705.216|-11981.411 5702.848|-11978.307 5700.368|-11976.329 5698.800|-11973.030 5695.776|-11969.772 5692.429|-11966.878 5688.793|-11964.131 5685.245|-11960.670 5681.298|-11957.371 5677.806|-11954.169 5676.150|-11950.262 5673.881|-11946.661 5671.302|-11942.998 5667.554|-11939.643 5664.730|-11937.259 5663.318|-11935.078 5661.906|-11931.981 5659.993|-11928.885 5658.425|-11925.131 5656.568|-11921.985 5654.800|-11918.783 5652.632|-11915.127 5650.108|-11911.576 5648.251|-11908.025 5646.338|-11904.775 5644.415|-11900.811 5641.390|-11897.560 5638.154|-11894.512 5634.919|-11891.255 5631.627|-11887.599 5628.136|-11884.250 5625.411|-11880.385 5622.331|-11876.938 5620.308|-11874.093 5618.806|-11870.542 5617.706|-11867.194 5616.749|-11863.845 5615.604|-11860.091 5614.192|-11856.135 5611.568|-11853.031 5608.432|-11849.731 5604.940|-11846.733 5602.772|-11844.349 5601.816|-11840.071 5598.536|-11836.547 5595.878|-11833.381 5593.676|-11829.445 5590.663|-11825.859 5586.994|-11822.126 5583.936|-11818.862 5581.779|-11815.492 5579.477|-11811.815 5576.819|-11808.187 5574.117|-11805.174 5571.660|-11801.644 5568.902|-11798.379 5566.845|-11794.556 5564.955|-11791.494 5563.053|-11788.537 5561.152|-11785.328 5559.451|-11781.756 5557.660|-11777.939 5555.970|-11774.933 5554.825|-11771.319 5552.779|-11768.153 5550.978|-11764.993 5548.932|-11761.575 5547.030|-11758.163 5545.840|-11755.011 5544.862|-11752.774 5544.061|-11749.006 5542.938|-11745.650 5542.049|-11741.840 5540.914|-11734.724 5539.458|-11730.970 5539.035|-11727.314 5538.657|-11723.861 5537.934|-11720.303 5537.045|-11716.850 5536.622|-11713.305 5537.056|-11709.461 5538.212|-11706.021 5539.157|-11702.477 5539.335|-11698.723 5539.113|-11695.319 5538.891|-11691.817 5538.212|-11688.307 5537.334|-11685.665 5536.845|-11681.708 5536.222|-11678.353 5535.288|-11675.095 5534.298|-11671.642 5533.676|-11668.958 5533.998|-11665.162 5534.999|-11661.611 5534.732|-11658.206 5534.043|-11654.704 5533.720|-11651.300 5532.986|-11647.693 5532.419|-11645.204 5531.930|-11641.499 5531.452|-11637.794 5531.340|-11634.145 5531.218|-11631.454 5530.885|-11626.358 5528.839|-11596.264 5526.681|-11566.310 5526.971|-11536.565 5531.096|-11535.754 5531.252|-11528.302 5663.785|-11447.695 5709.675|-11391.673 5791.348|-11481.452 6009.401|-11481.452 6024.612
