ADDRESS,POINTS
1254 COPPERFIELD BV SE,10128.888 -14968.578|10171.648 -14995.621|10172.543 -14996.099|10173.501 -14996.466|10174.501 -14996.688|10175.521 -14996.766|10177.381 -14996.555|10179.128 -14995.888|10180.659 -14994.798|10181.869 -14993.364|10221.484 -14932.106|10231.641 -14916.228|10241.630 -14900.249|10246.377 -14892.655|10242.294 -14892.666|10229.851 -14892.677|10207.202 -14892.710|10128.762 -14892.821|10087.840 -14892.888|10015.901 -14892.988|10009.378 -14892.999
